,gene,export,import,pair,cell_type,mean,std,n,frac_nonzero
1033,CD4,CD36,CPT1A,CD36@CPT1A,10,0.0,0.0,521,0.0
1034,CD4,CPT1A,CD36,CPT1A@CD36,10,0.0,0.0,521,0.0
1035,CD4,CPT1A,CPT1A,CPT1A@CPT1A,10,0.0,0.0,521,0.0
1036,CD4,CD36,MSR1,CD36@MSR1,10,0.0,0.0,521,0.0
1037,CD4,MSR1,CD36,MSR1@CD36,10,0.0,0.0,521,0.0
1038,CD4,CPT1A,MSR1,CPT1A@MSR1,10,0.0,0.0,521,0.0
1039,CD4,MSR1,CPT1A,MSR1@CPT1A,10,0.0,0.0,521,0.0
1040,CD4,ABCC3,FOLR2,ABCC3@FOLR2,10,0.0,0.0,521,0.0
1041,CD4,FOLR2,FOLR2,FOLR2@FOLR2,10,0.0,0.0,521,0.0
1042,CD4,ABCC1,ABCC1,ABCC1@ABCC1,10,0.0,0.0,521,0.0
1043,CD4,ABCC4,ABCC1,ABCC4@ABCC1,10,0.0,0.0,521,0.0
1044,CD4,LRP1,LRP1,LRP1@LRP1,10,0.0,0.0,521,0.0
1045,CD4,SLC3A2,SLC3A2,SLC3A2@SLC3A2,10,0.0,0.0,521,0.0
1046,CD4,CUBN,SLC11A2,CUBN@SLC11A2,10,0.0,0.0,521,0.0
1047,CD4,CUBN,SLC3A2,CUBN@SLC3A2,10,0.0,0.0,521,0.0
1048,CD4,SLC11A2,SLC11A2,SLC11A2@SLC11A2,10,0.0,0.0,521,0.0
1049,CD4,SLC11A2,SLC3A2,SLC11A2@SLC3A2,10,0.0,0.0,521,0.0
1050,CD4,SLC3A2,SLC11A2,SLC3A2@SLC11A2,10,0.0,0.0,521,0.0
1051,CD4,SLC40A1,SLC40A1,SLC40A1@SLC40A1,10,0.0,0.0,521,0.0
1052,CD4,SLC7A5,SLC7A5,SLC7A5@SLC7A5,10,0.0,0.0,521,0.0
1053,CD4,SLC43A2,SLC43A2,SLC43A2@SLC43A2,10,0.0,0.0,521,0.0
1054,CD4,SLC6A17,SLC6A17,SLC6A17@SLC6A17,10,0.0,0.0,521,0.0
1055,CD4,SLC6A17,SLC6A9,SLC6A17@SLC6A9,10,0.0,0.0,521,0.0
1056,CD4,SLC6A9,SLC6A17,SLC6A9@SLC6A17,10,0.0,0.0,521,0.0
1057,CD4,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,10,0.0,0.0,521,0.0
1058,CD4,SLCO2B1,SLC22A5,SLCO2B1@SLC22A5,10,0.0,0.0,521,0.0
1059,CD4,SLC16A1,SLC22A5,SLC16A1@SLC22A5,10,0.0,0.0,521,0.0
1060,CD4,SLC22A5,SLC16A1,SLC22A5@SLC16A1,10,0.0,0.0,521,0.0
1061,CD4,SLC29A1,SLC5A3,SLC29A1@SLC5A3,10,0.0,0.0,521,0.0
1062,CD4,SLC5A3,SLC29A1,SLC5A3@SLC29A1,10,0.0,0.0,521,0.0
1063,CD4,SLC1A5,SLC5A3,SLC1A5@SLC5A3,10,0.0,0.0,521,0.0
1064,CD4,SLC5A3,SLC1A5,SLC5A3@SLC1A5,10,0.0,0.0,521,0.0
1065,CD4,SLC1A5,SLC22A5,SLC1A5@SLC22A5,10,0.0,0.0,521,0.0
1066,CD4,SLC22A5,SLC1A5,SLC22A5@SLC1A5,10,0.0,0.0,521,0.0
1067,CD4,SLC12A2,SLC29A1,SLC12A2@SLC29A1,10,0.0,0.0,521,0.0
1068,CD4,SLC29A1,SLC12A2,SLC29A1@SLC12A2,10,0.0,0.0,521,0.0
1069,CD4,SLC12A2,SLC12A2,SLC12A2@SLC12A2,10,0.0,0.0,521,0.0
1070,CD4,SLC5A3,SLC5A3,SLC5A3@SLC5A3,10,0.0,0.0,521,0.0
1071,CD4,SLC12A2,SLC5A3,SLC12A2@SLC5A3,10,0.0,0.0,521,0.0
1072,CD4,SLC5A3,SLC12A2,SLC5A3@SLC12A2,10,0.0,0.0,521,0.0
1073,CD4,SLC1A5,SLC1A5,SLC1A5@SLC1A5,10,0.0,0.0,521,0.0
1074,CD4,SLC12A2,SLC22A5,SLC12A2@SLC22A5,10,0.0,0.0,521,0.0
1075,CD4,SLC22A5,SLC12A2,SLC22A5@SLC12A2,10,0.0,0.0,521,0.0
1076,CD4,SLC22A5,SLC29A1,SLC22A5@SLC29A1,10,0.0,0.0,521,0.0
1077,CD4,SLC29A1,SLC22A5,SLC29A1@SLC22A5,10,0.0,0.0,521,0.0
1078,CD4,SLC1A5,SLC29A1,SLC1A5@SLC29A1,10,0.0,0.0,521,0.0
1079,CD4,SLC29A1,SLC1A5,SLC29A1@SLC1A5,10,0.0,0.0,521,0.0
1080,CD4,SLC22A5,SLC5A3,SLC22A5@SLC5A3,10,0.0,0.0,521,0.0
1081,CD4,SLC5A3,SLC22A5,SLC5A3@SLC22A5,10,0.0,0.0,521,0.0
1082,CD4,SLC12A2,SLC1A5,SLC12A2@SLC1A5,10,0.0,0.0,521,0.0
1083,CD4,SLC1A5,SLC12A2,SLC1A5@SLC12A2,10,0.0,0.0,521,0.0
1084,CD4,ABCC1,SLCO2B1,ABCC1@SLCO2B1,10,0.0,0.0,521,0.0
1085,CD4,SLCO2B1,ABCC1,SLCO2B1@ABCC1,10,0.0,0.0,521,0.0
1086,CD4,ABCC2,SLCO2B1,ABCC2@SLCO2B1,10,0.0,0.0,521,0.0
1087,CD4,SLCO2B1,ABCC2,SLCO2B1@ABCC2,10,0.0,0.0,521,0.0
1088,CD4,ABCC3,SLCO2B1,ABCC3@SLCO2B1,10,0.0,0.0,521,0.0
1089,CD4,SLCO2B1,ABCC3,SLCO2B1@ABCC3,10,0.0,0.0,521,0.0
1090,CD4,ABCC4,SLC16A1,ABCC4@SLC16A1,10,0.0,0.0,521,0.0
1091,CD4,SLC16A1,ABCC4,SLC16A1@ABCC4,10,0.0,0.0,521,0.0
1092,CD4,ABCC4,SLCO2B1,ABCC4@SLCO2B1,10,0.0,0.0,521,0.0
1093,CD4,SLCO2B1,ABCC4,SLCO2B1@ABCC4,10,0.0,0.0,521,0.0
1094,CD4,ABCC1,SLC16A1,ABCC1@SLC16A1,10,0.0,0.0,521,0.0
1095,CD4,SLC16A1,ABCC1,SLC16A1@ABCC1,10,0.0,0.0,521,0.0
1096,CD4,ABCC2,SLC16A1,ABCC2@SLC16A1,10,0.0,0.0,521,0.0
1097,CD4,SLC16A1,ABCC2,SLC16A1@ABCC2,10,0.0,0.0,521,0.0
1098,CD4,SLC23A2,SLC23A2,SLC23A2@SLC23A2,10,0.0,0.0,521,0.0
1099,CD4,SCARB1,SCARB1,SCARB1@SCARB1,10,0.0,0.0,521,0.0
1100,CD3E,ABCA1,ABCA1,ABCA1@ABCA1,0,0.0,0.0,37999,0.0
1101,CD3E,ATP7A,ATP7A,ATP7A@ATP7A,0,0.0,0.0,37999,0.0
1102,CD3E,SLC16A4,SLC16A4,SLC16A4@SLC16A4,0,0.0,0.0,37999,0.0
1103,CD3E,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,0,0.0,0.0,37999,0.0
1104,CD3E,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,0,0.0,0.0,37999,0.0
1105,CD3E,SLC16A1,SLC16A1,SLC16A1@SLC16A1,0,0.0,0.0,37999,0.0
1106,CD3E,SLC16A1,SLC16A4,SLC16A1@SLC16A4,0,0.0,0.0,37999,0.0
1107,CD3E,SLC16A4,SLC16A1,SLC16A4@SLC16A1,0,0.0,0.0,37999,0.0
1108,CD3E,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,0,0.0,0.0,37999,0.0
1109,CD3E,SLC29A1,SLC29A1,SLC29A1@SLC29A1,0,0.0,0.0,37999,0.0
1110,CD3E,CD38,CD38,CD38@CD38,0,0.0,0.0,37999,0.0
1111,CD3E,ATP7B,TAP1,ATP7B@TAP1,0,0.0,0.0,37999,0.0
1112,CD3E,ATP7A,TAP1,ATP7A@TAP1,0,0.0,0.0,37999,0.0
1113,CD3E,TAP1,ATP7A,TAP1@ATP7A,0,0.0,0.0,37999,0.0
1114,CD3E,TAP1,TAP1,TAP1@TAP1,0,0.0,0.0,37999,0.0
1115,CD3E,ABCC2,ABCC2,ABCC2@ABCC2,0,0.0,0.0,37999,0.0
1116,CD3E,SLC39A8,SLC39A8,SLC39A8@SLC39A8,0,0.0,0.0,37999,0.0
1117,CD3E,CLCN5,CLCN5,CLCN5@CLCN5,0,0.0,0.0,37999,0.0
1118,CD3E,CLCN3,CLCN3,CLCN3@CLCN3,0,0.0,0.0,37999,0.0
1119,CD3E,CLCN3,CLCN5,CLCN3@CLCN5,0,0.0,0.0,37999,0.0
1120,CD3E,CLCN5,CLCN3,CLCN5@CLCN3,0,0.0,0.0,37999,0.0
1121,CD3E,CD36,CD36,CD36@CD36,0,0.0,0.0,37999,0.0
1122,CD3E,SLC1A3,SLC1A3,SLC1A3@SLC1A3,0,0.0,0.0,37999,0.0
1123,CD3E,SLC2A1,SLC2A1,SLC2A1@SLC2A1,0,0.0,0.0,37999,0.0
1124,CD3E,SLC2A3,SLC2A3,SLC2A3@SLC2A3,0,0.0,0.0,37999,0.0
1125,CD3E,SLC2A1,SLC2A3,SLC2A1@SLC2A3,0,0.0,0.0,37999,0.0
1126,CD3E,SLC2A3,SLC2A1,SLC2A3@SLC2A1,0,0.0,0.0,37999,0.0
1127,CD3E,ABCB1,SLCO2B1,ABCB1@SLCO2B1,0,0.0,0.0,37999,0.0
1128,CD3E,SLCO2B1,ABCB1,SLCO2B1@ABCB1,0,0.0,0.0,37999,0.0
1129,CD3E,CHRNA5,SLC29A1,CHRNA5@SLC29A1,0,0.0,0.0,37999,0.0
1130,CD3E,SLC29A1,CHRNA5,SLC29A1@CHRNA5,0,0.0,0.0,37999,0.0
1131,CD3E,CD36,MSR1,CD36@MSR1,0,0.0,0.0,37999,0.0
1132,CD3E,MSR1,CD36,MSR1@CD36,0,0.0,0.0,37999,0.0
1133,CD3E,CD36,CPT1A,CD36@CPT1A,0,0.0,0.0,37999,0.0
1134,CD3E,CPT1A,CD36,CPT1A@CD36,0,0.0,0.0,37999,0.0
1135,CD3E,MSR1,MSR1,MSR1@MSR1,0,0.0,0.0,37999,0.0
1136,CD3E,CPT1A,MSR1,CPT1A@MSR1,0,0.0,0.0,37999,0.0
1137,CD3E,MSR1,CPT1A,MSR1@CPT1A,0,0.0,0.0,37999,0.0
1138,CD3E,CPT1A,CPT1A,CPT1A@CPT1A,0,0.0,0.0,37999,0.0
1139,CD3E,FOLR2,FOLR2,FOLR2@FOLR2,0,0.0,0.0,37999,0.0
1140,CD3E,ABCC2,ABCC4,ABCC2@ABCC4,0,0.0,0.0,37999,0.0
1141,CD3E,ABCC1,ABCC1,ABCC1@ABCC1,0,0.0,0.0,37999,0.0
1142,CD3E,ABCC1,ABCC4,ABCC1@ABCC4,0,0.0,0.0,37999,0.0
1143,CD3E,ABCC4,ABCC1,ABCC4@ABCC1,0,0.0,0.0,37999,0.0
1144,CD3E,LRP1,LRP1,LRP1@LRP1,0,0.0,0.0,37999,0.0
1145,CD3E,CUBN,SLC3A2,CUBN@SLC3A2,0,0.0,0.0,37999,0.0
1146,CD3E,SLC3A2,CUBN,SLC3A2@CUBN,0,0.0,0.0,37999,0.0
1147,CD3E,SLC11A2,SLC3A2,SLC11A2@SLC3A2,0,0.0,0.0,37999,0.0
1148,CD3E,SLC3A2,SLC11A2,SLC3A2@SLC11A2,0,0.0,0.0,37999,0.0
1149,CD3E,SLC40A1,SLC40A1,SLC40A1@SLC40A1,0,0.0,0.0,37999,0.0
1150,CD3E,SLC3A2,SLC3A2,SLC3A2@SLC3A2,0,0.0,0.0,37999,0.0
1151,CD3E,SLC11A2,SLC11A2,SLC11A2@SLC11A2,0,0.0,0.0,37999,0.0
1152,CD3E,CUBN,SLC11A2,CUBN@SLC11A2,0,0.0,0.0,37999,0.0
1153,CD3E,SLC11A2,CUBN,SLC11A2@CUBN,0,0.0,0.0,37999,0.0
1154,CD3E,SLC7A5,SLC7A5,SLC7A5@SLC7A5,0,0.0,0.0,37999,0.0
1155,CD3E,SLC43A2,SLC43A2,SLC43A2@SLC43A2,0,0.0,0.0,37999,0.0
1156,CD3E,SLC6A17,SLC6A17,SLC6A17@SLC6A17,0,0.0,0.0,37999,0.0
1157,CD3E,SLC6A17,SLC6A9,SLC6A17@SLC6A9,0,0.0,0.0,37999,0.0
1158,CD3E,SLC6A9,SLC6A17,SLC6A9@SLC6A17,0,0.0,0.0,37999,0.0
1159,CD3E,SLC16A1,SLC22A5,SLC16A1@SLC22A5,0,0.0,0.0,37999,0.0
1160,CD3E,SLC22A5,SLC16A1,SLC22A5@SLC16A1,0,0.0,0.0,37999,0.0
1161,CD3E,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,0,0.0,0.0,37999,0.0
1162,CD3E,SLCO2B1,SLC22A5,SLCO2B1@SLC22A5,0,0.0,0.0,37999,0.0
1163,CD3E,SLC12A2,SLC5A3,SLC12A2@SLC5A3,0,0.0,0.0,37999,0.0
1164,CD3E,SLC5A3,SLC12A2,SLC5A3@SLC12A2,0,0.0,0.0,37999,0.0
1165,CD3E,SLC12A2,SLC1A5,SLC12A2@SLC1A5,0,0.0,0.0,37999,0.0
1166,CD3E,SLC1A5,SLC12A2,SLC1A5@SLC12A2,0,0.0,0.0,37999,0.0
1167,CD3E,SLC5A3,SLC5A3,SLC5A3@SLC5A3,0,0.0,0.0,37999,0.0
1168,CD3E,SLC12A2,SLC12A2,SLC12A2@SLC12A2,0,0.0,0.0,37999,0.0
1169,CD3E,SLC22A5,SLC29A1,SLC22A5@SLC29A1,0,0.0,0.0,37999,0.0
1170,CD3E,SLC29A1,SLC22A5,SLC29A1@SLC22A5,0,0.0,0.0,37999,0.0
1171,CD3E,SLC1A5,SLC29A1,SLC1A5@SLC29A1,0,0.0,0.0,37999,0.0
1172,CD3E,SLC29A1,SLC1A5,SLC29A1@SLC1A5,0,0.0,0.0,37999,0.0
1173,CD3E,SLC22A5,SLC5A3,SLC22A5@SLC5A3,0,0.0,0.0,37999,0.0
1174,CD3E,SLC5A3,SLC22A5,SLC5A3@SLC22A5,0,0.0,0.0,37999,0.0
1175,CD3E,SLC1A5,SLC22A5,SLC1A5@SLC22A5,0,0.0,0.0,37999,0.0
1176,CD3E,SLC22A5,SLC1A5,SLC22A5@SLC1A5,0,0.0,0.0,37999,0.0
1177,CD3E,SLC12A2,SLC29A1,SLC12A2@SLC29A1,0,0.0,0.0,37999,0.0
1178,CD3E,SLC29A1,SLC12A2,SLC29A1@SLC12A2,0,0.0,0.0,37999,0.0
1179,CD3E,SLC1A5,SLC5A3,SLC1A5@SLC5A3,0,0.0,0.0,37999,0.0
1180,CD3E,SLC5A3,SLC1A5,SLC5A3@SLC1A5,0,0.0,0.0,37999,0.0
1181,CD3E,SLC1A5,SLC1A5,SLC1A5@SLC1A5,0,0.0,0.0,37999,0.0
1182,CD3E,SLC29A1,SLC5A3,SLC29A1@SLC5A3,0,0.0,0.0,37999,0.0
1183,CD3E,SLC5A3,SLC29A1,SLC5A3@SLC29A1,0,0.0,0.0,37999,0.0
1184,CD3E,SLC12A2,SLC22A5,SLC12A2@SLC22A5,0,0.0,0.0,37999,0.0
1185,CD3E,SLC22A5,SLC12A2,SLC22A5@SLC12A2,0,0.0,0.0,37999,0.0
1186,CD3E,ABCC2,SLCO2B1,ABCC2@SLCO2B1,0,0.0,0.0,37999,0.0
1187,CD3E,SLCO2B1,ABCC2,SLCO2B1@ABCC2,0,0.0,0.0,37999,0.0
1188,CD3E,ABCC1,SLCO2B1,ABCC1@SLCO2B1,0,0.0,0.0,37999,0.0
1189,CD3E,SLCO2B1,ABCC1,SLCO2B1@ABCC1,0,0.0,0.0,37999,0.0
1190,CD3E,ABCC1,SLC16A1,ABCC1@SLC16A1,0,0.0,0.0,37999,0.0
1191,CD3E,SLC16A1,ABCC1,SLC16A1@ABCC1,0,0.0,0.0,37999,0.0
1192,CD3E,ABCC2,SLC16A1,ABCC2@SLC16A1,0,0.0,0.0,37999,0.0
1193,CD3E,SLC16A1,ABCC2,SLC16A1@ABCC2,0,0.0,0.0,37999,0.0
1194,CD3E,ABCC2,ABCB1,ABCC2@ABCB1,0,0.0,0.0,37999,0.0
1195,CD3E,ABCC4,SLCO2B1,ABCC4@SLCO2B1,0,0.0,0.0,37999,0.0
1196,CD3E,SLCO2B1,ABCC4,SLCO2B1@ABCC4,0,0.0,0.0,37999,0.0
1197,CD3E,SLCO2B1,ABCC3,SLCO2B1@ABCC3,0,0.0,0.0,37999,0.0
1198,CD3E,ABCC4,SLC16A1,ABCC4@SLC16A1,0,0.0,0.0,37999,0.0
1199,CD3E,SLC16A1,ABCC4,SLC16A1@ABCC4,0,0.0,0.0,37999,0.0
1200,CD3E,SLC23A2,SLC23A2,SLC23A2@SLC23A2,0,0.0,0.0,37999,0.0
1201,CD3E,SCARB1,SCARB1,SCARB1@SCARB1,0,0.0,0.0,37999,0.0
1202,CD3E,ABCA1,ABCA1,ABCA1@ABCA1,1,-5.931829e-06,4.205913e-06,21161,1.0
1203,CD3E,ATP7A,ATP7A,ATP7A@ATP7A,1,-4.966319e-07,2.972109e-07,21161,1.0
1204,CD3E,SLC16A4,SLC16A4,SLC16A4@SLC16A4,1,1.4256391e-05,2.5914771e-06,21161,1.0
1205,CD3E,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,1,-2.4352378e-06,5.922695e-07,21161,1.0
1206,CD3E,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,1,3.4682969e-06,8.120639e-07,21161,1.0
1207,CD3E,SLC16A1,SLC16A1,SLC16A1@SLC16A1,1,9.532759e-07,2.615575e-07,21161,1.0
1208,CD3E,SLC16A1,SLC16A4,SLC16A1@SLC16A4,1,3.5179885e-06,1.699559e-06,21161,1.0
1209,CD3E,SLC16A4,SLC16A1,SLC16A4@SLC16A1,1,8.159024e-06,1.93841e-06,21161,1.0
1210,CD3E,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,1,-2.9239969e-05,5.8669693e-06,21161,1.0
1211,CD3E,SLC29A1,SLC29A1,SLC29A1@SLC29A1,1,1.7920964e-05,5.878753e-06,21161,1.0
1212,CD3E,CD38,CD38,CD38@CD38,1,-2.509076e-06,8.20499e-07,21161,1.0
1213,CD3E,ATP7B,TAP1,ATP7B@TAP1,1,-8.040729e-09,5.169681e-09,21161,1.0
1214,CD3E,ATP7A,TAP1,ATP7A@TAP1,1,7.9356e-06,1.7939233e-06,21161,1.0
1215,CD3E,TAP1,ATP7A,TAP1@ATP7A,1,1.1530344e-06,3.9348052e-07,21161,1.0
1216,CD3E,TAP1,TAP1,TAP1@TAP1,1,1.49568505e-05,4.2397396e-06,21161,1.0
1217,CD3E,ABCC2,ABCC2,ABCC2@ABCC2,1,6.7385564e-08,1.516701e-08,21161,1.0
1218,CD3E,SLC39A8,SLC39A8,SLC39A8@SLC39A8,1,2.2859469e-08,5.248555e-09,21161,1.0
1219,CD3E,CLCN5,CLCN5,CLCN5@CLCN5,1,2.0439276e-07,1.4853387e-07,21161,1.0
1220,CD3E,CLCN3,CLCN3,CLCN3@CLCN3,1,1.0148985e-05,7.725467e-06,21161,1.0
1221,CD3E,CLCN3,CLCN5,CLCN3@CLCN5,1,2.107345e-06,1.371925e-06,21161,1.0
1222,CD3E,CLCN5,CLCN3,CLCN5@CLCN3,1,2.447502e-06,7.3121913e-07,21161,1.0
1223,CD3E,CD36,CD36,CD36@CD36,1,-7.0024456e-08,2.2137902e-08,21161,1.0
1224,CD3E,SLC1A3,SLC1A3,SLC1A3@SLC1A3,1,3.4140324e-08,2.6630287e-08,21161,1.0
1225,CD3E,SLC2A1,SLC2A1,SLC2A1@SLC2A1,1,-6.234724e-08,2.9659246e-08,21161,1.0
1226,CD3E,SLC2A3,SLC2A3,SLC2A3@SLC2A3,1,1.5066189e-05,5.2038376e-06,21161,1.0
1227,CD3E,SLC2A1,SLC2A3,SLC2A1@SLC2A3,1,4.7826865e-07,3.9174526e-07,21161,1.0
1228,CD3E,SLC2A3,SLC2A1,SLC2A3@SLC2A1,1,2.3975986e-06,3.6791792e-07,21161,1.0
1229,CD3E,ABCB1,SLCO2B1,ABCB1@SLCO2B1,1,-1.3278425e-08,7.061641e-09,21161,1.0
1230,CD3E,SLCO2B1,ABCB1,SLCO2B1@ABCB1,1,5.6137774e-06,1.111953e-06,21161,1.0
1231,CD3E,CHRNA5,SLC29A1,CHRNA5@SLC29A1,1,-1.2523365e-06,3.8058863e-07,21161,1.0
1232,CD3E,SLC29A1,CHRNA5,SLC29A1@CHRNA5,1,-7.3107793e-07,5.436368e-07,21161,1.0
1233,CD3E,CD36,MSR1,CD36@MSR1,1,-3.602638e-06,2.77727e-06,21161,1.0
1234,CD3E,MSR1,CD36,MSR1@CD36,1,-2.2659592e-06,4.672146e-07,21161,1.0
1235,CD3E,CD36,CPT1A,CD36@CPT1A,1,3.1066816e-06,6.0185226e-07,21161,1.0
1236,CD3E,CPT1A,CD36,CPT1A@CD36,1,1.6761976e-09,1.2411768e-09,21161,1.0
1237,CD3E,MSR1,MSR1,MSR1@MSR1,1,-1.7174643e-05,6.281293e-06,21161,1.0
1238,CD3E,CPT1A,MSR1,CPT1A@MSR1,1,-9.898156e-06,2.1347166e-06,21161,1.0
1239,CD3E,MSR1,CPT1A,MSR1@CPT1A,1,-3.6561596e-07,6.573458e-08,21161,1.0
1240,CD3E,CPT1A,CPT1A,CPT1A@CPT1A,1,1.3039305e-06,8.22787e-07,21161,1.0
1241,CD3E,FOLR2,FOLR2,FOLR2@FOLR2,1,-2.9826862e-07,6.678047e-08,21161,1.0
1242,CD3E,ABCC2,ABCC4,ABCC2@ABCC4,1,-2.4352286e-07,5.283291e-08,21161,1.0
1243,CD3E,ABCC1,ABCC1,ABCC1@ABCC1,1,1.3831977e-06,3.719225e-07,21161,1.0
1244,CD3E,ABCC1,ABCC4,ABCC1@ABCC4,1,5.7188284e-08,3.01734e-08,21161,1.0
1245,CD3E,ABCC4,ABCC1,ABCC4@ABCC1,1,-3.502574e-08,2.0523823e-08,21161,1.0
1246,CD3E,LRP1,LRP1,LRP1@LRP1,1,-1.1280068e-05,3.251967e-06,21161,1.0
1247,CD3E,CUBN,SLC3A2,CUBN@SLC3A2,1,1.8878816e-07,7.7768405e-08,21161,1.0
1248,CD3E,SLC3A2,CUBN,SLC3A2@CUBN,1,-1.3908956e-06,3.2536983e-07,21161,1.0
1249,CD3E,SLC11A2,SLC3A2,SLC11A2@SLC3A2,1,3.1321504e-06,1.6165978e-06,21161,1.0
1250,CD3E,SLC3A2,SLC11A2,SLC3A2@SLC11A2,1,3.1572e-06,9.870733e-07,21161,1.0
1251,CD3E,SLC40A1,SLC40A1,SLC40A1@SLC40A1,1,-1.9103747e-05,9.559713e-06,21161,1.0
1252,CD3E,SLC3A2,SLC3A2,SLC3A2@SLC3A2,1,8.052311e-06,2.2659854e-06,21161,1.0
1253,CD3E,SLC11A2,SLC11A2,SLC11A2@SLC11A2,1,3.5998032e-06,8.5446703e-07,21161,1.0
1254,CD3E,CUBN,SLC11A2,CUBN@SLC11A2,1,-2.1551571e-07,6.680664e-08,21161,1.0
1255,CD3E,SLC11A2,CUBN,SLC11A2@CUBN,1,-6.92374e-07,3.4894637e-07,21161,1.0
1256,CD3E,SLC7A5,SLC7A5,SLC7A5@SLC7A5,1,9.147857e-06,3.0520875e-06,21161,1.0
1257,CD3E,SLC43A2,SLC43A2,SLC43A2@SLC43A2,1,-7.549488e-08,2.0643983e-08,21161,1.0
1258,CD3E,SLC6A17,SLC6A17,SLC6A17@SLC6A17,1,1.8370867e-05,5.1478514e-06,21161,1.0
1259,CD3E,SLC6A17,SLC6A9,SLC6A17@SLC6A9,1,-9.412044e-07,2.6989719e-07,21161,1.0
1260,CD3E,SLC6A9,SLC6A17,SLC6A9@SLC6A17,1,-1.3042823e-06,2.9977448e-07,21161,1.0
1261,CD3E,SLC16A1,SLC22A5,SLC16A1@SLC22A5,1,2.2068261e-07,1.49041e-07,21161,1.0
1262,CD3E,SLC22A5,SLC16A1,SLC22A5@SLC16A1,1,-1.7498962e-06,2.5792835e-07,21161,1.0
1263,CD3E,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,1,-1.5558971e-06,3.7924457e-07,21161,1.0
1264,CD3E,SLCO2B1,SLC22A5,SLCO2B1@SLC22A5,1,-7.4981216e-07,2.2509003e-07,21161,1.0
1265,CD3E,SLC12A2,SLC5A3,SLC12A2@SLC5A3,1,5.5393036e-07,3.4163966e-07,21161,1.0
1266,CD3E,SLC5A3,SLC12A2,SLC5A3@SLC12A2,1,-1.2328148e-06,1.6648497e-07,21161,1.0
1267,CD3E,SLC12A2,SLC1A5,SLC12A2@SLC1A5,1,-9.779268e-07,2.5193424e-07,21161,1.0
1268,CD3E,SLC1A5,SLC12A2,SLC1A5@SLC12A2,1,5.084475e-07,1.0653693e-07,21161,1.0
1269,CD3E,SLC5A3,SLC5A3,SLC5A3@SLC5A3,1,4.664743e-06,9.2519144e-07,21161,1.0
1270,CD3E,SLC12A2,SLC12A2,SLC12A2@SLC12A2,1,-1.0752143e-06,3.8725818e-07,21161,1.0
1271,CD3E,SLC22A5,SLC29A1,SLC22A5@SLC29A1,1,2.1760519e-07,6.07471e-08,21161,1.0
1272,CD3E,SLC29A1,SLC22A5,SLC29A1@SLC22A5,1,-3.621385e-07,3.199215e-07,21161,1.0
1273,CD3E,SLC1A5,SLC29A1,SLC1A5@SLC29A1,1,1.2334103e-06,2.1230667e-07,21161,1.0
1274,CD3E,SLC29A1,SLC1A5,SLC29A1@SLC1A5,1,4.621992e-06,1.0697362e-06,21161,1.0
1275,CD3E,SLC22A5,SLC5A3,SLC22A5@SLC5A3,1,-1.0767249e-06,2.492744e-07,21161,1.0
1276,CD3E,SLC5A3,SLC22A5,SLC5A3@SLC22A5,1,-1.6959602e-07,2.6832533e-08,21161,1.0
1277,CD3E,SLC1A5,SLC22A5,SLC1A5@SLC22A5,1,4.5007415e-08,1.3345626e-08,21161,1.0
1278,CD3E,SLC22A5,SLC1A5,SLC22A5@SLC1A5,1,-7.1005235e-10,4.951709e-10,21161,1.0
1279,CD3E,SLC12A2,SLC29A1,SLC12A2@SLC29A1,1,2.9177713e-06,7.447194e-07,21161,1.0
1280,CD3E,SLC29A1,SLC12A2,SLC29A1@SLC12A2,1,6.4497867e-06,1.035718e-06,21161,1.0
1281,CD3E,SLC1A5,SLC5A3,SLC1A5@SLC5A3,1,-1.0684591e-07,8.05325e-08,21161,1.0
1282,CD3E,SLC5A3,SLC1A5,SLC5A3@SLC1A5,1,9.3352605e-07,4.659354e-07,21161,1.0
1283,CD3E,SLC1A5,SLC1A5,SLC1A5@SLC1A5,1,1.580876e-06,2.3031376e-07,21161,1.0
1284,CD3E,SLC29A1,SLC5A3,SLC29A1@SLC5A3,1,1.9026258e-05,5.804089e-06,21161,1.0
1285,CD3E,SLC5A3,SLC29A1,SLC5A3@SLC29A1,1,4.3203113e-06,6.4319033e-07,21161,1.0
1286,CD3E,SLC12A2,SLC22A5,SLC12A2@SLC22A5,1,-1.7622699e-07,2.9647582e-08,21161,1.0
1287,CD3E,SLC22A5,SLC12A2,SLC22A5@SLC12A2,1,8.873591e-08,2.659288e-08,21161,1.0
1288,CD3E,ABCC2,SLCO2B1,ABCC2@SLCO2B1,1,-5.4317024e-07,2.158793e-07,21161,1.0
1289,CD3E,SLCO2B1,ABCC2,SLCO2B1@ABCC2,1,-1.846606e-06,3.1066583e-07,21161,1.0
1290,CD3E,ABCC1,SLCO2B1,ABCC1@SLCO2B1,1,-9.044894e-06,2.434798e-06,21161,1.0
