gene,tf,cell_type,mean,std,n
ATP1A1,SREBF1,Endothelial_arterial,-0.054849852,0.00041890756,61
ATP1A1,SRF,Endothelial_arterial,0.045323547,0.00036188617,61
ATP1A1,STAT1,Endothelial_arterial,-0.111368716,0.0009314881,61
ATP1A1,STAT2,Endothelial_arterial,-0.10817254,0.00102704,61
ATP1A1,TAF1,Endothelial_arterial,0.0053026415,0.00012105226,61
ATP1A1,TAL1,Endothelial_arterial,-0.0042830314,4.524375e-05,61
ATP1A1,TBP,Endothelial_arterial,0.03937495,0.0003576821,61
ATP1A1,TBX19,Endothelial_arterial,0.06878237,0.00062246417,61
ATP1A1,TCF21,Endothelial_arterial,0.028025731,9.3491435e-05,61
ATP1A1,TCF3,Endothelial_arterial,-0.09003803,0.0007235508,61
ATP1A1,TCF7L2,Endothelial_arterial,0.08375343,0.00060462,61
ATP1A1,TCFL5,Endothelial_arterial,0.0886514,0.0008959487,61
ATP1A1,TFAP2A,Endothelial_arterial,0.0,0.0,61
ATP1A1,TFAP2B,Endothelial_arterial,0.0,0.0,61
ATP1A1,TFE3,Endothelial_arterial,0.0042214757,4.0713832e-05,61
ATP1A1,TFEB,Endothelial_arterial,0.039399847,0.0002656001,61
ATP1A1,TRIM28,Endothelial_arterial,-6.729539e-05,4.838402e-07,61
ATP1A1,TWIST1,Endothelial_arterial,0.0,0.0,61
ATP1A1,TWIST2,Endothelial_arterial,0.08042885,0.0007603266,61
ATP1A1,USF1,Endothelial_arterial,-0.03805267,0.00037658957,61
ATP1A1,VDR,Endothelial_arterial,0.0,0.0,61
ATP1A1,WT1,Endothelial_arterial,0.0,0.0,61
ATP1A1,XBP1,Endothelial_arterial,-0.094553694,0.00065911416,61
ATP1A1,YY1,Endothelial_arterial,-0.0048051765,1.5608324e-05,61
ATP1A1,ZBTB1,Endothelial_arterial,-0.0029902733,3.147219e-05,61
ATP1A1,ZBTB16,Endothelial_arterial,-0.0032432822,3.2892833e-05,61
ATP1A1,ZBTB33,Endothelial_arterial,-0.07947009,0.0007761408,61
ATP1A1,ZBTB4,Endothelial_arterial,-0.03041669,8.3645595e-05,61
ATP1A1,ZEB1,Endothelial_arterial,-0.0027422365,1.9325365e-05,61
ATP1A1,ZFP57,Endothelial_arterial,0.0,0.0,61
ATP1A1,ZIC2,Endothelial_arterial,0.029385671,0.00038383712,61
ATP1A1,ZIC4,Endothelial_arterial,0.0,0.0,61
ATP1A1,ZNF165,Endothelial_arterial,0.022765426,0.00024761347,61
ATP1A1,ZNF281,Endothelial_arterial,0.04853319,0.0004399086,61
ATP1A1,ZNF341,Endothelial_arterial,0.0,0.0,61
ATP1A1,AR,Endothelial_lymphatic,-0.07504737,0.00045369152,41
ATP1A1,ARNT,Endothelial_lymphatic,0.015623684,9.713288e-05,41
ATP1A1,ARNTL,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,ASCL2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,ATF3,Endothelial_lymphatic,-0.03554855,0.00026770547,41
ATP1A1,ATOH1,Endothelial_lymphatic,-0.0022713335,1.5823372e-05,41
ATP1A1,ATOH7,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,BACH2,Endothelial_lymphatic,0.0074238917,7.9513775e-05,41
ATP1A1,BATF,Endothelial_lymphatic,0.19945772,0.000731811,41
ATP1A1,BCL6,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,CBFB,Endothelial_lymphatic,-0.00081314304,9.877152e-06,41
ATP1A1,CLOCK,Endothelial_lymphatic,-0.048728276,0.0002909027,41
ATP1A1,CREB1,Endothelial_lymphatic,0.12408626,0.0009934759,41
ATP1A1,CREB3,Endothelial_lymphatic,-0.049759243,0.00041023144,41
ATP1A1,CTCF,Endothelial_lymphatic,-0.0325998,0.00024168773,41
ATP1A1,CTCFL,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,CUX2,Endothelial_lymphatic,0.11077222,0.00080081547,41
ATP1A1,E2F1,Endothelial_lymphatic,0.074107006,0.0005186905,41
ATP1A1,E2F3,Endothelial_lymphatic,0.0024185954,3.4138513e-05,41
ATP1A1,E2F4,Endothelial_lymphatic,0.012957605,0.00013015149,41
ATP1A1,EBF1,Endothelial_lymphatic,0.060494453,0.0005713479,41
ATP1A1,EGR2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,ELK1,Endothelial_lymphatic,0.0017329918,1.8224488e-05,41
ATP1A1,ELK4,Endothelial_lymphatic,-0.0035781905,2.0399917e-05,41
ATP1A1,EP300,Endothelial_lymphatic,0.03109479,0.000265348,41
ATP1A1,ESRRA,Endothelial_lymphatic,-0.0027971717,2.6009955e-05,41
ATP1A1,ETV5,Endothelial_lymphatic,0.054026023,0.0003133595,41
ATP1A1,ETV6,Endothelial_lymphatic,-0.19551854,0.0011210272,41
ATP1A1,FEV,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,FLI1,Endothelial_lymphatic,0.13641165,0.0013845833,41
ATP1A1,FOXA1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,FOXA2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,FOXE1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,FOXE3,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,FOXI1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,FOXL2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,GATA1,Endothelial_lymphatic,0.022307338,0.00022002941,41
ATP1A1,GATA2,Endothelial_lymphatic,-0.11164705,0.0010593508,41
ATP1A1,GRHL2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,HDAC2,Endothelial_lymphatic,0.20750195,0.0020676677,41
ATP1A1,HES1,Endothelial_lymphatic,-0.017210456,0.00016503809,41
ATP1A1,HES4,Endothelial_lymphatic,-0.00950487,7.455948e-05,41
ATP1A1,HNF4A,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,HOXA5,Endothelial_lymphatic,0.0009598978,6.790235e-06,41
ATP1A1,HOXB4,Endothelial_lymphatic,0.079765946,0.0006700007,41
ATP1A1,HOXB5,Endothelial_lymphatic,-0.003619543,3.1261665e-05,41
ATP1A1,ID4,Endothelial_lymphatic,0.006299834,6.2214254e-05,41
ATP1A1,IRF1,Endothelial_lymphatic,0.0153567325,0.00011052261,41
ATP1A1,IRF3,Endothelial_lymphatic,0.0058132983,0.00010577943,41
ATP1A1,IRF4,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,JUN,Endothelial_lymphatic,-0.105627224,0.0009424698,41
ATP1A1,KLF12,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,KLF14,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,KLF16,Endothelial_lymphatic,-0.015441085,8.489386e-05,41
ATP1A1,KLF4,Endothelial_lymphatic,-0.057957113,0.00037866767,41
ATP1A1,KLF5,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,MAX,Endothelial_lymphatic,0.04456118,0.0006909124,41
ATP1A1,MECOM,Endothelial_lymphatic,0.029377835,0.00017519455,41
ATP1A1,MEF2A,Endothelial_lymphatic,-0.032301974,0.00037462905,41
ATP1A1,MEF2C,Endothelial_lymphatic,-0.041510653,0.00016791852,41
ATP1A1,MLXIP,Endothelial_lymphatic,-0.012737458,0.00019032277,41
ATP1A1,MLXIPL,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,MYC,Endothelial_lymphatic,0.030139588,0.00024409954,41
ATP1A1,MYCN,Endothelial_lymphatic,-0.015216374,0.0001119456,41
ATP1A1,NEUROD1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,NEUROD2,Endothelial_lymphatic,0.011884871,9.6408476e-05,41
ATP1A1,NEUROG2,Endothelial_lymphatic,-0.002004475,1.4131091e-05,41
ATP1A1,NR0B1,Endothelial_lymphatic,-0.032187365,0.00021913109,41
ATP1A1,NR2C2,Endothelial_lymphatic,0.2833705,0.0017129205,41
ATP1A1,NR3C1,Endothelial_lymphatic,-0.056409735,0.00055247627,41
ATP1A1,NR4A1,Endothelial_lymphatic,-0.009947301,6.2810155e-05,41
ATP1A1,NR4A3,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,NRF1,Endothelial_lymphatic,-0.016512163,0.00014989548,41
ATP1A1,OLIG1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,OLIG2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,OVOL2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,PAX1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,PAX2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,PAX5,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,PAX8,Endothelial_lymphatic,0.026360512,0.00018033687,41
ATP1A1,PBX3,Endothelial_lymphatic,-0.050343677,0.00049592,41
ATP1A1,POLR2A,Endothelial_lymphatic,-0.096825644,0.0009405558,41
ATP1A1,POU1F1,Endothelial_lymphatic,-0.02760779,0.00017288358,41
ATP1A1,POU2F1,Endothelial_lymphatic,-0.06152085,0.00041767748,41
ATP1A1,POU2F2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,POU3F3,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,POU3F4,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,POU4F3,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,PPARGC1A,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,PRDM1,Endothelial_lymphatic,-0.0339208,0.00025171452,41
ATP1A1,PROX1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,REL,Endothelial_lymphatic,0.018155962,0.00012846937,41
ATP1A1,RELA,Endothelial_lymphatic,0.018896572,9.977197e-05,41
ATP1A1,REST,Endothelial_lymphatic,0.00931838,6.965984e-05,41
ATP1A1,RFX1,Endothelial_lymphatic,-0.00039677753,2.279284e-06,41
ATP1A1,RFX2,Endothelial_lymphatic,0.019270146,6.2349645e-05,41
ATP1A1,RFX5,Endothelial_lymphatic,-0.08243774,0.0007159044,41
ATP1A1,RUNX1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,RUNX2,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,RUNX3,Endothelial_lymphatic,-0.003385006,2.3515826e-05,41
ATP1A1,RXRA,Endothelial_lymphatic,0.021010198,0.00012889803,41
ATP1A1,SETDB1,Endothelial_lymphatic,-0.0010626923,3.3905092e-06,41
ATP1A1,SIN3A,Endothelial_lymphatic,0.114013255,0.001314982,41
ATP1A1,SIRT6,Endothelial_lymphatic,0.0024822894,8.606283e-06,41
ATP1A1,SMAD1,Endothelial_lymphatic,0.007963924,4.750303e-05,41
ATP1A1,SMAD4,Endothelial_lymphatic,-0.10628711,0.001224898,41
ATP1A1,SMC3,Endothelial_lymphatic,0.3721985,0.0030068466,41
ATP1A1,SNAI2,Endothelial_lymphatic,-0.037486162,0.0006515882,41
ATP1A1,SP1,Endothelial_lymphatic,0.02646229,0.00020062878,41
ATP1A1,SP3,Endothelial_lymphatic,0.17829941,0.0010499272,41
ATP1A1,SPZ1,Endothelial_lymphatic,-0.01983414,0.0001777182,41
ATP1A1,SREBF1,Endothelial_lymphatic,-0.054817155,0.00033413357,41
ATP1A1,SRF,Endothelial_lymphatic,0.045300778,0.00030932808,41
ATP1A1,STAT1,Endothelial_lymphatic,-0.11133613,0.0007702065,41
ATP1A1,STAT2,Endothelial_lymphatic,-0.10830398,0.0008599162,41
ATP1A1,TAF1,Endothelial_lymphatic,0.005318163,8.3543426e-05,41
ATP1A1,TAL1,Endothelial_lymphatic,-0.004278016,4.1067684e-05,41
ATP1A1,TBP,Endothelial_lymphatic,0.03939221,0.00030275845,41
ATP1A1,TBX19,Endothelial_lymphatic,0.06870846,0.0005459211,41
ATP1A1,TCF21,Endothelial_lymphatic,0.027995627,9.959504e-05,41
ATP1A1,TCF3,Endothelial_lymphatic,-0.089993946,0.00059418473,41
ATP1A1,TCF7L2,Endothelial_lymphatic,0.08379368,0.00065314455,41
ATP1A1,TCFL5,Endothelial_lymphatic,0.08854557,0.0007111013,41
ATP1A1,TFAP2A,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,TFAP2B,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,TFE3,Endothelial_lymphatic,0.0042049545,3.8292175e-05,41
ATP1A1,TFEB,Endothelial_lymphatic,0.039395526,0.0002818587,41
ATP1A1,TRIM28,Endothelial_lymphatic,-6.7319306e-05,4.9241567e-07,41
ATP1A1,TWIST1,Endothelial_lymphatic,0.0,0.0,41
