cell_type,gene_pair,n_cells,frac_sig,mean_cs,mean_cs_sig,mean_neg_log10_pval,log2_enrichment
Endothelial_venous,SLC16A9_SLC22A5,88,0.0,0.0,,2.871247,-inf
Endothelial_venous,SLC12A2_SLC12A2,88,0.0,0.0,,1.6484162,-inf
Endothelial_venous,SLC12A2_SLC5A1,88,0.0,0.0,,2.8265126,-inf
Endothelial_venous,CPT1A_CPT1A,88,0.0,0.0,,0.76365817,-inf
Endothelial_venous,CPT1A_FABP5,88,0.0,2.8495931059644666,,1.6366565,-inf
Endothelial_venous,FABP5_FABP5,88,0.18181818181818182,6.858621405342018,36.78657745696876,1.4405593,1.9810418422961156
Endothelial_venous,CD36_MSR1,88,0.0,0.0,,2.8473659,-inf
Endothelial_venous,ABCA1_ABCA1,88,0.0,0.0,,2.14794,-inf
Endothelial_venous,ABCG2_ABCG2,88,0.0,0.0,,2.689706,-inf
Endothelial_venous,ABCB1_ABCB1,88,0.0,0.0,,2.314562,-inf
Endothelial_venous,ABCB1_ABCG2,88,0.0,0.0,,2.9402657,-inf
Endothelial_venous,SLC20A2_SLC20A2,88,0.0,0.0,,2.8761206,-inf
Endothelial_venous,ABCC3_ABCC3,88,0.0,0.0,,1.7148831,-inf
Endothelial_venous,CD38_CD38,88,0.0,0.0,,2.194958,-inf
Endothelial_venous,ABCC3_SLC16A1,88,0.0,0.0,,2.8547673,-inf
Endothelial_venous,ABCB1_ABCC3,88,0.0,0.34242627416192695,,2.8536055,-inf
Endothelial_venous,ABCB1_SLC16A1,88,0.0,0.0,,2.8259962,-inf
Endothelial_venous,ABCG2_SLC22A4,88,0.0,0.0,,2.9859,-inf
Endothelial_venous,TAP1_TAP1,88,0.03409090909090909,0.6856957088013086,20.11374079150505,1.4913838,-0.30812229536233204
Endothelial_venous,AQP8_AQP8,88,0.0,0.0,,1.9342175,-inf
Endothelial_venous,AQP7_AQP8,88,0.0,0.0,,2.9311683,-inf
Endothelial_venous,AQP7_AQP7,88,0.0,0.0,,2.400674,-inf
Endothelial_venous,ABCB1_SLC22A5,88,0.0,0.0,,2.7741077,-inf
Endothelial_venous,ABCG2_SLC22A5,88,0.0,0.0,,2.85982,-inf
Endothelial_venous,ABCC3_SLC22A5,88,0.0,0.0,,2.7949755,-inf
Endothelial_venous,ABCB1_SLC15A1,88,0.0,0.0,,2.9679205,-inf
Endothelial_venous,CLCN3_CLCN3,88,0.0,0.0,,1.5871066,-inf
Endothelial_venous,SLC9A3_SLC9A3,88,0.0,0.0,,1.284429,-inf
Endothelial_venous,SLC9A1_SLC9A3,88,0.0,0.5051183856500074,,2.7721612,-inf
Endothelial_venous,SLC9A1_SLC9A1,88,0.0,0.0,,1.8229859,-inf
Endothelial_venous,SLC6A9_SLC6A9,88,0.0,0.0,,2.4343832,-inf
Endothelial_venous,SLC26A2_SLC26A3,88,0.0,0.0,,2.7557046,-inf
Endothelial_venous,SLC26A2_SLC26A2,88,0.0,0.0,,0.76766014,-inf
Endothelial_venous,SLC26A3_SLC26A3,88,0.0,0.0,,1.2983029,-inf
Endothelial_venous,SCNN1A_SCNN1A,88,0.0,0.0,,1.4867771,-inf
Enteric_glia,SLC16A1_SLC16A1,91,0.0,0.0,,1.90459,-inf
Enteric_glia,SLCO2B1_SLCO2B1,91,0.02197802197802198,0.47142599236612626,21.449882652658744,1.6023864,-0.40498383461492077
Enteric_glia,SLC16A1_SLC22A5,91,0.0,0.0,,2.8340485,-inf
Enteric_glia,SLC22A5_SLC22A5,91,0.01098901098901099,0.16786412643469892,15.275635505557602,1.62189,-1.584152680300853
Enteric_glia,SLC3A1_SLC3A1,91,0.0,0.0,,2.6391666,-inf
Enteric_glia,SLC40A1_SLC40A1,91,0.03296703296703297,0.9024092335819067,27.373080085317838,1.5493321,-0.20493884479627303
Enteric_glia,SLC16A9_SLC22A5,91,0.0,0.0,,2.8779016,-inf
Enteric_glia,SLC12A2_SLC12A2,91,0.0,0.0,,1.6238568,-inf
Enteric_glia,SLC12A2_SLC5A1,91,0.0,0.0,,2.8128366,-inf
Enteric_glia,CPT1A_CPT1A,91,0.0,0.6897944901181033,,0.77387464,-inf
Enteric_glia,CPT1A_FABP5,91,0.0,0.41286810361388093,,1.949567,-inf
Enteric_glia,FABP5_FABP5,91,0.01098901098901099,0.3044637241996591,16.126956183892844,1.242978,-2.0673211792652832
Enteric_glia,CD36_MSR1,91,0.0,0.0,,2.8514612,-inf
Enteric_glia,ABCA1_ABCA1,91,0.0,0.0,,2.1317267,-inf
Enteric_glia,ABCG2_ABCG2,91,0.0,0.0,,2.6845496,-inf
Enteric_glia,ABCB1_ABCB1,91,0.0,0.0,,2.292654,-inf
Enteric_glia,ABCB1_ABCG2,91,0.0,0.0,,2.9801552,-inf
Enteric_glia,SLC20A2_SLC20A2,91,0.0,0.0,,2.80413,-inf
Enteric_glia,ABCC3_ABCC3,91,0.02197802197802198,0.3788611890038445,17.238184099674925,1.7070346,-0.29990178855736327
Enteric_glia,CD38_CD38,91,0.0,0.0,,2.214978,-inf
Enteric_glia,ABCC3_SLC16A1,91,0.0,0.0,,2.6409895,-inf
Enteric_glia,ABCB1_ABCC3,91,0.0,0.15029135369801913,,2.7677932,-inf
Enteric_glia,ABCB1_SLC16A1,91,0.0,0.15029135369801913,,2.7656298,-inf
Enteric_glia,ABCG2_SLC22A4,91,0.0,0.0,,2.9345973,-inf
Enteric_glia,TAP1_TAP1,91,0.01098901098901099,0.1357593837719183,12.354103923244566,1.4731902,-1.941447817644887
Enteric_glia,AQP8_AQP8,91,0.0,0.0,,1.8830752,-inf
Enteric_glia,AQP7_AQP8,91,0.0,0.0,,2.8279965,-inf
Enteric_glia,AQP7_AQP7,91,0.02197802197802198,0.3329919729329906,15.151134768451072,2.3666317,1.680989388494932
Enteric_glia,ABCB1_SLC22A5,91,0.0,0.14148317736866983,,2.8452005,-inf
Enteric_glia,ABCG2_SLC22A5,91,0.0,0.0,,2.8838317,-inf
Enteric_glia,ABCC3_SLC22A5,91,0.0,0.0,,2.7347353,-inf
Enteric_glia,ABCB1_SLC15A1,91,0.0,0.0,,2.9687798,-inf
Enteric_glia,CLCN3_CLCN3,91,0.01098901098901099,0.13655933256959443,12.426899263833093,1.583026,-1.535969146790888
Enteric_glia,SLC9A3_SLC9A3,91,0.0,0.0,,1.2763729,-inf
Enteric_glia,SLC9A1_SLC9A3,91,0.0,0.0,,2.834062,-inf
Enteric_glia,SLC9A1_SLC9A1,91,0.01098901098901099,0.12969002475439861,11.801792252650273,1.7880205,-0.9779736936700009
Enteric_glia,SLC6A9_SLC6A9,91,0.0,0.0,,2.419388,-inf
Enteric_glia,SLC26A2_SLC26A3,91,0.0,0.0,,2.628637,-inf
Enteric_glia,SLC26A2_SLC26A2,91,0.01098901098901099,0.5061443427698128,26.80627877758434,0.767614,-3.4153790059772993
Enteric_glia,SLC26A3_SLC26A3,91,0.0,0.0,,1.2807035,-inf
Enteric_glia,SCNN1A_SCNN1A,91,0.0,0.0,,1.4635932,-inf
Fibroblast_CTF_S2,SLC16A1_SLC16A1,308,0.00974025974025974,0.12380772655935038,12.71092659342664,1.9186239,-0.8793185175775369
Fibroblast_CTF_S2,SLCO2B1_SLCO2B1,308,0.012987012987012988,0.2649717885620557,20.402827719278292,1.5915002,-1.1639757351111257
