,Metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
57,D-Mannose,64109.47089610776,9.929415561911028,1.550337699761503e-23,6.787965063820635e-23,934321.8247039794,0.000999001,0.0013051464301233572,True
58,D-Xylose,112235.0490008399,44.42385903919503,0.0,0.0,589476.3057166296,0.000999001,0.0013051464301233572,True
59,Debrisoquine,808.4186934848312,0.31998095428952505,0.37449138420434014,0.39394548208508506,110.91941958728285,0.08991009,0.09645983162305212,False
60,Dehydroascorbic acid,69616.82179959468,10.665170612294085,7.406347037251531e-27,3.6358430910143884e-26,937640.3595937679,0.000999001,0.0013051464301233572,True
61,Dehydroepiandrosterone,24540.971876568656,5.485652147684692,2.0597340871710364e-08,5.4701134774050475e-08,1121.7144193352815,0.000999001,0.0013051464301233572,True
62,Deoxycholic acid,37019.875787964855,4.483479588826284,3.6717814955750444e-06,6.837110371070772e-06,4852.382413501469,0.000999001,0.0013051464301233572,True
63,Digoxin,2693.742385127523,1.0662126766115152,0.1431637565011737,0.15885293529582287,129.22332059667025,0.1008991,0.10683434149798225,False
64,Docosahexaenoic acid,69616.82179959468,10.665170612294085,7.406347037251531e-27,3.6358430910143884e-26,937640.3595937679,0.000999001,0.0013051464301233572,True
65,Dopamine,26110.712463556574,3.166788008116798,0.000770663172997419,0.0011890231811960178,29201.014971394896,0.000999001,0.0013051464301233572,True
66,E-3179,3602.6769324616707,1.4259789044172746,0.07693721572770464,0.09031760107165326,1043.1021658007173,0.014985015,0.016627208074580315,True
67,Eicosanoid,60559.93462119327,23.970283997600642,2.839315516828836e-127,4.5996911372627146e-126,127581.76460565013,0.000999001,0.0013051464301233572,True
68,Estradiol,54913.046652897974,4.546493713173542,2.7273499237198993e-06,6.59448787526304e-06,43973.996595002114,0.000999001,0.0013051464301233572,True
69,Estriol,3602.6769324616707,1.4259789044172746,0.07693721572770464,0.09031760107165326,1043.1021658007173,0.014985015,0.016627208074580315,True
70,Estrone,2693.742385127523,1.0662126766115152,0.1431637565011737,0.15885293529582287,129.22332059667025,0.1008991,0.10683434149798225,False
71,Estrone sulfate,9619.967632784183,2.1688831313533363,0.015045778864277305,0.02138084364923617,972.5098521385089,0.001998002,0.0025091187183766865,True
72,Ethanol,55229.36977089554,12.793137807579916,8.954705699095086e-38,5.802649293013616e-37,212468.5130590972,0.000999001,0.0013051464301233572,True
73,Fatty acid,114218.04359874254,18.354840798465485,1.5098543683708425e-75,1.3588689315337583e-74,288128.37542144343,0.000999001,0.0013051464301233572,True
74,Folic acid,39263.29960770838,3.295769178902267,0.0004907631146608006,0.0007718798502432009,27632.024793718912,0.000999001,0.0013051464301233572,True
75,Folinic acid,27442.59915846248,4.343058112346958,7.0256473248824155e-06,1.250719633660386e-05,8496.573478390244,0.000999001,0.0013051464301233572,True
76,Fusidic Acid,4577.063481927884,1.8116517500080558,0.03502001168594256,0.04575195075098948,998.9993347161715,0.000999001,0.0013051464301233572,True
77,GABA,5740.7068776673805,1.3168144020330996,0.09395042205547771,0.10871405980705279,1092.7023897826543,0.000999001,0.0013051464301233572,True
