group,left,right,count
metab,1.6419374,1.6894952,0
metab,1.6894952,1.7370532,0
metab,1.7370532,1.784611,1
metab,1.784611,1.8321688,9
tf,-1.7904539,-1.7044374,16
tf,-1.7044374,-1.6184208,4
tf,-1.6184208,-1.5324043,4
tf,-1.5324043,-1.4463878,0
tf,-1.4463878,-1.3603712,0
tf,-1.3603712,-1.2743547,9
tf,-1.2743547,-1.1883382,0
tf,-1.1883382,-1.1023216,8
tf,-1.1023216,-1.0163051,9
tf,-1.0163051,-0.9302886,17
tf,-0.9302886,-0.8442721,33
tf,-0.8442721,-0.75825554,43
tf,-0.75825554,-0.672239,41
tf,-0.672239,-0.58622247,61
tf,-0.58622247,-0.50020593,59
tf,-0.50020593,-0.41418943,97
tf,-0.41418943,-0.3281729,148
tf,-0.3281729,-0.24215636,273
tf,-0.24215636,-0.15613982,488
tf,-0.15613982,-0.07012329,1945
tf,-0.07012329,0.01589324,44795
tf,0.01589324,0.10190977,8882
tf,0.10190977,0.1879263,1652
tf,0.1879263,0.27394283,577
tf,0.27394283,0.35995936,284
tf,0.35995936,0.4459759,150
tf,0.4459759,0.53199244,125
tf,0.53199244,0.618009,56
tf,0.618009,0.7040255,46
tf,0.7040255,0.79004204,23
tf,0.79004204,0.8760586,31
tf,0.8760586,0.96207505,65
tf,0.96207505,1.0480917,17
tf,1.0480917,1.1341082,11
tf,1.1341082,1.2201247,4
tf,1.2201247,1.3061413,4
tf,1.3061413,1.3921578,5
tf,1.3921578,1.4781742,3
tf,1.4781742,1.5641907,3
tf,1.5641907,1.6502073,7
tf,1.6502073,1.7362238,0
tf,1.7362238,1.8222404,2
tf,1.8222404,1.9082569,0
tf,1.9082569,1.9942734,3
tf,1.9942734,2.08029,0
tf,2.08029,2.1663065,0
tf,2.1663065,2.2523232,3
tf,2.2523232,2.3383396,1
tf,2.3383396,2.4243562,2
tf,2.4243562,2.5103726,2
