sample_id,metabolite,n_gene_pairs,transporter_genes,global_significant,global_FDR_np,n_sig_gene_pairs_global,24_11_12_ICI_5K_Fine_annotations_n_sig_pairs,24_11_12_ICI_5K_Fine_annotations_interactions,24_11_12_ICI_5K_Fine_annotations_within_Tcell,24_11_12_ICI_5K_Fine_annotations_Tcell_interfaces,24_11_12_ICI_5K_Fine_annotations_tcell_involved,25_06_11_ICI_5K_Coarse_annotations_n_sig_pairs,25_06_11_ICI_5K_Coarse_annotations_interactions,25_06_11_ICI_5K_Coarse_annotations_within_Tcell,25_06_11_ICI_5K_Coarse_annotations_Tcell_interfaces,25_06_11_ICI_5K_Coarse_annotations_tcell_involved
13473_HS4_UC-Slice_2,L-Cystine,6,"SLC3A1, SLC3A2, SLC7A11",True,0.0026752907364487,1,6,Fibroblast_cCF_S1–MNP_macrophage (2.0e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.2e-02); IEC_Colonocyte_NOS–MNP_macrophage (2.6e-02); IEC_Goblet_2–MNP_macrophage (2.6e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (4.1e-02); IEC_CT_absorptive_colonocyte (self) (4.5e-02),IEC_CT_absorptive_colonocyte (self) (4.5e-02),Fibroblast_cCF_S1–MNP_macrophage (2.0e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.2e-02); IEC_Colonocyte_NOS–MNP_macrophage (2.6e-02); IEC_Goblet_2–MNP_macrophage (2.6e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (4.1e-02),True,3,IEC (self) (2.5e-03); Fibroblast–MNP (2.3e-02); IEC–MNP (2.6e-02),IEC (self) (2.5e-03),Fibroblast–MNP (2.3e-02); IEC–MNP (2.6e-02),True
13473_HS4_UC-Slice_2,L-Dopa,1,SLC15A1,True,0.0026752907364487,1,3,Endothelial_arterial–Plasma (2.4e-03); IEC_CT_absorptive_colonocyte (self) (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (6.1e-03),IEC_CT_absorptive_colonocyte (self) (2.4e-03),Endothelial_arterial–Plasma (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (6.1e-03),True,2,Endothelial–Plasma (2.5e-03); IEC (self) (2.5e-03),IEC (self) (2.5e-03),Endothelial–Plasma (2.5e-03),True
13473_HS4_UC-Slice_2,L-Glutamate,28,"SLC16A1, SLC1A1, SLC1A2, SLC1A3, SLC1A5, SLC3A2, SLC7A11",False,0.1122794675151097,4,6,IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); IEC_ISC–Myofibroblast (6.1e-03); Fibroblast_CTF_S2–IEC_Goblet_2 (1.9e-02); IEC_Colonocyte_NOS (self) (2.6e-02); Fibroblast_CTF_S2–MNP_macrophage (3.7e-02); IEC_CT_absorptive_colonocyte–T_CD8 (4.5e-02),IEC_Colonocyte_NOS (self) (2.6e-02),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); IEC_ISC–Myofibroblast (6.1e-03); Fibroblast_CTF_S2–IEC_Goblet_2 (1.9e-02); Fibroblast_CTF_S2–MNP_macrophage (3.7e-02); IEC_CT_absorptive_colonocyte–T_CD8 (4.5e-02),True,2,IEC (self) (2.5e-03); MNP (self) (2.6e-02),IEC (self) (2.5e-03); MNP (self) (2.6e-02),,True
13473_HS4_UC-Slice_2,L-Glutamine,15,"SLC1A5, SLC38A7, SLC3A2, SLC7A5, SLC7A7",False,0.6460030331516897,0,0,,,,False,1,MNP (self) (1.8e-02),MNP (self) (1.8e-02),,True
13473_HS4_UC-Slice_2,L-Histidine,1,SLC7A5,False,0.2100514826866296,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,L-Lactate,3,"SLC16A1, SLC16A4",False,0.0743853858318822,1,2,IEC_Colonocyte_NOS–T_CD8 (1.9e-02); IEC_Colonocyte_NOS–MNP_macrophage (4.5e-02),,IEC_Colonocyte_NOS–T_CD8 (1.9e-02); IEC_Colonocyte_NOS–MNP_macrophage (4.5e-02),True,1,IEC (self) (4.7e-03),IEC (self) (4.7e-03),,True
13473_HS4_UC-Slice_2,L-Leucine,6,"SLC1A5, SLC3A2, SLC7A5",False,0.5985289636074297,0,0,,,,False,1,MNP (self) (1.8e-02),MNP (self) (1.8e-02),,True
13473_HS4_UC-Slice_2,L-Lysine,1,SLC3A1,True,0.0428707106153906,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,L-Methionine,1,SLC7A5,False,0.2100514826866296,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,L-Ornithine,1,SLC3A1,True,0.0428707106153906,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,L-Phenylalanine,1,SLC7A5,False,0.2100514826866296,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,L-Serine,3,"SLC1A5, SLC3A2",False,0.5405553497680246,0,0,,,,False,1,MNP (self) (1.8e-02),MNP (self) (1.8e-02),,True
13473_HS4_UC-Slice_2,L-Threonine,1,SLC1A5,True,0.0213300222279252,0,0,,,,False,1,MNP (self) (1.8e-02),MNP (self) (1.8e-02),,True
13473_HS4_UC-Slice_2,L-Tyrosine,1,SLC7A5,False,0.2100514826866296,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,Leukotriene C4,1,ABCC1,False,0.071579581429792,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,Lithocholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",False,0.12364302786688,1,3,Fibroblast_CTF_S2–Fibroblast_cCF_S1 (2.4e-03); IEC_Goblet–MNP_macrophage (6.1e-03); Plasma–T_CD8 (4.0e-02),,Fibroblast_CTF_S2–Fibroblast_cCF_S1 (2.4e-03); IEC_Goblet–MNP_macrophage (6.1e-03); Plasma–T_CD8 (4.0e-02),True,1,Fibroblast (self) (4.7e-03),Fibroblast (self) (4.7e-03),,True
13473_HS4_UC-Slice_2,Malic acid,1,SLC1A3,False,0.2480376795270389,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,Manganese,3,"SLC11A1, SLC39A8",True,0.0026752907364487,1,9,Enteric_glia–T_CD8 (7.7e-03); IEC_Goblet_2–T_CD4 (7.7e-03); IEC_BEST4_OTOP2–IEC_ISC (1.7e-02); Fibroblast_CTF_S2–IEC_Colonocyte_NOS (2.0e-02); IEC_Goblet–MNP_macrophage (2.1e-02); IEC_Goblet (self) (2.7e-02); IEC_Colonocyte_NOS–IEC_Goblet_2 (3.7e-02); IEC_Goblet_2–Muscularis_mucosa (4.8e-02); IEC_Colonocyte_NOS–MNP_macrophage (4.9e-02),IEC_Goblet (self) (2.7e-02),Enteric_glia–T_CD8 (7.7e-03); IEC_Goblet_2–T_CD4 (7.7e-03); IEC_BEST4_OTOP2–IEC_ISC (1.7e-02); Fibroblast_CTF_S2–IEC_Colonocyte_NOS (2.0e-02); IEC_Goblet–MNP_macrophage (2.1e-02); IEC_Colonocyte_NOS–IEC_Goblet_2 (3.7e-02); IEC_Goblet_2–Muscularis_mucosa (4.8e-02); IEC_Colonocyte_NOS–MNP_macrophage (4.9e-02),True,4,Enteric_glia–T (2.5e-03); Fibroblast–IEC (2.5e-03); IEC–MNP (1.5e-02); IEC (self) (2.4e-02),IEC (self) (2.4e-02),Enteric_glia–T (2.5e-03); Fibroblast–IEC (2.5e-03); IEC–MNP (1.5e-02),True
13473_HS4_UC-Slice_2,N-Desmethylcitalopram,3,"ABCB1, SLC6A4",True,0.0026752907364487,1,8,IEC_BEST4_OTOP2 (self) (2.4e-03); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); IEC_Colonocyte_NOS (self) (2.4e-03); Fibroblast_cCF_S1–Plasma (7.7e-03); Plasma–T_gd_and_ambiguous (9.2e-03); Fibroblast_CTF_S2–T_CD4 (3.8e-02),IEC_BEST4_OTOP2 (self) (2.4e-03); IEC_Colonocyte_NOS (self) (2.4e-03),IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); Fibroblast_cCF_S1–Plasma (7.7e-03); Plasma–T_gd_and_ambiguous (9.2e-03); Fibroblast_CTF_S2–T_CD4 (3.8e-02),True,2,IEC (self) (2.5e-03); Fibroblast–Plasma (2.1e-02),IEC (self) (2.5e-03),Fibroblast–Plasma (2.1e-02),True
13473_HS4_UC-Slice_2,N-Desmethyleletriptan,1,ABCB1,True,0.0026752907364487,1,8,IEC_BEST4_OTOP2 (self) (2.4e-03); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); IEC_Colonocyte_NOS (self) (2.4e-03); Fibroblast_cCF_S1–Plasma (7.7e-03); Plasma–T_gd_and_ambiguous (9.2e-03); Fibroblast_CTF_S2–T_CD4 (3.8e-02),IEC_BEST4_OTOP2 (self) (2.4e-03); IEC_Colonocyte_NOS (self) (2.4e-03),IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); Fibroblast_cCF_S1–Plasma (7.7e-03); Plasma–T_gd_and_ambiguous (9.2e-03); Fibroblast_CTF_S2–T_CD4 (3.8e-02),True,2,IEC (self) (2.5e-03); Fibroblast–Plasma (2.1e-02),IEC (self) (2.5e-03),Fibroblast–Plasma (2.1e-02),True
13473_HS4_UC-Slice_2,N-Desmethyltamoxifen,3,"ABCB1, ABCG2",True,0.0026752907364487,3,9,Endothelial_lymphatic–Endothelial_venous (2.4e-03); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); IEC_Colonocyte_NOS (self) (2.4e-03); IEC_BEST4_OTOP2 (self) (6.1e-03); Plasma–T_gd_and_ambiguous (9.2e-03); Fibroblast_cCF_S1–Plasma (1.6e-02); Fibroblast_CTF_S2–T_CD4 (4.1e-02),IEC_Colonocyte_NOS (self) (2.4e-03); IEC_BEST4_OTOP2 (self) (6.1e-03),Endothelial_lymphatic–Endothelial_venous (2.4e-03); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); Plasma–T_gd_and_ambiguous (9.2e-03); Fibroblast_cCF_S1–Plasma (1.6e-02); Fibroblast_CTF_S2–T_CD4 (4.1e-02),True,3,IEC (self) (2.5e-03); Fibroblast–Plasma (4.1e-02); Endothelial (self) (4.2e-02),IEC (self) (2.5e-03); Endothelial (self) (4.2e-02),Fibroblast–Plasma (4.1e-02),True
13473_HS4_UC-Slice_2,N-desmethylimatinib,10,"ABCB1, ABCG2, SLC22A1, SLC22A2",True,0.0026752907364487,3,9,Endothelial_lymphatic–Endothelial_venous (2.4e-03); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); IEC_Colonocyte_NOS (self) (2.4e-03); IEC_BEST4_OTOP2 (self) (6.1e-03); Plasma–T_gd_and_ambiguous (9.2e-03); Fibroblast_cCF_S1–Plasma (1.6e-02); Fibroblast_CTF_S2–T_CD4 (4.1e-02),IEC_Colonocyte_NOS (self) (2.4e-03); IEC_BEST4_OTOP2 (self) (6.1e-03),Endothelial_lymphatic–Endothelial_venous (2.4e-03); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); Plasma–T_gd_and_ambiguous (9.2e-03); Fibroblast_cCF_S1–Plasma (1.6e-02); Fibroblast_CTF_S2–T_CD4 (4.1e-02),True,3,IEC (self) (2.5e-03); Fibroblast–Plasma (4.1e-02); Endothelial (self) (4.2e-02),IEC (self) (2.5e-03); Endothelial (self) (4.2e-02),Fibroblast–Plasma (4.1e-02),True
13473_HS4_UC-Slice_2,Neurotransmitter,3,"SLC6A5, SLC6A9",False,0.5195637742678324,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,Nicotinate,6,"SLC16A1, SLC22A5, SLCO2B1",True,0.0026752907364487,4,6,IEC_Colonocyte_NOS (self) (2.4e-03); IEC_Goblet_2–T_gd_and_ambiguous (4.4e-03); IEC_BEST4_OTOP2–MNP_macrophage (1.5e-02); IEC_Goblet_2–Plasma (1.9e-02); MNP_macrophage–T_CD8 (2.0e-02); IEC_BEST4_OTOP2–T_CD4 (4.5e-02),IEC_Colonocyte_NOS (self) (2.4e-03),IEC_Goblet_2–T_gd_and_ambiguous (4.4e-03); IEC_BEST4_OTOP2–MNP_macrophage (1.5e-02); IEC_Goblet_2–Plasma (1.9e-02); MNP_macrophage–T_CD8 (2.0e-02); IEC_BEST4_OTOP2–T_CD4 (4.5e-02),True,2,IEC (self) (2.5e-03); MNP–T (2.3e-02),IEC (self) (2.5e-03),MNP–T (2.3e-02),True
13473_HS4_UC-Slice_2,Norepinephrine,10,"SLC22A1, SLC22A2, SLC22A5, SLC6A2",True,0.0026752907364487,2,5,Enteric_glia (self) (4.4e-03); IEC_Colonocyte_NOS (self) (2.6e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (3.1e-02); IEC_Goblet_2–Plasma (4.0e-02); IEC_Goblet_2–T_gd_and_ambiguous (4.1e-02),Enteric_glia (self) (4.4e-03); IEC_Colonocyte_NOS (self) (2.6e-02),IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (3.1e-02); IEC_Goblet_2–Plasma (4.0e-02); IEC_Goblet_2–T_gd_and_ambiguous (4.1e-02),True,2,IEC (self) (2.5e-03); Enteric_glia (self) (6.6e-03),IEC (self) (2.5e-03); Enteric_glia (self) (6.6e-03),,True
13473_HS4_UC-Slice_2,O-Deethylated candesartan,1,ABCB1,True,0.0026752907364487,1,8,IEC_BEST4_OTOP2 (self) (2.4e-03); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); IEC_Colonocyte_NOS (self) (2.4e-03); Fibroblast_cCF_S1–Plasma (7.7e-03); Plasma–T_gd_and_ambiguous (9.2e-03); Fibroblast_CTF_S2–T_CD4 (3.8e-02),IEC_BEST4_OTOP2 (self) (2.4e-03); IEC_Colonocyte_NOS (self) (2.4e-03),IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); Fibroblast_cCF_S1–Plasma (7.7e-03); Plasma–T_gd_and_ambiguous (9.2e-03); Fibroblast_CTF_S2–T_CD4 (3.8e-02),True,2,IEC (self) (2.5e-03); Fibroblast–Plasma (2.1e-02),IEC (self) (2.5e-03),Fibroblast–Plasma (2.1e-02),True
13473_HS4_UC-Slice_2,O-Desmethylverapamil (D-702),66,"ABCB1, ABCC1, ABCC2, ABCC3, ABCC4, ABCG2, SLC22A1, SLC22A4, SLC22A5, SLC6A4, SLCO1B1",True,0.0026752907364487,13,15,IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); IEC_Colonocyte_NOS (self) (2.4e-03); Endothelial_arterial–IEC_Goblet (6.1e-03); Fibroblast_submucosal_S3–MNP_macrophage (7.7e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (9.2e-03); IEC_Goblet–IEC_Tuft (1.3e-02); IEC_BEST4_OTOP2 (self) (1.6e-02); IEC_CT_absorptive_colonocyte (self) (2.0e-02); Endothelial_lymphatic–Endothelial_venous (2.2e-02); IEC_CT_absorptive_colonocyte–T_CD4 (3.2e-02); Plasma–T_gd_and_ambiguous (3.2e-02); Fibroblast_CTF_S2–T_CD4 (3.3e-02); IEC_Goblet–MNP_macrophage (3.4e-02); MNP_macrophage–Myofibroblast (4.7e-02),IEC_Colonocyte_NOS (self) (2.4e-03); IEC_BEST4_OTOP2 (self) (1.6e-02); IEC_CT_absorptive_colonocyte (self) (2.0e-02),IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); Endothelial_arterial–IEC_Goblet (6.1e-03); Fibroblast_submucosal_S3–MNP_macrophage (7.7e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (9.2e-03); IEC_Goblet–IEC_Tuft (1.3e-02); Endothelial_lymphatic–Endothelial_venous (2.2e-02); IEC_CT_absorptive_colonocyte–T_CD4 (3.2e-02); Plasma–T_gd_and_ambiguous (3.2e-02); Fibroblast_CTF_S2–T_CD4 (3.3e-02); IEC_Goblet–MNP_macrophage (3.4e-02); MNP_macrophage–Myofibroblast (4.7e-02),True,2,IEC (self) (2.5e-03); MNP–Myofibroblast (4.1e-02),IEC (self) (2.5e-03),MNP–Myofibroblast (4.1e-02),True
13473_HS4_UC-Slice_2,Oxalic acid,1,SLCO2B1,True,0.0026752907364487,1,5,IEC_Colonocyte_NOS (self) (6.1e-03); MNP_macrophage–T_CD8 (1.7e-02); IEC_BEST4_OTOP2–T_CD4 (2.1e-02); IEC_BEST4_OTOP2–MNP_macrophage (3.5e-02); Fibroblast_CTF_S2–MNP_macrophage (4.9e-02),IEC_Colonocyte_NOS (self) (6.1e-03),MNP_macrophage–T_CD8 (1.7e-02); IEC_BEST4_OTOP2–T_CD4 (2.1e-02); IEC_BEST4_OTOP2–MNP_macrophage (3.5e-02); Fibroblast_CTF_S2–MNP_macrophage (4.9e-02),True,1,MNP–T (1.7e-02),,MNP–T (1.7e-02),True
13473_HS4_UC-Slice_2,Phosphate,6,"ATP7A, ATP7B, SLC20A2",True,0.0047830955591052,1,4,IEC_Colonocyte_NOS–IEC_Tuft (1.2e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.9e-02); IEC_Colonocyte_NOS (self) (2.0e-02); Plasma–T_CD8 (2.0e-02),IEC_Colonocyte_NOS (self) (2.0e-02),IEC_Colonocyte_NOS–IEC_Tuft (1.2e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.9e-02); Plasma–T_CD8 (2.0e-02),True,2,IEC (self) (2.5e-03); Plasma–T (3.4e-02),IEC (self) (2.5e-03),Plasma–T (3.4e-02),True
13473_HS4_UC-Slice_2,Potassium,1,ABCC8,False,0.2325460856197444,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,Progesterone,15,"ABCB1, ABCC1, SLC10A1, SLC22A1, SLC22A2",True,0.0026752907364487,1,8,IEC_BEST4_OTOP2 (self) (2.4e-03); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); IEC_Colonocyte_NOS (self) (2.4e-03); Fibroblast_cCF_S1–Plasma (7.7e-03); Plasma–T_gd_and_ambiguous (9.2e-03); Fibroblast_CTF_S2–T_CD4 (3.8e-02),IEC_BEST4_OTOP2 (self) (2.4e-03); IEC_Colonocyte_NOS (self) (2.4e-03),IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); Fibroblast_cCF_S1–Plasma (7.7e-03); Plasma–T_gd_and_ambiguous (9.2e-03); Fibroblast_CTF_S2–T_CD4 (3.8e-02),True,2,IEC (self) (2.5e-03); Fibroblast–Plasma (2.1e-02),IEC (self) (2.5e-03),Fibroblast–Plasma (2.1e-02),True
13473_HS4_UC-Slice_2,Propionyl-L-Carnitine,1,SLC22A8,False,0.039960041642189,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,Prostaglandins,6,"SLC22A1, SLC22A2, SLCO1B1",False,0.5897750951148368,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,Putrescine,1,SLC22A4,False,0.1101606705536445,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,Pyruvate,1,SLC16A1,True,0.0047830955591052,1,2,IEC_Colonocyte_NOS–T_CD8 (1.9e-02); IEC_Colonocyte_NOS–MNP_macrophage (4.5e-02),,IEC_Colonocyte_NOS–T_CD8 (1.9e-02); IEC_Colonocyte_NOS–MNP_macrophage (4.5e-02),True,1,IEC (self) (4.7e-03),IEC (self) (4.7e-03),,True
13473_HS4_UC-Slice_2,Serotonin,6,"SLC22A1, SLC22A2, SLC6A4",True,0.039960041642189,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,Sodium,78,"SLC10A1, SLC12A2, SLC1A5, SLC22A4, SLC22A5, SLC29A1, SLC5A1, SLC5A3, SLC5A5, SLC5A7, SLC6A2, SLC6A4",True,0.0026752907364487,8,17,IEC_Colonocyte_NOS–Myofibroblast (9.2e-03); Endothelial_venous–Enteric_glia (1.2e-02); IEC_Goblet_2 (self) (1.2e-02); Fibroblast_CTF_S2–T_CD4 (1.5e-02); MAST–Myofibroblast (2.0e-02); IEC_Colonocyte_NOS–IEC_Goblet_2 (2.4e-02); IEC_Colonocyte_NOS–IEC_Tuft (2.7e-02); IEC_Goblet_2–T_CD4 (3.7e-02); Myofibroblast–T_CD4 (3.7e-02); IEC_CT_absorptive_colonocyte (self) (3.8e-02); IEC_ISC–MAST (3.8e-02); IEC_Goblet–T_CD8 (3.9e-02); T_CD4 (self) (3.9e-02); MNP_mDC–MNP_macrophage (4.2e-02); Fibroblast_CTF_S2–IEC_ISC (4.6e-02); Fibroblast_CTF_S2–IEC_Colonocyte_NOS (4.7e-02); IEC_Goblet_2–MNP_macrophage (4.8e-02),IEC_Goblet_2 (self) (1.2e-02); IEC_CT_absorptive_colonocyte (self) (3.8e-02); T_CD4 (self) (3.9e-02),IEC_Colonocyte_NOS–Myofibroblast (9.2e-03); Endothelial_venous–Enteric_glia (1.2e-02); Fibroblast_CTF_S2–T_CD4 (1.5e-02); MAST–Myofibroblast (2.0e-02); IEC_Colonocyte_NOS–IEC_Goblet_2 (2.4e-02); IEC_Colonocyte_NOS–IEC_Tuft (2.7e-02); IEC_Goblet_2–T_CD4 (3.7e-02); Myofibroblast–T_CD4 (3.7e-02); IEC_ISC–MAST (3.8e-02); IEC_Goblet–T_CD8 (3.9e-02); MNP_mDC–MNP_macrophage (4.2e-02); Fibroblast_CTF_S2–IEC_ISC (4.6e-02); Fibroblast_CTF_S2–IEC_Colonocyte_NOS (4.7e-02); IEC_Goblet_2–MNP_macrophage (4.8e-02),True,6,IEC (self) (2.5e-03); IEC–T (2.5e-03); MNP (self) (6.6e-03); Fibroblast–IEC (1.5e-02); Endothelial–Enteric_glia (3.0e-02); MAST–Myofibroblast (3.4e-02),IEC (self) (2.5e-03); MNP (self) (6.6e-03),IEC–T (2.5e-03); Fibroblast–IEC (1.5e-02); Endothelial–Enteric_glia (3.0e-02); MAST–Myofibroblast (3.4e-02),True
13473_HS4_UC-Slice_2,Sodium_D-Glucose cotransport,1,SLC5A2,False,0.0269993164478556,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,Sodium_calcium_potassium exchange,1,SLC24A1,False,0.2427421081246751,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,Sodium_hydrogen exchange,3,"SLC9A1, SLC9A3",True,0.0026752907364487,3,8,IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); IEC_Colonocyte_NOS (self) (2.4e-03); IEC_Colonocyte_NOS–T_CD8 (2.4e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (7.7e-03); IEC_CT_absorptive_colonocyte–T_CD8 (7.7e-03); IEC_BEST4_OTOP2 (self) (1.5e-02); Fibroblast_cCF_S1–Myofibroblast (3.4e-02),IEC_Colonocyte_NOS (self) (2.4e-03); IEC_BEST4_OTOP2 (self) (1.5e-02),IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); IEC_Colonocyte_NOS–T_CD8 (2.4e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (7.7e-03); IEC_CT_absorptive_colonocyte–T_CD8 (7.7e-03); Fibroblast_cCF_S1–Myofibroblast (3.4e-02),True,2,IEC (self) (2.5e-03); IEC–T (2.5e-03),IEC (self) (2.5e-03),IEC–T (2.5e-03),True
13473_HS4_UC-Slice_2,Spermine,3,"SLC22A1, SLC22A4",False,0.2045634329319,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,Sulfolithocholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",False,0.12364302786688,1,3,Fibroblast_CTF_S2–Fibroblast_cCF_S1 (2.4e-03); IEC_Goblet–MNP_macrophage (6.1e-03); Plasma–T_CD8 (4.0e-02),,Fibroblast_CTF_S2–Fibroblast_cCF_S1 (2.4e-03); IEC_Goblet–MNP_macrophage (6.1e-03); Plasma–T_CD8 (4.0e-02),True,1,Fibroblast (self) (4.7e-03),Fibroblast (self) (4.7e-03),,True
