sample_id,metabolite,n_gene_pairs,transporter_genes,global_significant,global_FDR_np,n_sig_gene_pairs_global,Tier1_n_sig_pairs,Tier1_interactions,Tier1_within_Tcell,Tier1_Tcell_interfaces,Tier1_tcell_involved,Tier2_n_sig_pairs,Tier2_interactions,Tier2_within_Tcell,Tier2_Tcell_interfaces,Tier2_tcell_involved,Tier3_n_sig_pairs,Tier3_interactions,Tier3_within_Tcell,Tier3_Tcell_interfaces,Tier3_tcell_involved
Human_Prostate_Adenocarcinoma,Sodium_D-Glucose cotransport,1,SLC5A2,False,0.5368216532581257,0,0,,,,False,0,,,,False,0,,,,False
Human_Prostate_Adenocarcinoma,Sodium_calcium_potassium exchange,3,"SLC24A1, SLC24A4",True,0.040492840607961,1,1,other (self) (1.5e-02),,,False,1,other (self) (1.5e-02),,,False,1,other (self) (1.3e-02),,,False
Human_Prostate_Adenocarcinoma,Sodium_hydrogen exchange,3,"SLC9A1, SLC9A3",True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Spermine,3,"SLC22A1, SLC22A4",True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Sulfolithocholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0012018056796457,3,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Taurocholic acid,91,"ABCB1, ABCC1, ABCC2, ABCC3, ABCC4, ABCG2, SLC10A1, SLC16A1, SLC22A1, SLCO1B1, SLCO1B3, SLCO1C1, SLCO2B1",True,0.0012018056796457,26,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Testosterone,15,"ABCB1, ABCG2, SLC10A1, SLC22A1, SLC22A4",True,0.0012018056796457,4,2,T Cell–other (5.5e-03); other (self) (3.0e-03),,T Cell–other (5.5e-03),True,2,CD8 T Cell–other (5.5e-03); other (self) (3.0e-03),,CD8 T Cell–other (5.5e-03),True,3,Effector CD8 T cell–other (2.2e-02); Proliferating CD8 T cell–other (2.2e-02); other (self) (2.2e-03),,Effector CD8 T cell–other (2.2e-02); Proliferating CD8 T cell–other (2.2e-02),True
Human_Prostate_Adenocarcinoma,Thiamine,1,SLC19A1,True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (4.2e-03),,,False
Human_Prostate_Adenocarcinoma,Thymidine,3,"SLC22A1, SLC29A1",True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Thyroxine,3,"SLCO1B1, SLCO1C1",True,0.0081078341041786,1,1,other (self) (1.8e-02),,,False,1,other (self) (1.8e-02),,,False,1,other (self) (2.1e-02),,,False
Human_Prostate_Adenocarcinoma,Trihydroxycoprostanoic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0012018056796457,3,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Urate,1,SLC22A12,False,0.3919646998119961,0,0,,,,False,0,,,,False,0,,,,False
Human_Prostate_Adenocarcinoma,Urea,3,"SLC5A1, SLC5A5",True,0.0012018056796457,3,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Uridine,1,SLC29A1,True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Ursocholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0012018056796457,3,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Ursodeoxycholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0012018056796457,3,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Ursodeoxycholic acid 3-sulfate,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0012018056796457,3,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Varanic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0012018056796457,3,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Vitamin C,1,SLC23A2,True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Vitamin D3,1,CD36,True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Water,28,"AQP4, AQP5, AQP7, AQP8, AQP9, ATP7A, ATP7B",True,0.0012018056796457,7,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Zinc,3,"SLC30A8, SLC39A8",True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,alpha-Ketoisovaleric acid,1,SLC16A1,True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,alpha-Tocopherol,3,"NPC1L1, SCARB1",True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
