,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
90,SLC16A9,SLC22A4,-46.25061558009622,-0.028459552974568224,0.5113521864988955,0.9013665660319513,-6.608943067584252e-05,9565.92202073296,0.000999001,0.0032215845272984614,0.03501476953381328,True
93,SLC16A9,SLC16A9,6162.838417373453,4.648513405736092,1.6716794783956816e-06,1.3635660059070658e-05,0.008806336461534605,9421.354552442735,0.000999001,0.0032215845272984614,0.034485599781718515,True
94,SLC22A4,SLC22A5,1941.4519795325305,1.2479299570133067,0.1060283544427108,0.35630111970462086,0.0029824335132241854,15477.676663829,0.000999001,0.0032215845272984614,0.09015897421251645,True
95,SLCO1B1,SLCO1B1,2822.360375442817,2.1288534847966725,0.01663319211834971,0.06989300930538868,0.0033164560620557223,136.25210276510558,0.01098901,0.03047618865966797,0.005403179065518813,True
98,SLC16A9,SLC22A5,-398.6382486065194,-0.245295467132953,0.5968861693676203,0.9541898904137676,-0.0005696307944354723,22966.339683487997,0.000999001,0.0032215845272984614,0.08406519406176238,True
100,SLC22A4,SLC22A4,3264.273889400858,2.4621805582469283,0.006904756335078803,0.03227391725160429,0.005014535485155764,4050.717408901339,0.000999001,0.0032215845272984614,0.023595823478132983,True
103,SLC5A1,SLC5A1,22104.13813813444,16.67273673242793,1.0345036199439127e-62,2.5314912111568687e-61,0.04176264991920104,4414.181897818778,0.000999001,0.0032215845272984614,0.05926075438740772,True
105,SLC29A1,SLC29A1,15877.95822040503,11.976446021235628,2.360665902099414e-33,4.676366739396934e-32,0.016254516988455286,11639.795889376146,0.000999001,0.0032215845272984614,0.032403084986015726,True
107,SLC12A2,SLC1A5,-999.429684940057,-0.6291000819262708,0.735358231576988,0.9917433074181525,-0.001817033464245423,581399.0557683597,0.000999001,0.0032215845272984614,0.4386960500389975,True
108,SLC22A5,SLC5A1,-4.069332431375727,-0.002712559035273472,0.5010821531601791,0.8984921367010108,-6.883553844625333e-06,6944.1863433294475,0.000999001,0.0032215845272984614,0.01899097561917452,True
111,SLC12A2,SLC22A5,7616.749580802043,4.9104457183941355,4.543480421326331e-07,3.780175710543507e-06,0.013847786478270042,126785.25401638304,0.000999001,0.0032215845272984614,0.09566611708144622,True
113,SLC1A5,SLC6A4,2041.395950560413,1.1270874596879277,0.12985275242237704,0.39719665446844743,0.0032047998540464116,10147.690939097723,0.000999001,0.0032215845272984614,0.004865106584424981,True
115,SLC22A4,SLC5A1,1911.2120402461003,1.228492275045563,0.10963111375526796,0.35630111970462086,0.002935979308167087,3634.8997894552804,0.000999001,0.0032215845272984614,0.021173645340999536,True
116,SLC5A1,SLC5A3,-44.17467176857073,-0.02597118493440289,0.5103598391065635,0.9013665660319513,-8.346180886300487e-05,5596.163259592446,0.000999001,0.0032215845272984614,0.07512895121118951,True
118,SLC5A7,SLC5A7,3617.155819561908,2.7283527782375314,0.0031825747781127206,0.01634507540364064,0.0036131912144938346,206.23781752581704,0.007992008,0.02261683831409532,0.006484854720612931,True
119,SLC6A4,SLC6A4,2870.8676673202035,2.165441625081565,0.015176940631871028,0.0644245643148811,0.0032354536768053363,199.22195777181787,0.003996004,0.011873840114900043,0.006944890474330667,True
124,SLC1A5,SLC22A4,-1100.50267877158,-0.6927213948190915,0.7557577950622045,0.9944634860158084,-0.0017276858138846737,70134.07416976042,0.000999001,0.0032215845272984614,0.03362437307991072,True
128,SLC22A5,SLC5A3,473.84015075329523,0.27858022916459446,0.39028349355697056,0.820755545535743,0.0008015329901059477,26232.5122542508,0.000999001,0.0032215845272984614,0.07174073044982787,True
132,SLC5A5,SLC5A5,6010.084220515607,4.533293780656456,2.903547946465047e-06,2.3228383571720374e-05,0.007779526247567756,177.4741127286518,0.000999001,0.0032215845272984614,0.010323589128509777,True
133,SLC12A2,SLC22A4,3582.280146836186,2.30262440522856,0.010649992397846563,0.046635756184254425,0.00651283727428384,52857.06126566285,0.000999001,0.0032215845272984614,0.039883422175962725,True
138,SLC1A5,SLC5A3,126.73181708457491,0.0745082040636271,0.4703030067076407,0.8649775052770006,0.00019895704641923295,126994.56985306798,0.000999001,0.0032215845272984614,0.06088499558041471,True
141,SLC5A1,SLC5A5,5288.866228121024,3.1283669533640164,0.0008789028625787746,0.00507810542823292,0.009992566431415965,610.9956897000365,0.000999001,0.0032215845272984614,0.008202667297641377,True
145,SLC5A3,SLC5A3,3682.1739333503365,2.7773947217532267,0.002739829422555166,0.01480219532185648,0.0047067042016619215,10854.154652678422,0.000999001,0.0032215845272984614,0.03069923794849678,True
152,SLC12A2,SLC5A1,4232.819538490679,2.728858335044269,0.00317769998432773,0.01634507540364064,0.007695563645391148,25160.961780544116,0.000999001,0.0032215845272984614,0.018985263974533588,True
153,SLC22A4,SLC5A3,807.7859335931872,0.4749137238340308,0.31742423457632507,0.7502754635440411,0.001240910341979973,11117.696310453362,0.000999001,0.0032215845272984614,0.06476166395821203,True
155,SLC12A2,SLC12A2,28770.24850200134,21.700858726215035,1.006835520788614e-104,4.188435766480634e-103,0.05230633539359859,253136.49941301378,0.000999001,0.0032215845272984614,0.19100475191936422,True
156,SLC1A5,SLC22A5,5238.603657640087,3.2974865964665656,0.0004877716533819862,0.003028552355326959,0.008224115577775613,173501.68110512628,0.000999001,0.0032215845272984614,0.08318189588343988,True
158,SLC5A3,SLC5A5,4355.936870714558,2.560943579266175,0.005219415372630997,0.025247404593191802,0.00556793534001036,1348.367225323976,0.001998002,0.006202752298828381,0.0038136407317506363,True
165,SLC12A2,SLC5A3,-1920.2293329020272,-1.1289417470385248,0.870538795829582,1.0,-0.003491111990652865,86779.01789844848,0.000999001,0.0032215845272984614,0.06547931579971547,True
167,SLC12A2,SLC6A4,-1732.6752175081258,-0.9566377893663152,0.8306249459235985,1.0,-0.0031501254168469187,6433.1722407256075,0.003996004,0.011873840114900043,0.0048541655223314824,True
174,SLC1A5,SLC5A1,-6266.114297366277,-3.944262490130992,0.9999599770286076,1.0,-0.009837210747931913,29333.21620322371,0.000999001,0.0032215845272984614,0.014063221293311692,True
180,SLC16A4,SLCO2B1,15606.41815486702,7.809038866460606,2.8812864772101036e-15,3.52533874858648e-14,0.014610127812029222,7793.436764898781,0.000999001,0.0032215845272984614,0.0467310383002353,True
181,SLC3A2,SLC43A2,486.3761219868096,0.3013418363915029,0.3815769209054317,0.820755545535743,0.0007100896480416682,20876.66496839883,0.000999001,0.0032215845272984614,0.031359798045580416,True
184,MSR1,MSR1,17299.802077228014,13.048916169190935,3.222892887326774e-39,6.70361720563969e-38,0.027044834844954336,7535.842981207154,0.000999001,0.0032215845272984614,0.035956270848294544,True
185,CPT1A,CPT1A,14915.290014762984,11.250323453006725,1.1537216091775305e-29,2.08673125833849e-28,0.019863583361328496,41124.784400015546,0.000999001,0.0032215845272984614,0.06795969947745248,True
186,CD36,CD36,8899.441846798443,6.712682034918986,9.55395983980595e-12,9.936118233398188e-11,0.011904545611812017,1269.3496914495822,0.000999001,0.0032215845272984614,0.016689883932439132,True
190,SLC6A1,SLC6A1,10276.362156221008,7.751267193818702,4.549001053796478e-15,5.406812681083813e-14,0.009700010936905973,323.2088817971604,0.000999001,0.0032215845272984614,0.009289499011610332,True
193,SLC22A1,SLC22A5,-1368.448726867282,-0.7924925937215488,0.7859632457220543,1.0,-0.0016826771483400421,2376.656520203383,0.011988012,0.03302657643690804,0.06990656799144485,True
194,SLC22A2,SLC22A5,2827.330703327024,1.6162357404307486,0.053021677095001815,0.20614035207028744,0.003353453770521206,3316.8766706141064,0.000999001,0.0032215845272984614,0.07670499081669548,True
198,ABCA1,ABCA1,13437.667401012124,10.135780435088844,1.9165022040862857e-24,2.952833025555166e-23,0.017264505943695788,27971.066653578127,0.000999001,0.0032215845272984614,0.05020090017787705,True
199,ABCB1,CD36,11909.839275763408,6.240801176927534,2.176676550461663e-10,2.105808011609423e-09,0.012939137637769717,3451.1044241244676,0.000999001,0.0032215845272984614,0.01717969610175818,True
200,ABCB1,ABCB1,22679.859781920655,17.1069927680183,6.58109508706926e-66,1.8251570374805417e-64,0.024639948577708987,7463.951596049939,0.000999001,0.0032215845272984614,0.03715576359904032,True
201,ABCG2,ABCG2,30779.1418629779,23.21612930232949,1.5646522227830228e-119,8.136191558471717e-118,0.03426034509381819,6900.153805582695,0.000999001,0.0032215845272984614,0.04340166483480995,True
202,ABCG2,CD36,6742.291521848292,3.5438445573664334,0.00019716883296955442,0.0013229392663763652,0.007504862718069892,2424.578450533999,0.001998002,0.006202752298828381,0.015250492125355324,True
203,ABCB1,ABCG2,44269.75310800657,23.197519370472744,2.41171946146466e-119,1.1147503288547762e-117,0.04809573121782233,12526.714168375871,0.000999001,0.0032215845272984614,0.062358339858372344,True
205,SLC22A5,SLC6A3,-487.8776018126392,-0.27422080203712385,0.6080425285450411,0.9545120448103288,-0.0008252782976810332,2920.121960909364,0.017982017,0.04764661895241707,0.00798595576541758,True
208,ATP7A,SLC20A2,2729.956088109204,1.4759863710287706,0.06997377550337387,0.25909839889223507,0.0040015781057135885,8991.525926159487,0.001998002,0.006202752298828381,0.030446261600766477,True
209,ATP7A,ATP7A,2071.0661968945305,1.562166379908788,0.05912439925567786,0.227738426762611,0.003035775258464576,9986.481451939628,0.000999001,0.0032215845272984614,0.03381528666590012,True
210,SLC20A2,SLC20A2,11264.480948251434,8.496586661917105,9.762358503105449e-18,1.3100455281586666e-16,0.01263040940127247,3903.5681694625987,0.000999001,0.0032215845272984614,0.0227344987761498,True
211,ATP7A,ATP7B,1971.943273359172,1.2437264431034512,0.10680013018681284,0.35630111970462086,0.002890480569542259,8919.852429505872,0.000999001,0.0032215845272984614,0.030203567530051642,True
213,ATP7B,ATP7B,1462.8459599472749,1.1033972651582054,0.1349273419111473,0.40970638127764436,0.0023390526848989343,2287.7255154102204,0.000999001,0.0032215845272984614,0.018215385733496472,True
216,SLC19A1,SLC19A1,-466.6225865533993,-0.35196466337619453,0.6375676182581121,0.9651357334061147,-0.0007514209893832909,1636.430472210784,0.000999001,0.0032215845272984614,0.013872043984733911,True
218,CHRNA5,CHRNA5,5256.365767111991,3.9647780907236645,3.673212867740193e-05,0.0002680800970140211,0.009318527402754535,6572.613575459698,0.000999001,0.0032215845272984614,0.03524393513614087,True
221,ABCC3,ABCC3,5461.889885308387,4.1198010775254525,1.8959981625738976e-05,0.0001460620806723595,0.006925891152345033,481.8460698594411,0.000999001,0.0032215845272984614,0.01133204044419411,True
224,ABCC3,FOLR1,5826.542769941617,3.321134825368974,0.00044826108663616237,0.0028254032127370235,0.007388285349297208,399.3436718720866,0.000999001,0.0032215845272984614,0.009391751689720248,True
225,ABCC4,SLC19A1,15257.150971262019,8.297948946993685,5.296208747403417e-17,6.67643284521158e-16,0.028202929278600714,106953.68891327622,0.000999001,0.0032215845272984614,0.02835195767870625,True
227,ABCG2,FOLR2,6692.262428705319,3.517548552681649,0.00021777633104863556,0.0014380151383528953,0.007449175200742753,2640.611322747427,0.005994006,0.017684443411252176,0.01660932941757953,True
232,FOLR1,FOLR1,1981.9023163622896,1.4949117375035728,0.067468739292315,0.25749537197800954,0.0023489991609781267,168.4158147981443,0.000999001,0.0032215845272984614,0.00695738911213295,True
236,ABCC4,ABCC4,94629.50215490567,71.37725826222248,0.0,0.0,0.1749231663218734,1718000.5560719194,0.000999001,0.0032215845272984614,0.4554184110212456,True
237,FOLR2,FOLR2,8111.212686792995,6.118135566404072,4.733825463305023e-10,4.4756168016702035e-09,0.010779071319776914,1653.6992224678988,0.000999001,0.0032215845272984614,0.015734588614724935,True
238,TRPV6,TRPV6,23037.25652756707,17.376570428633308,6.208008872534917e-68,1.8446654935532325e-66,0.04411885053955496,103715.9308958829,0.000999001,0.0032215845272984614,0.13417675258051923,True
240,LRP1,LRP1,53505.70179764042,40.358347119483994,0.0,0.0,0.050756778461241235,54996.18012781638,0.000999001,0.0032215845272984614,0.0763292491319305,True
242,SLC29A3,SLC29A3,1004.1311484935602,0.7573972881928702,0.22440594015070564,0.5812632174456673,0.0014465424720786174,1360.9124954894046,0.000999001,0.0032215845272984614,0.01259215527330676,True
245,LRP2,LRP2,2598.282746628056,1.9598359329922062,0.02500748492086219,0.1019913110497909,0.0032155399038109795,108.23284683816541,0.01098901,0.03047618865966797,0.005536899236895312,True
249,CD38,CD38,27010.674651961803,20.373645180061825,1.432676102483164e-92,5.418120533027238e-91,0.04608890015093503,183197.68357275447,0.000999001,0.0032215845272984614,0.16522987574669246,True
251,SLC12A2,SLC12A6,-999.6238933043625,-0.6036967130998437,0.7269773500901102,0.9912335467411911,-0.0018173865487117911,31958.717679164212,0.000999001,0.0032215845272984614,0.02411452696914374,True
253,SLC12A6,SLC12A6,1939.0289457522638,1.4625731583404449,0.07179210620376807,0.26197821211199573,0.00258884647633392,1671.770692629806,0.003996004,0.011873840114900043,0.012899515582329605,True
256,SCARB1,SCARB1,4634.421285391039,3.4956570356018593,0.00023644804830355275,0.0015369123139730928,0.007680969725091069,11235.512020389642,0.000999001,0.0032215845272984614,0.03859348406372724,True
261,SLC16A1,SLCO1B3,1924.1106990972282,1.2399935974023735,0.10748888115828342,0.35630111970462086,0.0030932175296518034,12672.675591016348,0.000999001,0.0032215845272984614,0.024134785656012396,True
267,ABCC4,SLCO1B3,12521.874971194822,6.810306814642335,4.869540704760889e-12,5.194176751744948e-11,0.023146756226852506,82432.01392971032,0.000999001,0.0032215845272984614,0.021851597584452875,True
268,SLC16A1,SLC22A1,3978.795186698635,2.3041898870496906,0.010605993323569415,0.046635756184254425,0.006396346646876856,4144.9737871386515,0.000999001,0.0032215845272984614,0.007893996274417236,True
271,ABCC1,SLC16A1,1532.3092974022256,0.9536782248809968,0.17012327286150947,0.4686839835125029,0.002227192837474769,109476.34203493292,0.000999001,0.0032215845272984614,0.10789913232832651,True
275,ABCC4,SLC22A1,-2085.8200675983403,-1.1344207359648537,0.8716909474668186,1.0,-0.0038556501122107103,22112.50629882293,0.000999001,0.0032215845272984614,0.005861722481238622,True
276,ABCC1,ABCC3,-47.736429919753846,-0.027814330212909535,0.5110948817360954,0.9013665660319513,-6.93843175030895e-05,7144.646955307977,0.006993007,0.0204865554688682,0.007041715067753752,True
278,ABCC3,SLCO2B1,5470.005171602486,3.1871786466862577,0.0007183400372299643,0.0042689922212523585,0.006936181654483173,2144.7604996144805,0.015984016,0.04345980695649689,0.050440408763386006,True
286,ABCB1,SLCO2B1,25507.80222587072,13.366185593788789,4.76521389312153e-41,1.0433310418623982e-39,0.02771229369225843,14000.774592287737,0.000999001,0.0032215845272984614,0.06969625462600772,True
288,ABCC1,ABCC1,5298.478466089459,3.996542909544263,3.2137117831616576e-05,0.00023873287532058028,0.00770127369793743,98820.73092145892,0.000999001,0.0032215845272984614,0.09739703505140938,True
293,ABCC1,SLCO1B3,-3822.0769159740576,-2.3787831443458027,0.9913150544102641,1.0,-0.005555342087897398,17287.20828159286,0.000999001,0.0032215845272984614,0.017038153991003255,True
297,SLC16A1,SLCO1B1,146.2129186371276,0.08261581061883949,0.46707851459876604,0.8649775052770006,0.00023505319273060295,2483.548359314215,0.007992008,0.02261683831409532,0.004729854156519338,True
298,ABCG2,SLCO2B1,18027.129350409552,9.475316222440116,1.3297696566463863e-21,1.9075316453961954e-20,0.02006604587435938,9346.779313009196,0.000999001,0.0032215845272984614,0.058790831981158025,True
301,ABCC4,SLCO1B1,-84.0781209380009,-0.04572780045349337,0.5182363972883794,0.9026443255749315,-0.00015541887886922677,16039.473022751783,0.000999001,0.0032215845272984614,0.004251844559550865,True
302,ABCC1,ABCC4,230.1888562549168,0.12519345066244505,0.4501852010334406,0.8551463179448004,0.0003345766894364046,713582.0881344813,0.000999001,0.0032215845272984614,0.7033016149752024,True
303,SLCO1B3,SLCO1B3,23982.694470223425,18.089696532725238,1.9209839372472667e-73,6.147148599191253e-72,0.056815297045446016,7244.43851223865,0.000999001,0.0032215845272984614,0.08643965357955678,True
315,ABCC4,SLC16A1,37178.44891577523,20.220345961877648,3.2413475824840046e-91,1.1236671619277883e-89,0.0687245716736161,480756.20774655056,0.000999001,0.0032215845272984614,0.12744188437350445,True
