,Metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
76,Glucosamine,95337.53321344483,21.068818811408736,7.68590565869402e-99,3.513556872545838e-98,114116.43096698212,0.000999001,0.001389914394720741,True
77,Glutathione,12748.24022184664,3.0565969367204486,0.0011193254076230085,0.0013365079494006072,149392.8050406765,0.000999001,0.001389914394720741,True
78,Glycerol,12119.386213232427,11.908444622555676,5.347684420299319e-33,1.4502195038099848e-32,1363.6114226138593,0.000999001,0.001389914394720741,True
79,Glycochenodeoxycholate-3-sulfate,24222.138518256004,3.927059944033711,4.299527771141895e-05,5.4597178046246284e-05,342.95830428796097,0.034965035,0.039397222055515775,True
80,Glycyl-glycine,43545.87720610482,42.78794801368079,0.0,0.0,11636.711450540246,0.000999001,0.001389914394720741,True
81,Guanosine,41724.00782774824,40.99778882410061,0.0,0.0,444750.7553044885,0.000999001,0.001389914394720741,True
82,Heme,65736.59045235625,29.665748565830597,1.062409259321797e-193,8.094546737689882e-193,117981.86363687266,0.000999001,0.001389914394720741,True
83,Histamine,2245.477642917178,0.9163654578883005,0.1797376230744408,0.199708470082712,9589.737826019755,0.000999001,0.001389914394720741,True
84,Hydroxycelecoxib,3607.260676603333,3.544475211092085,0.0001966977476439386,0.00024024152383992503,6254.367883865243,0.000999001,0.001389914394720741,True
85,Hydroxylansoprazole,20766.60226196944,8.932884690717916,2.075210971538463e-19,4.486942641164244e-19,1684.779939798797,0.000999001,0.001389914394720741,True
86,Hyodeoxycholic acid,24222.138518256004,3.927059944033711,4.299527771141895e-05,5.4597178046246284e-05,342.95830428796097,0.034965035,0.039397222055515775,True
87,Inosine,41724.00782774824,40.99778882410061,0.0,0.0,444750.7553044885,0.000999001,0.001389914394720741,True
88,Iron,73007.86913913066,12.78582530871841,9.838145347072278e-38,3.421963598981662e-37,1289342.0373230516,0.000999001,0.001389914394720741,True
89,Isoursodeoxycholic acid,24222.138518256004,3.927059944033711,4.299527771141895e-05,5.4597178046246284e-05,342.95830428796097,0.034965035,0.039397222055515775,True
