gene,export,import,pair,cell_type,mean,std,n
HAVCR2,SLC11A2,SLC3A2,SLC11A2@SLC3A2,CD8 T Cell,2.2607176e-06,6.611774e-05,12339
HAVCR2,SLC3A2,SLC11A2,SLC3A2@SLC11A2,CD8 T Cell,1.6730628e-06,4.87277e-05,12339
HAVCR2,SLC40A1,SLC40A1,SLC40A1@SLC40A1,CD8 T Cell,-5.2425717e-06,0.00015576027,12339
HAVCR2,SLC1A5,SLC1A5,SLC1A5@SLC1A5,CD8 T Cell,-9.9178905e-09,2.9614188e-07,12339
HAVCR2,SLC1A5,SLC43A2,SLC1A5@SLC43A2,CD8 T Cell,2.9271305e-07,8.505884e-06,12339
HAVCR2,SLC43A2,SLC43A2,SLC43A2@SLC43A2,CD8 T Cell,1.5837558e-07,4.6788764e-06,12339
HAVCR2,SLC1A3,SLC3A2,SLC1A3@SLC3A2,CD8 T Cell,9.880817e-08,2.9258451e-06,12339
HAVCR2,SLC3A2,SLC1A3,SLC3A2@SLC1A3,CD8 T Cell,3.2066285e-07,9.443936e-06,12339
HAVCR2,SLC1A1,SLC3A2,SLC1A1@SLC3A2,CD8 T Cell,1.4160995e-10,4.235117e-09,12339
HAVCR2,SLC1A5,SLC3A2,SLC1A5@SLC3A2,CD8 T Cell,1.005453e-06,2.9171886e-05,12339
HAVCR2,SLC7A7,SLC7A7,SLC7A7@SLC7A7,CD8 T Cell,5.127816e-06,0.00014805757,12339
HAVCR2,SLC38A7,SLC3A2,SLC38A7@SLC3A2,CD8 T Cell,2.483984e-07,7.2520043e-06,12339
HAVCR2,SLC3A2,SLC38A7,SLC3A2@SLC38A7,CD8 T Cell,4.7493913e-07,1.3774747e-05,12339
HAVCR2,SLC1A5,SLC38A7,SLC1A5@SLC38A7,CD8 T Cell,2.9009934e-07,8.427795e-06,12339
HAVCR2,SLC7A5,SLC3A2,SLC7A5@SLC3A2,CD8 T Cell,6.8092575e-08,1.9892777e-06,12339
HAVCR2,SLC7A5,SLC7A7,SLC7A5@SLC7A7,CD8 T Cell,3.755323e-07,1.0927585e-05,12339
HAVCR2,SLC7A7,SLC7A5,SLC7A7@SLC7A5,CD8 T Cell,5.008363e-10,1.4879987e-08,12339
HAVCR2,SLC38A7,SLC38A7,SLC38A7@SLC38A7,CD8 T Cell,1.159524e-07,3.3500457e-06,12339
HAVCR2,SLC38A7,SLC7A7,SLC38A7@SLC7A7,CD8 T Cell,9.603554e-07,2.8019316e-05,12339
HAVCR2,SLC7A7,SLC38A7,SLC7A7@SLC38A7,CD8 T Cell,6.0544573e-07,1.7874207e-05,12339
HAVCR2,SLC3A2,SLC7A7,SLC3A2@SLC7A7,CD8 T Cell,3.8161797e-06,0.000110284214,12339
HAVCR2,SLC7A7,SLC3A2,SLC7A7@SLC3A2,CD8 T Cell,1.5630521e-06,4.6325877e-05,12339
HAVCR2,SLC3A2,SLC43A2,SLC3A2@SLC43A2,CD8 T Cell,4.8084996e-07,1.38448095e-05,12339
HAVCR2,SLC43A2,SLC3A2,SLC43A2@SLC3A2,CD8 T Cell,3.0725192e-07,9.221183e-06,12339
HAVCR2,SLC22A5,ABCC1,SLC22A5@ABCC1,CD8 T Cell,4.741253e-08,1.4295489e-06,12339
HAVCR2,ABCC3,SLC22A5,ABCC3@SLC22A5,CD8 T Cell,1.4343497e-10,4.182837e-09,12339
HAVCR2,SLC12A2,SLC22A5,SLC12A2@SLC22A5,CD8 T Cell,6.36617e-11,1.8415869e-09,12339
HAVCR2,SLC12A2,SLC5A3,SLC12A2@SLC5A3,CD8 T Cell,3.895585e-08,1.1455555e-06,12339
HAVCR2,SLC5A3,SLC12A2,SLC5A3@SLC12A2,CD8 T Cell,-4.0384878e-09,1.1958653e-07,12339
HAVCR2,SLC5A3,SLC22A4,SLC5A3@SLC22A4,CD8 T Cell,1.491634e-08,4.3028282e-07,12339
HAVCR2,SLC12A2,SLC1A5,SLC12A2@SLC1A5,CD8 T Cell,-2.0821737e-08,6.01643e-07,12339
HAVCR2,SLC1A5,SLC12A2,SLC1A5@SLC12A2,CD8 T Cell,-2.374855e-09,7.05406e-08,12339
HAVCR2,SLC1A5,SLC5A3,SLC1A5@SLC5A3,CD8 T Cell,-5.915975e-11,1.7740678e-09,12339
HAVCR2,SLC5A3,SLC1A5,SLC5A3@SLC1A5,CD8 T Cell,-3.8788173e-09,1.1417008e-07,12339
HAVCR2,SLC5A3,SLC5A3,SLC5A3@SLC5A3,CD8 T Cell,1.4543555e-09,4.2247063e-08,12339
HAVCR2,SLC1A5,SLC29A1,SLC1A5@SLC29A1,CD8 T Cell,8.800772e-07,2.6391248e-05,12339
HAVCR2,SLC29A1,SLC1A5,SLC29A1@SLC1A5,CD8 T Cell,-7.655855e-10,2.2118652e-08,12339
HAVCR2,SLC22A5,SLC29A1,SLC22A5@SLC29A1,CD8 T Cell,1.5903402e-07,4.7672524e-06,12339
HAVCR2,SLC29A1,SLC22A5,SLC29A1@SLC22A5,CD8 T Cell,9.226708e-09,2.7169585e-07,12339
HAVCR2,SLC12A2,SLC29A1,SLC12A2@SLC29A1,CD8 T Cell,1.5024465e-06,4.394372e-05,12339
HAVCR2,SLC29A1,SLC12A2,SLC29A1@SLC12A2,CD8 T Cell,-4.1848724e-09,1.2198774e-07,12339
HAVCR2,SLC22A4,SLC29A1,SLC22A4@SLC29A1,CD8 T Cell,3.4067423e-08,9.902895e-07,12339
HAVCR2,SLC29A1,SLC22A4,SLC29A1@SLC22A4,CD8 T Cell,9.943825e-08,2.9203725e-06,12339
HAVCR2,SLC29A1,SLC5A3,SLC29A1@SLC5A3,CD8 T Cell,1.0016142e-07,2.9228706e-06,12339
HAVCR2,SLC5A3,SLC29A1,SLC5A3@SLC29A1,CD8 T Cell,7.5109443e-07,2.2019416e-05,12339
HAVCR2,SLC9A1,SLC9A1,SLC9A1@SLC9A1,CD8 T Cell,1.1355872e-07,3.3449924e-06,12339
HAVCR2,AQP9,AQP9,AQP9@AQP9,CD8 T Cell,4.4384922e-07,1.3127304e-05,12339
HAVCR2,SCARB1,SCARB1,SCARB1@SCARB1,CD8 T Cell,9.623116e-10,2.8515647e-08,12339
HAVCR2,ABCC3,ABCC3,ABCC3@ABCC3,other,1.2659649e-06,1.303085e-05,231605
HAVCR2,ABCA1,ABCA1,ABCA1@ABCA1,other,8.598083e-05,0.0008770781,231605
HAVCR2,ABCC1,ABCC1,ABCC1@ABCC1,other,3.423536e-06,3.5295205e-05,231605
HAVCR2,FOLR1,FOLR1,FOLR1@FOLR1,other,-5.5021064e-06,5.7446396e-05,231605
HAVCR2,SLC16A4,SLC16A4,SLC16A4@SLC16A4,other,7.188688e-10,7.418035e-09,231605
HAVCR2,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,other,5.177984e-05,0.0005305838,231605
HAVCR2,SLCO2B1,SLC16A1,SLCO2B1@SLC16A1,other,2.8173547e-08,2.8977072e-07,231605
HAVCR2,SLC29A3,SLC29A3,SLC29A3@SLC29A3,other,5.1483185e-06,5.30294e-05,231605
HAVCR2,SLC29A1,SLC29A1,SLC29A1@SLC29A1,other,1.4215095e-05,0.00014721126,231605
HAVCR2,ATP7A,TAP1,ATP7A@TAP1,other,2.6790644e-06,2.7476319e-05,231605
HAVCR2,TAP1,ATP7A,TAP1@ATP7A,other,3.362526e-06,3.464895e-05,231605
HAVCR2,TAP1,TAP1,TAP1@TAP1,other,3.322481e-05,0.00034323562,231605
HAVCR2,SCNN1A,SCNN1A,SCNN1A@SCNN1A,other,-1.2133668e-06,1.2586297e-05,231605
HAVCR2,SLC39A8,SLC39A8,SLC39A8@SLC39A8,other,1.2970416e-06,1.3436211e-05,231605
HAVCR2,ORAI2,ORAI3,ORAI2@ORAI3,other,2.639388e-09,2.7418377e-08,231605
HAVCR2,ORAI3,ORAI3,ORAI3@ORAI3,other,4.390028e-07,4.5893635e-06,231605
HAVCR2,CLCN3,CLCN3,CLCN3@CLCN3,other,4.4989937e-07,4.629176e-06,231605
HAVCR2,SLC12A2,SLC12A6,SLC12A2@SLC12A6,other,6.662095e-07,6.9249913e-06,231605
HAVCR2,SLC12A2,SLC12A2,SLC12A2@SLC12A2,other,-4.5464566e-07,4.6704936e-06,231605
HAVCR2,CD36,CD36,CD36@CD36,other,2.3729024e-06,2.4810299e-05,231605
HAVCR2,ABCC1,ABCC3,ABCC1@ABCC3,other,8.089102e-07,8.324887e-06,231605
HAVCR2,ABCC3,ABCC1,ABCC3@ABCC1,other,5.4363904e-06,5.6500216e-05,231605
HAVCR2,SLC1A3,SLC1A3,SLC1A3@SLC1A3,other,2.2045434e-09,2.2795781e-08,231605
HAVCR2,SLC2A1,SLC2A1,SLC2A1@SLC2A1,other,1.3396599e-06,1.3920763e-05,231605
HAVCR2,SLC2A3,SLC2A3,SLC2A3@SLC2A3,other,4.1321262e-05,0.00042399508,231605
HAVCR2,SLC2A3,SLC2A9,SLC2A3@SLC2A9,other,2.493438e-06,2.6297002e-05,231605
HAVCR2,SLC2A9,SLC2A3,SLC2A9@SLC2A3,other,2.167116e-06,2.2496182e-05,231605
HAVCR2,SLC2A1,SLC2A9,SLC2A1@SLC2A9,other,5.992267e-07,6.259146e-06,231605
HAVCR2,SLC2A9,SLC2A1,SLC2A9@SLC2A1,other,5.1323257e-09,5.294682e-08,231605
HAVCR2,ABCG2,SLCO2B1,ABCG2@SLCO2B1,other,1.5138005e-09,1.553399e-08,231605
HAVCR2,SLCO2B1,ABCG2,SLCO2B1@ABCG2,other,8.091105e-07,8.336004e-06,231605
HAVCR2,MSR1,MSR1,MSR1@MSR1,other,0.00017482403,0.0017794608,231605
HAVCR2,CPT1A,CPT1A,CPT1A@CPT1A,other,1.9687413e-07,2.024094e-06,231605
HAVCR2,CD36,MSR1,CD36@MSR1,other,1.7304059e-05,0.00017994455,231605
HAVCR2,MSR1,CD36,MSR1@CD36,other,2.5519435e-05,0.0002613099,231605
HAVCR2,FOLR2,FOLR2,FOLR2@FOLR2,other,2.71828e-06,2.7840795e-05,231605
HAVCR2,ABCC3,FOLR1,ABCC3@FOLR1,other,-2.8329682e-06,2.98573e-05,231605
HAVCR2,FOLR1,ABCC3,FOLR1@ABCC3,other,2.4121032e-06,2.5071511e-05,231605
HAVCR2,LRP1,LRP1,LRP1@LRP1,other,1.5751604e-05,0.00016169394,231605
HAVCR2,SLC3A2,SLC40A1,SLC3A2@SLC40A1,other,-2.937932e-07,3.0181368e-06,231605
HAVCR2,SLC40A1,SLC3A2,SLC40A1@SLC3A2,other,4.1706586e-05,0.0004288399,231605
HAVCR2,SLC11A2,SLC40A1,SLC11A2@SLC40A1,other,-3.0357824e-06,3.115595e-05,231605
HAVCR2,SLC40A1,SLC11A2,SLC40A1@SLC11A2,other,4.6831497e-05,0.00048142523,231605
HAVCR2,SLC11A1,SLC11A2,SLC11A1@SLC11A2,other,1.0241995e-06,1.054562e-05,231605
HAVCR2,SLC11A2,SLC11A1,SLC11A2@SLC11A1,other,3.833277e-06,3.9667266e-05,231605
HAVCR2,SLC11A2,SLC11A2,SLC11A2@SLC11A2,other,2.2271206e-05,0.00023114767,231605
HAVCR2,CUBN,SLC40A1,CUBN@SLC40A1,other,-7.98132e-10,8.345697e-09,231605
HAVCR2,SLC11A1,SLC3A2,SLC11A1@SLC3A2,other,4.4925113e-07,4.6266255e-06,231605
HAVCR2,SLC3A2,SLC11A1,SLC3A2@SLC11A1,other,1.9689046e-06,2.0363135e-05,231605
HAVCR2,SLC3A2,SLC3A2,SLC3A2@SLC3A2,other,8.584133e-06,8.890067e-05,231605
HAVCR2,SLC11A2,SLC3A2,SLC11A2@SLC3A2,other,1.6849674e-05,0.00017534893,231605
HAVCR2,SLC3A2,SLC11A2,SLC3A2@SLC11A2,other,1.2932779e-05,0.00013311805,231605
HAVCR2,SLC40A1,SLC40A1,SLC40A1@SLC40A1,other,-3.959274e-05,0.00041639776,231605
HAVCR2,SLC1A5,SLC1A5,SLC1A5@SLC1A5,other,-8.230419e-08,8.536077e-07,231605
HAVCR2,SLC1A5,SLC43A2,SLC1A5@SLC43A2,other,2.4094634e-06,2.4880073e-05,231605
HAVCR2,SLC43A2,SLC43A2,SLC43A2@SLC43A2,other,1.21322e-06,1.2640503e-05,231605
HAVCR2,SLC1A3,SLC3A2,SLC1A3@SLC3A2,other,8.4320607e-07,8.708063e-06,231605
HAVCR2,SLC3A2,SLC1A3,SLC3A2@SLC1A3,other,2.518228e-06,2.60622e-05,231605
HAVCR2,SLC1A1,SLC3A2,SLC1A1@SLC3A2,other,1.2545667e-09,1.3052704e-08,231605
HAVCR2,SLC1A5,SLC3A2,SLC1A5@SLC3A2,other,7.5968032e-06,7.800046e-05,231605
HAVCR2,SLC7A7,SLC7A7,SLC7A7@SLC7A7,other,3.893104e-05,0.00039945103,231605
HAVCR2,SLC38A7,SLC3A2,SLC38A7@SLC3A2,other,2.1553838e-06,2.2113007e-05,231605
HAVCR2,SLC3A2,SLC38A7,SLC3A2@SLC38A7,other,3.6166045e-06,3.746181e-05,231605
HAVCR2,SLC1A5,SLC38A7,SLC1A5@SLC38A7,other,2.456705e-06,2.547764e-05,231605
HAVCR2,SLC7A5,SLC3A2,SLC7A5@SLC3A2,other,5.527884e-07,5.717441e-06,231605
HAVCR2,SLC7A5,SLC7A7,SLC7A5@SLC7A7,other,2.7708927e-06,2.8731054e-05,231605
HAVCR2,SLC7A7,SLC7A5,SLC7A7@SLC7A5,other,3.787935e-09,3.9642245e-08,231605
HAVCR2,SLC38A7,SLC38A7,SLC38A7@SLC38A7,other,8.8298964e-07,9.057069e-06,231605
HAVCR2,SLC38A7,SLC7A7,SLC38A7@SLC7A7,other,7.5949524e-06,7.847972e-05,231605
HAVCR2,SLC7A7,SLC38A7,SLC7A7@SLC38A7,other,4.5309857e-06,4.707175e-05,231605
HAVCR2,SLC3A2,SLC7A7,SLC3A2@SLC7A7,other,2.937984e-05,0.000301405,231605
HAVCR2,SLC7A7,SLC3A2,SLC7A7@SLC3A2,other,1.2526595e-05,0.00013045693,231605
HAVCR2,SLC3A2,SLC43A2,SLC3A2@SLC43A2,other,3.5608757e-06,3.64985e-05,231605
HAVCR2,SLC43A2,SLC3A2,SLC43A2@SLC3A2,other,2.500535e-06,2.6099382e-05,231605
HAVCR2,SLC22A5,ABCC1,SLC22A5@ABCC1,other,3.9268878e-07,4.114012e-06,231605
HAVCR2,ABCC3,SLC22A5,ABCC3@SLC22A5,other,1.1172963e-09,1.1582137e-08,231605
HAVCR2,SLC12A2,SLC22A5,SLC12A2@SLC22A5,other,5.040708e-10,5.1718376e-09,231605
HAVCR2,SLC12A2,SLC5A3,SLC12A2@SLC5A3,other,3.0235086e-07,3.1386357e-06,231605
HAVCR2,SLC5A3,SLC12A2,SLC5A3@SLC12A2,other,-3.242726e-08,3.4104514e-07,231605
HAVCR2,SLC5A3,SLC22A4,SLC5A3@SLC22A4,other,1.1281413e-07,1.1615208e-06,231605
HAVCR2,SLC12A2,SLC1A5,SLC12A2@SLC1A5,other,-1.5507811e-07,1.59288e-06,231605
HAVCR2,SLC1A5,SLC12A2,SLC1A5@SLC12A2,other,-1.9160986e-08,1.985232e-07,231605
HAVCR2,SLC1A5,SLC5A3,SLC1A5@SLC5A3,other,-5.1133014e-10,5.3428324e-09,231605
HAVCR2,SLC5A3,SLC1A5,SLC5A3@SLC1A5,other,-2.9555638e-08,3.063865e-07,231605
HAVCR2,SLC5A3,SLC5A3,SLC5A3@SLC5A3,other,1.1234639e-08,1.1538401e-07,231605
HAVCR2,SLC1A5,SLC29A1,SLC1A5@SLC29A1,other,7.2234357e-06,7.5268916e-05,231605
HAVCR2,SLC29A1,SLC1A5,SLC29A1@SLC1A5,other,-6.0540626e-09,6.2188214e-08,231605
HAVCR2,SLC22A5,SLC29A1,SLC22A5@SLC29A1,other,1.2508106e-06,1.3030003e-05,231605
HAVCR2,SLC29A1,SLC22A5,SLC29A1@SLC22A5,other,6.7730475e-08,7.025959e-07,231605
HAVCR2,SLC12A2,SLC29A1,SLC12A2@SLC29A1,other,1.1512845e-05,0.00011921704,231605
HAVCR2,SLC29A1,SLC12A2,SLC29A1@SLC12A2,other,-3.32045e-08,3.4213195e-07,231605
HAVCR2,SLC22A4,SLC29A1,SLC22A4@SLC29A1,other,2.593352e-07,2.675e-06,231605
HAVCR2,SLC29A1,SLC22A4,SLC29A1@SLC22A4,other,7.107678e-07,7.448325e-06,231605
HAVCR2,SLC29A1,SLC5A3,SLC29A1@SLC5A3,other,8.114571e-07,8.3468785e-06,231605
HAVCR2,SLC5A3,SLC29A1,SLC5A3@SLC29A1,other,5.6322256e-06,5.7847574e-05,231605
HAVCR2,SLC9A1,SLC9A1,SLC9A1@SLC9A1,other,8.8742166e-07,9.133863e-06,231605
HAVCR2,AQP9,AQP9,AQP9@AQP9,other,3.5551077e-06,3.6987374e-05,231605
HAVCR2,SCARB1,SCARB1,SCARB1@SCARB1,other,7.548003e-09,7.831572e-08,231605
HIF1A,ABCC3,ABCC3,ABCC3@ABCC3,CD4 T Cell,-9.707894e-07,2.9094814e-05,34384
HIF1A,ABCA1,ABCA1,ABCA1@ABCA1,CD4 T Cell,-0.00020596717,0.0003036907,34384
HIF1A,ABCC4,ABCC4,ABCC4@ABCC4,CD4 T Cell,5.011958e-12,9.293635e-10,34384
HIF1A,ABCC1,ABCC4,ABCC1@ABCC4,CD4 T Cell,2.038788e-11,3.7805092e-09,34384
HIF1A,ABCC4,ABCC1,ABCC4@ABCC1,CD4 T Cell,7.4189857e-13,1.3756968e-10,34384
HIF1A,ABCC1,ABCC1,ABCC1@ABCC1,CD4 T Cell,-0.00010674604,7.912269e-05,34384
HIF1A,FOLR1,FOLR1,FOLR1@FOLR1,CD4 T Cell,6.649993e-05,5.4963086e-05,34384
HIF1A,ATP7A,ATP7A,ATP7A@ATP7A,CD4 T Cell,2.1768953e-13,4.0366002e-11,34384
HIF1A,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,CD4 T Cell,-0.00040842194,0.00066946243,34384
HIF1A,SLC16A1,SLCO2B1,SLC16A1@SLCO2B1,CD4 T Cell,-1.8503215e-05,1.2816347e-05,34384
HIF1A,SLCO2B1,SLC16A1,SLCO2B1@SLC16A1,CD4 T Cell,-6.7644783e-06,7.1782465e-06,34384
HIF1A,SLC29A3,SLC29A3,SLC29A3@SLC29A3,CD4 T Cell,-9.370525e-05,6.823997e-05,34384
HIF1A,SLC29A1,SLC29A1,SLC29A1@SLC29A1,CD4 T Cell,-0.00047972507,0.00033867676,34384
HIF1A,CD38,CD38,CD38@CD38,CD4 T Cell,-6.0128557e-05,4.7822414e-05,34384
HIF1A,ATP7A,TAP1,ATP7A@TAP1,CD4 T Cell,-0.00011739577,9.870751e-05,34384
HIF1A,TAP1,ATP7A,TAP1@ATP7A,CD4 T Cell,-2.2864564e-05,1.9600646e-05,34384
HIF1A,TAP1,TAP1,TAP1@TAP1,CD4 T Cell,-0.0027966916,0.001849839,34384
HIF1A,SCNN1A,SCNN1A,SCNN1A@SCNN1A,CD4 T Cell,2.8227247e-05,2.4244464e-05,34384
HIF1A,SLC39A8,SLC39A8,SLC39A8@SLC39A8,CD4 T Cell,-1.0164907e-09,8.986828e-10,34384
HIF1A,ORAI2,ORAI3,ORAI2@ORAI3,CD4 T Cell,6.2366057e-10,5.5982696e-10,34384
HIF1A,ORAI3,ORAI3,ORAI3@ORAI3,CD4 T Cell,-4.243603e-06,3.6712152e-06,34384
HIF1A,CLCN3,CLCN3,CLCN3@CLCN3,CD4 T Cell,-1.2223249e-08,4.432562e-07,34384
HIF1A,SLC12A2,SLC12A6,SLC12A2@SLC12A6,CD4 T Cell,1.6804806e-05,1.5285701e-05,34384
HIF1A,SLC12A2,SLC12A2,SLC12A2@SLC12A2,CD4 T Cell,-9.059434e-07,2.822809e-05,34384
HIF1A,CD36,CD36,CD36@CD36,CD4 T Cell,1.20976e-07,8.926721e-08,34384
HIF1A,ABCC3,ABCC4,ABCC3@ABCC4,CD4 T Cell,9.1135415e-12,1.689917e-09,34384
HIF1A,ABCC4,ABCC3,ABCC4@ABCC3,CD4 T Cell,8.1752254e-13,1.5159257e-10,34384
HIF1A,ABCC1,ABCC3,ABCC1@ABCC3,CD4 T Cell,-1.843522e-06,3.1524455e-06,34384
HIF1A,ABCC3,ABCC1,ABCC3@ABCC1,CD4 T Cell,-6.227973e-05,5.867182e-05,34384
HIF1A,SLC2A1,SLC2A1,SLC2A1@SLC2A1,CD4 T Cell,-4.1984098e-05,3.0929416e-05,34384
HIF1A,SLC2A3,SLC2A3,SLC2A3@SLC2A3,CD4 T Cell,0.0032750014,0.0021578858,34384
HIF1A,SLC2A3,SLC2A9,SLC2A3@SLC2A9,CD4 T Cell,-9.4629686e-05,8.652651e-05,34384
HIF1A,SLC2A9,SLC2A3,SLC2A9@SLC2A3,CD4 T Cell,-1.2199681e-08,1.104065e-08,34384
HIF1A,SLC2A1,SLC2A9,SLC2A1@SLC2A9,CD4 T Cell,-5.021119e-08,3.873913e-08,34384
HIF1A,SLC6A3,SLC6A3,SLC6A3@SLC6A3,CD4 T Cell,1.3952237e-11,2.5871527e-09,34384
HIF1A,SLC6A3,SLC22A5,SLC6A3@SLC22A5,CD4 T Cell,-9.975908e-13,1.849825e-10,34384
HIF1A,ABCG2,SLCO2B1,ABCG2@SLCO2B1,CD4 T Cell,-7.5851053e-06,5.4460106e-06,34384
HIF1A,MSR1,MSR1,MSR1@MSR1,CD4 T Cell,0.006173295,0.004067858,34384
HIF1A,CPT1A,CPT1A,CPT1A@CPT1A,CD4 T Cell,-2.6648264e-05,2.6675401e-05,34384
HIF1A,CD36,MSR1,CD36@MSR1,CD4 T Cell,0.00016355929,0.00012710478,34384
HIF1A,MSR1,CD36,MSR1@CD36,CD4 T Cell,-0.00015031366,0.00011524004,34384
HIF1A,ABCC4,FOLR1,ABCC4@FOLR1,CD4 T Cell,4.593553e-08,1.6820368e-06,34384
HIF1A,FOLR1,ABCC4,FOLR1@ABCC4,CD4 T Cell,2.90651e-08,1.0642905e-06,34384
HIF1A,FOLR2,FOLR2,FOLR2@FOLR2,CD4 T Cell,-0.0003468912,0.00031729433,34384
HIF1A,ABCC3,FOLR1,ABCC3@FOLR1,CD4 T Cell,0.00019072808,0.00013523766,34384
HIF1A,FOLR1,ABCC3,FOLR1@ABCC3,CD4 T Cell,-2.1426122e-05,4.39671e-05,34384
HIF1A,LRP1,LRP1,LRP1@LRP1,CD4 T Cell,-4.817245e-05,3.7003985e-05,34384
HIF1A,SLC3A2,SLC40A1,SLC3A2@SLC40A1,CD4 T Cell,-0.0024118514,0.0015987939,34384
HIF1A,SLC40A1,SLC3A2,SLC40A1@SLC3A2,CD4 T Cell,-0.00042090236,0.00036441156,34384
HIF1A,SLC11A2,SLC40A1,SLC11A2@SLC40A1,CD4 T Cell,-0.004480618,0.0029612253,34384
HIF1A,SLC40A1,SLC11A2,SLC40A1@SLC11A2,CD4 T Cell,-0.00013212579,0.00019255187,34384
HIF1A,SLC11A1,SLC11A2,SLC11A1@SLC11A2,CD4 T Cell,-1.2759277e-08,9.682673e-09,34384
HIF1A,SLC11A2,SLC11A1,SLC11A2@SLC11A1,CD4 T Cell,6.610193e-05,4.841793e-05,34384
HIF1A,SLC11A2,SLC11A2,SLC11A2@SLC11A2,CD4 T Cell,-0.00031337555,0.0002343386,34384
HIF1A,CUBN,SLC40A1,CUBN@SLC40A1,CD4 T Cell,-9.167268e-06,8.9539835e-06,34384
HIF1A,SLC40A1,CUBN,SLC40A1@CUBN,CD4 T Cell,-3.6222665e-09,1.6417346e-07,34384
HIF1A,SLC3A2,SLC11A1,SLC3A2@SLC11A1,CD4 T Cell,9.98626e-06,8.2617335e-06,34384
HIF1A,SLC3A2,SLC3A2,SLC3A2@SLC3A2,CD4 T Cell,-4.0545805e-05,3.5826306e-05,34384
HIF1A,SLC11A2,SLC3A2,SLC11A2@SLC3A2,CD4 T Cell,-6.21765e-05,6.0519276e-05,34384
HIF1A,SLC3A2,SLC11A2,SLC3A2@SLC11A2,CD4 T Cell,-0.00018766269,0.00014093542,34384
HIF1A,SLC40A1,SLC40A1,SLC40A1@SLC40A1,CD4 T Cell,-0.014816759,0.00975358,34384
HIF1A,SLC1A5,SLC1A5,SLC1A5@SLC1A5,CD4 T Cell,-3.9196053e-05,2.8183504e-05,34384
HIF1A,SLC1A5,SLC43A2,SLC1A5@SLC43A2,CD4 T Cell,-3.646403e-07,3.138333e-07,34384
HIF1A,SLC43A2,SLC43A2,SLC43A2@SLC43A2,CD4 T Cell,-1.3662991e-06,1.0086046e-06,34384
HIF1A,SLC3A2,SLC1A3,SLC3A2@SLC1A3,CD4 T Cell,-5.2546773e-05,3.709879e-05,34384
HIF1A,SLC1A1,SLC3A2,SLC1A1@SLC3A2,CD4 T Cell,-2.377139e-13,4.407911e-11,34384
HIF1A,SLC1A1,SLC1A5,SLC1A1@SLC1A5,CD4 T Cell,9.292597e-13,1.723119e-10,34384
HIF1A,SLC1A5,SLC3A2,SLC1A5@SLC3A2,CD4 T Cell,-5.871068e-06,4.4423905e-06,34384
HIF1A,SLC3A2,SLC1A5,SLC3A2@SLC1A5,CD4 T Cell,-2.2773309e-05,1.746172e-05,34384
HIF1A,SLC7A7,SLC7A7,SLC7A7@SLC7A7,CD4 T Cell,-0.00015144341,0.000120472905,34384
HIF1A,SLC38A7,SLC3A2,SLC38A7@SLC3A2,CD4 T Cell,-8.0964224e-07,6.9649286e-07,34384
HIF1A,SLC3A2,SLC38A7,SLC3A2@SLC38A7,CD4 T Cell,-3.189899e-05,2.3734778e-05,34384
HIF1A,SLC1A5,SLC38A7,SLC1A5@SLC38A7,CD4 T Cell,-1.0002673e-07,8.14922e-08,34384
HIF1A,SLC3A2,SLC7A5,SLC3A2@SLC7A5,CD4 T Cell,-4.036793e-13,7.485394e-11,34384
HIF1A,SLC7A5,SLC3A2,SLC7A5@SLC3A2,CD4 T Cell,-5.5533063e-13,1.0297453e-10,34384
HIF1A,SLC38A7,SLC7A7,SLC38A7@SLC7A7,CD4 T Cell,-1.2958319e-06,9.372109e-07,34384
HIF1A,SLC7A7,SLC38A7,SLC7A7@SLC38A7,CD4 T Cell,-9.6701326e-05,7.664822e-05,34384
HIF1A,SLC3A2,SLC7A7,SLC3A2@SLC7A7,CD4 T Cell,-1.2050852e-05,1.0474397e-05,34384
HIF1A,SLC7A7,SLC3A2,SLC7A7@SLC3A2,CD4 T Cell,-0.00021881804,0.00016994136,34384
HIF1A,SLC1A5,SLC7A5,SLC1A5@SLC7A5,CD4 T Cell,9.4518396e-07,7.2210804e-07,34384
HIF1A,SLC3A2,SLC43A2,SLC3A2@SLC43A2,CD4 T Cell,-3.062308e-05,2.397328e-05,34384
HIF1A,SLC43A2,SLC3A2,SLC43A2@SLC3A2,CD4 T Cell,-3.9340946e-05,2.9794224e-05,34384
HIF1A,ABCC1,SLC22A5,ABCC1@SLC22A5,CD4 T Cell,-6.4883775e-13,1.2031348e-10,34384
HIF1A,ABCC3,SLC22A5,ABCC3@SLC22A5,CD4 T Cell,-3.8089606e-08,1.5029236e-06,34384
HIF1A,SLC22A5,ABCC3,SLC22A5@ABCC3,CD4 T Cell,-4.8201393e-08,1.813604e-06,34384
HIF1A,SLC12A2,SLC22A5,SLC12A2@SLC22A5,CD4 T Cell,-8.969366e-08,3.2659987e-06,34384
HIF1A,SLC22A5,SLC12A2,SLC22A5@SLC12A2,CD4 T Cell,-4.047058e-08,1.5284236e-06,34384
HIF1A,SLC1A5,SLC22A5,SLC1A5@SLC22A5,CD4 T Cell,-5.1708513e-09,1.9653739e-07,34384
HIF1A,SLC12A2,SLC5A3,SLC12A2@SLC5A3,CD4 T Cell,-8.1468934e-05,6.137083e-05,34384
