,Metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
129,Progesterone,178152.1420076907,16.40775771593089,8.415376942496989e-61,1.8444661791774222e-60,328582.18633484654,0.000999001,0.0011336181233537958,True
130,Propionyl-L-Carnitine,-456.62836290253364,-0.28748072664949964,0.6131278713496141,0.6208889836451789,0.0,0.08091908,0.08352937236908943,False
131,Prostaglandins,24107.375251654863,3.9005930933120156,4.7978658952037643e-05,5.33096210578196e-05,293.8440436182675,0.007992008,0.008524808287620544,True
132,Putrescine,614612.7524692123,386.94337680818165,0.0,0.0,109465.68926139286,0.000999001,0.0011336181233537958,True
133,Pyruvate,12772.080649617455,8.040952608898195,4.457136558389978e-16,5.44383091101066e-16,1060.5222656630774,0.000999001,0.0011336181233537958,True
134,Serotonin,451105.6958487691,60.46660874938524,0.0,0.0,178301.39531981933,0.000999001,0.0011336181233537958,True
135,Sodium,1758404.4237668128,63.20571349890859,0.0,0.0,6898407.577233574,0.000999001,0.0011336181233537958,True
136,Sodium_D-Glucose cotransport,-14.222872628174088,-0.008954331553564733,0.5035722137126714,0.516484321756586,65.57404267742936,0.055944055,0.058503587261524076,False
137,Sodium_calcium_potassium exchange,39837.894434692134,9.970326576728242,1.0277591947850851e-23,1.3935717895390984e-23,7795.19458221552,0.000999001,0.0011336181233537958,True
138,Sodium_hydrogen exchange,22661.796466457847,7.089077433529029,6.750448688481624e-13,7.826607175051157e-13,125723.29734607058,0.000999001,0.0011336181233537958,True
139,Spermine,625969.0692609252,137.9829110970499,0.0,0.0,110535.24714370935,0.000999001,0.0011336181233537958,True
140,Sulfolithocholic acid,128859.83694275461,15.026598835232747,2.4580351637098174e-51,4.013118634628273e-51,414295.5243906743,0.000999001,0.0011336181233537958,True
141,Taurocholic acid,644833.5234535126,22.66619084348509,4.830002092190909e-114,1.61000069739697e-113,3074650.903304213,0.000999001,0.0011336181233537958,True
142,Testosterone,721134.5227221443,60.83893736095053,0.0,0.0,126136.92598225178,0.000999001,0.0011336181233537958,True
143,Thiamine,7333.719105654249,4.617108942019037,1.9456150899952523e-06,2.192242354924228e-06,1554.1200742507249,0.000999001,0.0011336181233537958,True
144,Thymidine,38825.61390529753,11.32390830537193,4.995794179992047e-30,7.2011447639525e-30,368031.42376355384,0.000999001,0.0011336181233537958,True
145,Thyroxine,13195.5598908024,3.273575118039555,0.0005309807989444435,0.0005818967659665135,152.79432359963084,0.15784216,0.1598401612873319,False
146,Trihydroxycoprostanoic acid,128859.83694275461,15.026598835232747,2.4580351637098174e-51,4.013118634628273e-51,414295.5243906743,0.000999001,0.0011336181233537958,True
147,Urate,-306.6911556642109,-0.1930843623617427,0.5765535503797232,0.5875704972022657,0.0,0.06393606,0.06642707756587438,False
148,Urea,212686.12538516396,55.089528108654726,0.0,0.0,11449.76687855561,0.000999001,0.0011336181233537958,True
