sample_id,metabolite,n_gene_pairs,transporter_genes,global_significant,global_FDR_np,n_sig_gene_pairs_global,24_11_12_ICI_5K_Fine_annotations_n_sig_pairs,24_11_12_ICI_5K_Fine_annotations_interactions,24_11_12_ICI_5K_Fine_annotations_within_Tcell,24_11_12_ICI_5K_Fine_annotations_Tcell_interfaces,24_11_12_ICI_5K_Fine_annotations_tcell_involved,25_06_11_ICI_5K_Coarse_annotations_n_sig_pairs,25_06_11_ICI_5K_Coarse_annotations_interactions,25_06_11_ICI_5K_Coarse_annotations_within_Tcell,25_06_11_ICI_5K_Coarse_annotations_Tcell_interfaces,25_06_11_ICI_5K_Coarse_annotations_tcell_involved
13473_HS4_UC-Slice_1,Histamine,3,"SLC22A2, SLC22A5",True,0.0019017126921743,1,9,Fibroblast_CTF_S2–IEC_Tuft (2.2e-03); IEC_Colonocyte_NOS (self) (2.2e-03); IEC_CT_absorptive_colonocyte (self) (5.6e-03); IEC_CT_absorptive_colonocyte–IEC_Goblet (7.1e-03); Endothelial_lymphatic–IEC_ISC (1.0e-02); Fibroblast_CTF_S2–Plasma (1.1e-02); IEC_Colonocyte_NOS–T_CD8 (1.4e-02); MAST–Plasma (1.9e-02); T_CD8 (self) (2.4e-02),IEC_Colonocyte_NOS (self) (2.2e-03); IEC_CT_absorptive_colonocyte (self) (5.6e-03); T_CD8 (self) (2.4e-02),Fibroblast_CTF_S2–IEC_Tuft (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Goblet (7.1e-03); Endothelial_lymphatic–IEC_ISC (1.0e-02); Fibroblast_CTF_S2–Plasma (1.1e-02); IEC_Colonocyte_NOS–T_CD8 (1.4e-02); MAST–Plasma (1.9e-02),True,3,IEC (self) (2.2e-03); MAST–Plasma (2.1e-02); Fibroblast–Plasma (4.6e-02),IEC (self) (2.2e-03),MAST–Plasma (2.1e-02); Fibroblast–Plasma (4.6e-02),True
13473_HS4_UC-Slice_1,Hydroxycelecoxib,1,ABCC4,False,0.6141885600122465,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,Hydroxylansoprazole,3,"ABCB1, ABCG2",True,0.0019017126921743,3,4,Endothelial_arterial–Endothelial_lymphatic (2.2e-03); IEC_CT_absorptive_colonocyte (self) (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_Colonocyte_NOS–MAST (3.5e-02),IEC_CT_absorptive_colonocyte (self) (2.2e-03),Endothelial_arterial–Endothelial_lymphatic (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_Colonocyte_NOS–MAST (3.5e-02),True,2,IEC (self) (2.2e-03); Endothelial (self) (2.6e-02),IEC (self) (2.2e-03); Endothelial (self) (2.6e-02),,True
13473_HS4_UC-Slice_1,Hyodeoxycholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0019017126921743,1,2,IEC_Colonocyte_NOS (self) (5.6e-03); IEC_Goblet_2 (self) (1.6e-02),IEC_Colonocyte_NOS (self) (5.6e-03); IEC_Goblet_2 (self) (1.6e-02),,True,2,IEC (self) (2.0e-02); IEC–T (3.0e-02),IEC (self) (2.0e-02),IEC–T (3.0e-02),True
13473_HS4_UC-Slice_1,Inosine,1,SLC29A1,False,0.6141885600122465,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,Iron,15,"CUBN, SLC11A1, SLC11A2, SLC3A2, SLC40A1",True,0.0019017126921743,2,8,IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_Colonocyte_NOS (self) (4.0e-03); IEC_BEST4_OTOP2–T_CD8 (5.6e-03); IEC_ISC (self) (1.1e-02); IEC_CT_absorptive_colonocyte (self) (3.2e-02); Enteric_glia–Fibroblast_CTF_S2 (3.6e-02); Endothelial_arterial–MNP_macrophage (3.8e-02); Fibroblast_cCF_S1–IEC_Colonocyte_NOS (5.0e-02),IEC_Colonocyte_NOS (self) (4.0e-03); IEC_ISC (self) (1.1e-02); IEC_CT_absorptive_colonocyte (self) (3.2e-02),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_BEST4_OTOP2–T_CD8 (5.6e-03); Enteric_glia–Fibroblast_CTF_S2 (3.6e-02); Endothelial_arterial–MNP_macrophage (3.8e-02); Fibroblast_cCF_S1–IEC_Colonocyte_NOS (5.0e-02),True,2,IEC (self) (2.2e-03); Enteric_glia–Fibroblast (2.8e-02),IEC (self) (2.2e-03),Enteric_glia–Fibroblast (2.8e-02),True
13473_HS4_UC-Slice_1,Isoursodeoxycholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0019017126921743,1,2,IEC_Colonocyte_NOS (self) (5.6e-03); IEC_Goblet_2 (self) (1.6e-02),IEC_Colonocyte_NOS (self) (5.6e-03); IEC_Goblet_2 (self) (1.6e-02),,True,2,IEC (self) (2.0e-02); IEC–T (3.0e-02),IEC (self) (2.0e-02),IEC–T (3.0e-02),True
13473_HS4_UC-Slice_1,Ketone bodies,1,SLC16A1,True,0.0019017126921743,1,8,IEC_Colonocyte_NOS (self) (2.2e-03); Endothelial_arterial–Fibroblast_CTF_S2 (7.1e-03); IEC_CT_absorptive_colonocyte–IEC_Goblet (8.5e-03); IEC_Colonocyte_NOS–Plasma (1.5e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (1.8e-02); IEC_Colonocyte_NOS–T_CD8 (1.8e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.6e-02); IEC_CT_absorptive_colonocyte–MNP_macrophage (4.8e-02),IEC_Colonocyte_NOS (self) (2.2e-03),Endothelial_arterial–Fibroblast_CTF_S2 (7.1e-03); IEC_CT_absorptive_colonocyte–IEC_Goblet (8.5e-03); IEC_Colonocyte_NOS–Plasma (1.5e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (1.8e-02); IEC_Colonocyte_NOS–T_CD8 (1.8e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.6e-02); IEC_CT_absorptive_colonocyte–MNP_macrophage (4.8e-02),True,4,IEC (self) (2.2e-03); IEC–Plasma (1.0e-02); Endothelial–Fibroblast (1.3e-02); IEC–T (4.0e-02),IEC (self) (2.2e-03),IEC–Plasma (1.0e-02); Endothelial–Fibroblast (1.3e-02); IEC–T (4.0e-02),True
13473_HS4_UC-Slice_1,L-Alanine,1,SLC1A5,False,0.2423015605462225,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,L-Arginine,3,"SLC3A1, SLC7A5",True,0.0019017126921743,1,3,Enteric_glia–T_CD4 (2.2e-03); Fibroblast_cCF_S1–IEC_Goblet (2.2e-03); IEC_CT_absorptive_colonocyte (self) (2.2e-03),IEC_CT_absorptive_colonocyte (self) (2.2e-03),Enteric_glia–T_CD4 (2.2e-03); Fibroblast_cCF_S1–IEC_Goblet (2.2e-03),True,2,Enteric_glia–T (2.2e-03); IEC (self) (2.2e-03),IEC (self) (2.2e-03),Enteric_glia–T (2.2e-03),True
13473_HS4_UC-Slice_1,L-Asparagine,1,SLC1A5,False,0.2423015605462225,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,L-Aspartate,3,"SLC1A2, SLC1A3",False,0.2914988184648175,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,L-Carnitine,15,"SLC16A9, SLC22A4, SLC22A5, SLC22A8, SLCO1B1",True,0.0019017126921743,4,10,Fibroblast_CTF_S2–IEC_Tuft (2.2e-03); IEC_CT_absorptive_colonocyte (self) (2.2e-03); IEC_Colonocyte_NOS (self) (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Goblet (4.0e-03); IEC_Colonocyte_NOS–T_CD8 (7.1e-03); Endothelial_lymphatic–IEC_ISC (1.0e-02); IEC_Goblet_2–T_CD8 (1.5e-02); Fibroblast_CTF_S2–Plasma (2.0e-02); MAST–Plasma (3.4e-02); T_CD8 (self) (3.4e-02),IEC_CT_absorptive_colonocyte (self) (2.2e-03); IEC_Colonocyte_NOS (self) (2.2e-03); T_CD8 (self) (3.4e-02),Fibroblast_CTF_S2–IEC_Tuft (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Goblet (4.0e-03); IEC_Colonocyte_NOS–T_CD8 (7.1e-03); Endothelial_lymphatic–IEC_ISC (1.0e-02); IEC_Goblet_2–T_CD8 (1.5e-02); Fibroblast_CTF_S2–Plasma (2.0e-02); MAST–Plasma (3.4e-02),True,2,IEC (self) (2.2e-03); MAST–Plasma (4.0e-02),IEC (self) (2.2e-03),MAST–Plasma (4.0e-02),True
13473_HS4_UC-Slice_1,L-Cysteine,3,"SLC1A5, SLC7A11",False,0.1924171013491494,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,L-Cystine,6,"SLC3A1, SLC3A2, SLC7A11",True,0.0019017126921743,1,3,Enteric_glia–T_CD4 (2.2e-03); Fibroblast_cCF_S1–IEC_Goblet (2.2e-03); IEC_CT_absorptive_colonocyte (self) (2.2e-03),IEC_CT_absorptive_colonocyte (self) (2.2e-03),Enteric_glia–T_CD4 (2.2e-03); Fibroblast_cCF_S1–IEC_Goblet (2.2e-03),True,2,Enteric_glia–T (2.2e-03); IEC (self) (2.2e-03),IEC (self) (2.2e-03),Enteric_glia–T (2.2e-03),True
13473_HS4_UC-Slice_1,L-Dopa,1,SLC15A1,True,0.0019017126921743,1,2,IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.0e-02); IEC_CT_absorptive_colonocyte (self) (1.4e-02),IEC_CT_absorptive_colonocyte (self) (1.4e-02),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.0e-02),True,1,IEC (self) (2.2e-03),IEC (self) (2.2e-03),,True
13473_HS4_UC-Slice_1,L-Glutamate,28,"SLC16A1, SLC1A1, SLC1A2, SLC1A3, SLC1A5, SLC3A2, SLC7A11",False,0.094067548411061,3,8,IEC_Colonocyte_NOS (self) (2.2e-03); Endothelial_arterial–Fibroblast_CTF_S2 (8.5e-03); IEC_CT_absorptive_colonocyte–IEC_Goblet (8.5e-03); IEC_Colonocyte_NOS–T_CD8 (1.8e-02); IEC_Colonocyte_NOS–Plasma (2.7e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.8e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (3.6e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (3.9e-02),IEC_Colonocyte_NOS (self) (2.2e-03),Endothelial_arterial–Fibroblast_CTF_S2 (8.5e-03); IEC_CT_absorptive_colonocyte–IEC_Goblet (8.5e-03); IEC_Colonocyte_NOS–T_CD8 (1.8e-02); IEC_Colonocyte_NOS–Plasma (2.7e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.8e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (3.6e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (3.9e-02),True,4,IEC (self) (2.2e-03); Endothelial–Fibroblast (2.1e-02); IEC–Plasma (2.6e-02); IEC–T (4.0e-02),IEC (self) (2.2e-03),Endothelial–Fibroblast (2.1e-02); IEC–Plasma (2.6e-02); IEC–T (4.0e-02),True
13473_HS4_UC-Slice_1,L-Glutamine,15,"SLC1A5, SLC38A7, SLC3A2, SLC7A5, SLC7A7",False,0.6589115362039348,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,L-Histidine,1,SLC7A5,False,0.8236122964284358,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,L-Lactate,3,"SLC16A1, SLC16A4",True,0.0019017126921743,1,8,IEC_Colonocyte_NOS (self) (2.2e-03); Endothelial_arterial–Fibroblast_CTF_S2 (7.1e-03); IEC_CT_absorptive_colonocyte–IEC_Goblet (8.5e-03); IEC_Colonocyte_NOS–Plasma (1.5e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (1.8e-02); IEC_Colonocyte_NOS–T_CD8 (1.8e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.6e-02); IEC_CT_absorptive_colonocyte–MNP_macrophage (4.8e-02),IEC_Colonocyte_NOS (self) (2.2e-03),Endothelial_arterial–Fibroblast_CTF_S2 (7.1e-03); IEC_CT_absorptive_colonocyte–IEC_Goblet (8.5e-03); IEC_Colonocyte_NOS–Plasma (1.5e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (1.8e-02); IEC_Colonocyte_NOS–T_CD8 (1.8e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.6e-02); IEC_CT_absorptive_colonocyte–MNP_macrophage (4.8e-02),True,4,IEC (self) (2.2e-03); IEC–Plasma (1.0e-02); Endothelial–Fibroblast (1.3e-02); IEC–T (4.0e-02),IEC (self) (2.2e-03),IEC–Plasma (1.0e-02); Endothelial–Fibroblast (1.3e-02); IEC–T (4.0e-02),True
13473_HS4_UC-Slice_1,L-Leucine,6,"SLC1A5, SLC3A2, SLC7A5",False,0.669250766436259,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,L-Lysine,1,SLC3A1,True,0.0019017126921743,1,3,Enteric_glia–T_CD4 (2.2e-03); Fibroblast_cCF_S1–IEC_Goblet (2.2e-03); IEC_CT_absorptive_colonocyte (self) (2.2e-03),IEC_CT_absorptive_colonocyte (self) (2.2e-03),Enteric_glia–T_CD4 (2.2e-03); Fibroblast_cCF_S1–IEC_Goblet (2.2e-03),True,2,Enteric_glia–T (2.2e-03); IEC (self) (2.2e-03),IEC (self) (2.2e-03),Enteric_glia–T (2.2e-03),True
13473_HS4_UC-Slice_1,L-Methionine,1,SLC7A5,False,0.8236122964284358,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,L-Ornithine,1,SLC3A1,True,0.0019017126921743,1,3,Enteric_glia–T_CD4 (2.2e-03); Fibroblast_cCF_S1–IEC_Goblet (2.2e-03); IEC_CT_absorptive_colonocyte (self) (2.2e-03),IEC_CT_absorptive_colonocyte (self) (2.2e-03),Enteric_glia–T_CD4 (2.2e-03); Fibroblast_cCF_S1–IEC_Goblet (2.2e-03),True,2,Enteric_glia–T (2.2e-03); IEC (self) (2.2e-03),IEC (self) (2.2e-03),Enteric_glia–T (2.2e-03),True
13473_HS4_UC-Slice_1,L-Phenylalanine,1,SLC7A5,False,0.8236122964284358,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,L-Serine,3,"SLC1A5, SLC3A2",False,0.6484326502761325,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,L-Threonine,1,SLC1A5,False,0.2423015605462225,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,L-Tyrosine,1,SLC7A5,False,0.8236122964284358,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,Leukotriene C4,1,ABCC1,False,0.5512869564049384,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,Lithocholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0019017126921743,1,2,IEC_Colonocyte_NOS (self) (5.6e-03); IEC_Goblet_2 (self) (1.6e-02),IEC_Colonocyte_NOS (self) (5.6e-03); IEC_Goblet_2 (self) (1.6e-02),,True,2,IEC (self) (2.0e-02); IEC–T (3.0e-02),IEC (self) (2.0e-02),IEC–T (3.0e-02),True
13473_HS4_UC-Slice_1,Malic acid,1,SLC1A3,False,0.1359630461671565,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,Manganese,3,"SLC11A1, SLC39A8",True,0.0019017126921743,1,5,IEC_Goblet–MNP_macrophage (1.0e-02); Fibroblast_CTF_S2–Plasma (1.3e-02); IEC_Colonocyte_NOS–IEC_ISC (2.8e-02); IEC_Goblet_2–T_CD8 (3.1e-02); IEC_CT_absorptive_colonocyte (self) (3.5e-02),IEC_CT_absorptive_colonocyte (self) (3.5e-02),IEC_Goblet–MNP_macrophage (1.0e-02); Fibroblast_CTF_S2–Plasma (1.3e-02); IEC_Colonocyte_NOS–IEC_ISC (2.8e-02); IEC_Goblet_2–T_CD8 (3.1e-02),True,1,IEC (self) (4.0e-02),IEC (self) (4.0e-02),,True
13473_HS4_UC-Slice_1,N-Desmethylcitalopram,3,"ABCB1, SLC6A4",True,0.0019017126921743,1,4,IEC_CT_absorptive_colonocyte (self) (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_Colonocyte_NOS–MAST (3.5e-02); IEC_Colonocyte_NOS–Plasma (4.2e-02),IEC_CT_absorptive_colonocyte (self) (2.2e-03),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_Colonocyte_NOS–MAST (3.5e-02); IEC_Colonocyte_NOS–Plasma (4.2e-02),True,1,IEC (self) (2.2e-03),IEC (self) (2.2e-03),,True
13473_HS4_UC-Slice_1,N-Desmethyleletriptan,1,ABCB1,True,0.0019017126921743,1,4,IEC_CT_absorptive_colonocyte (self) (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_Colonocyte_NOS–MAST (3.5e-02); IEC_Colonocyte_NOS–Plasma (4.2e-02),IEC_CT_absorptive_colonocyte (self) (2.2e-03),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_Colonocyte_NOS–MAST (3.5e-02); IEC_Colonocyte_NOS–Plasma (4.2e-02),True,1,IEC (self) (2.2e-03),IEC (self) (2.2e-03),,True
13473_HS4_UC-Slice_1,N-Desmethyltamoxifen,3,"ABCB1, ABCG2",True,0.0019017126921743,3,4,Endothelial_arterial–Endothelial_lymphatic (2.2e-03); IEC_CT_absorptive_colonocyte (self) (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_Colonocyte_NOS–MAST (3.5e-02),IEC_CT_absorptive_colonocyte (self) (2.2e-03),Endothelial_arterial–Endothelial_lymphatic (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_Colonocyte_NOS–MAST (3.5e-02),True,2,IEC (self) (2.2e-03); Endothelial (self) (2.6e-02),IEC (self) (2.2e-03); Endothelial (self) (2.6e-02),,True
13473_HS4_UC-Slice_1,N-desmethylimatinib,10,"ABCB1, ABCG2, SLC22A1, SLC22A2",True,0.0019017126921743,4,4,Endothelial_arterial–Endothelial_lymphatic (2.2e-03); IEC_CT_absorptive_colonocyte (self) (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_Colonocyte_NOS–MAST (3.5e-02),IEC_CT_absorptive_colonocyte (self) (2.2e-03),Endothelial_arterial–Endothelial_lymphatic (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_Colonocyte_NOS–MAST (3.5e-02),True,2,IEC (self) (2.2e-03); Endothelial (self) (2.8e-02),IEC (self) (2.2e-03); Endothelial (self) (2.8e-02),,True
13473_HS4_UC-Slice_1,Neurotransmitter,3,"SLC6A5, SLC6A9",True,0.0037581465107255,1,1,IEC_Goblet_2–IEC_Tuft (1.1e-02),,IEC_Goblet_2–IEC_Tuft (1.1e-02),True,1,IEC (self) (2.2e-03),IEC (self) (2.2e-03),,True
13473_HS4_UC-Slice_1,Nicotinate,6,"SLC16A1, SLC22A5, SLCO2B1",True,0.0019017126921743,4,19,IEC_CT_absorptive_colonocyte–IEC_Goblet (2.2e-03); IEC_Colonocyte_NOS (self) (2.2e-03); IEC_CT_absorptive_colonocyte (self) (4.0e-03); Fibroblast_CTF_S2–IEC_Tuft (5.6e-03); MAST–T_CD8 (5.6e-03); Endothelial_arterial–Fibroblast_CTF_S2 (7.1e-03); IEC_Colonocyte_NOS–T_CD8 (7.1e-03); Fibroblast_CTF_S2–Plasma (1.4e-02); Fibroblast_submucosal_S3–MNP_mDC (1.4e-02); Fibroblast_CTF_S2–T_CD8 (2.7e-02); Endothelial_arterial–T_CD8 (3.0e-02); Fibroblast_cCF_S1–Fibroblast_submucosal_S3 (3.0e-02); IEC_CT_absorptive_colonocyte–MNP_macrophage (3.0e-02); Endothelial_venous–MNP_macrophage (3.2e-02); T_CD8 (self) (3.5e-02); IEC_ISC–Myofibroblast (3.6e-02); IEC_Colonocyte_NOS–MNP_macrophage (3.9e-02); Fibroblast_CTF_S2–Fibroblast_cCF_S1 (4.0e-02); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (5.0e-02),IEC_Colonocyte_NOS (self) (2.2e-03); IEC_CT_absorptive_colonocyte (self) (4.0e-03); T_CD8 (self) (3.5e-02),IEC_CT_absorptive_colonocyte–IEC_Goblet (2.2e-03); Fibroblast_CTF_S2–IEC_Tuft (5.6e-03); MAST–T_CD8 (5.6e-03); Endothelial_arterial–Fibroblast_CTF_S2 (7.1e-03); IEC_Colonocyte_NOS–T_CD8 (7.1e-03); Fibroblast_CTF_S2–Plasma (1.4e-02); Fibroblast_submucosal_S3–MNP_mDC (1.4e-02); Fibroblast_CTF_S2–T_CD8 (2.7e-02); Endothelial_arterial–T_CD8 (3.0e-02); Fibroblast_cCF_S1–Fibroblast_submucosal_S3 (3.0e-02); IEC_CT_absorptive_colonocyte–MNP_macrophage (3.0e-02); Endothelial_venous–MNP_macrophage (3.2e-02); IEC_ISC–Myofibroblast (3.6e-02); IEC_Colonocyte_NOS–MNP_macrophage (3.9e-02); Fibroblast_CTF_S2–Fibroblast_cCF_S1 (4.0e-02); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (5.0e-02),True,3,IEC (self) (2.2e-03); Fibroblast–Myofibroblast (4.1e-03); MAST–T (3.3e-02),IEC (self) (2.2e-03),Fibroblast–Myofibroblast (4.1e-03); MAST–T (3.3e-02),True
13473_HS4_UC-Slice_1,Norepinephrine,10,"SLC22A1, SLC22A2, SLC22A5, SLC6A2",True,0.0019017126921743,1,9,Fibroblast_CTF_S2–IEC_Tuft (2.2e-03); IEC_Colonocyte_NOS (self) (2.2e-03); IEC_CT_absorptive_colonocyte (self) (5.6e-03); IEC_CT_absorptive_colonocyte–IEC_Goblet (7.1e-03); Endothelial_lymphatic–IEC_ISC (1.0e-02); Fibroblast_CTF_S2–Plasma (1.1e-02); IEC_Colonocyte_NOS–T_CD8 (1.4e-02); MAST–Plasma (1.9e-02); T_CD8 (self) (2.4e-02),IEC_Colonocyte_NOS (self) (2.2e-03); IEC_CT_absorptive_colonocyte (self) (5.6e-03); T_CD8 (self) (2.4e-02),Fibroblast_CTF_S2–IEC_Tuft (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Goblet (7.1e-03); Endothelial_lymphatic–IEC_ISC (1.0e-02); Fibroblast_CTF_S2–Plasma (1.1e-02); IEC_Colonocyte_NOS–T_CD8 (1.4e-02); MAST–Plasma (1.9e-02),True,3,IEC (self) (2.2e-03); MAST–Plasma (2.1e-02); Fibroblast–Plasma (4.6e-02),IEC (self) (2.2e-03),MAST–Plasma (2.1e-02); Fibroblast–Plasma (4.6e-02),True
13473_HS4_UC-Slice_1,O-Deethylated candesartan,1,ABCB1,True,0.0019017126921743,1,4,IEC_CT_absorptive_colonocyte (self) (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_Colonocyte_NOS–MAST (3.5e-02); IEC_Colonocyte_NOS–Plasma (4.2e-02),IEC_CT_absorptive_colonocyte (self) (2.2e-03),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_Colonocyte_NOS–MAST (3.5e-02); IEC_Colonocyte_NOS–Plasma (4.2e-02),True,1,IEC (self) (2.2e-03),IEC (self) (2.2e-03),,True
13473_HS4_UC-Slice_1,O-Desmethylverapamil (D-702),66,"ABCB1, ABCC1, ABCC2, ABCC3, ABCC4, ABCG2, SLC22A1, SLC22A4, SLC22A5, SLC6A4, SLCO1B1",True,0.0019017126921743,15,12,IEC_CT_absorptive_colonocyte (self) (2.2e-03); IEC_Colonocyte_NOS (self) (2.2e-03); Endothelial_arterial–Endothelial_lymphatic (4.0e-03); IEC_Colonocyte_NOS–T_CD8 (4.0e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (5.6e-03); Fibroblast_cCF_S1–IEC_Goblet_2 (8.5e-03); Fibroblast_CTF_S2–IEC_Tuft (1.3e-02); MAST–Plasma (1.6e-02); Fibroblast_CTF_S2–Plasma (2.5e-02); IEC_CT_absorptive_colonocyte–IEC_Goblet (2.6e-02); Fibroblast_cCF_S1–IEC_Colonocyte_NOS (3.0e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (3.5e-02),IEC_CT_absorptive_colonocyte (self) (2.2e-03); IEC_Colonocyte_NOS (self) (2.2e-03),Endothelial_arterial–Endothelial_lymphatic (4.0e-03); IEC_Colonocyte_NOS–T_CD8 (4.0e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (5.6e-03); Fibroblast_cCF_S1–IEC_Goblet_2 (8.5e-03); Fibroblast_CTF_S2–IEC_Tuft (1.3e-02); MAST–Plasma (1.6e-02); Fibroblast_CTF_S2–Plasma (2.5e-02); IEC_CT_absorptive_colonocyte–IEC_Goblet (2.6e-02); Fibroblast_cCF_S1–IEC_Colonocyte_NOS (3.0e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (3.5e-02),True,3,IEC (self) (2.2e-03); MAST–Plasma (2.1e-02); Endothelial (self) (3.6e-02),IEC (self) (2.2e-03); Endothelial (self) (3.6e-02),MAST–Plasma (2.1e-02),True
13473_HS4_UC-Slice_1,Oxalic acid,1,SLCO2B1,True,0.0019017126921743,1,11,MAST–T_CD8 (5.6e-03); Fibroblast_CTF_S2–T_CD8 (8.5e-03); Fibroblast_submucosal_S3–MNP_mDC (1.4e-02); Endothelial_arterial–T_CD8 (1.5e-02); Enteric_glia–IEC_ISC (2.5e-02); Fibroblast_cCF_S1–Fibroblast_submucosal_S3 (2.8e-02); Endothelial_venous–MNP_macrophage (3.2e-02); IEC_Colonocyte_NOS–MNP_macrophage (3.4e-02); Fibroblast_CTF_S2–Fibroblast_cCF_S1 (3.8e-02); MNP_macrophage–T_CD8 (4.1e-02); IEC_Colonocyte_NOS (self) (4.3e-02),IEC_Colonocyte_NOS (self) (4.3e-02),MAST–T_CD8 (5.6e-03); Fibroblast_CTF_S2–T_CD8 (8.5e-03); Fibroblast_submucosal_S3–MNP_mDC (1.4e-02); Endothelial_arterial–T_CD8 (1.5e-02); Enteric_glia–IEC_ISC (2.5e-02); Fibroblast_cCF_S1–Fibroblast_submucosal_S3 (2.8e-02); Endothelial_venous–MNP_macrophage (3.2e-02); IEC_Colonocyte_NOS–MNP_macrophage (3.4e-02); Fibroblast_CTF_S2–Fibroblast_cCF_S1 (3.8e-02); MNP_macrophage–T_CD8 (4.1e-02),True,4,IEC–MNP (1.5e-02); Fibroblast–Myofibroblast (1.6e-02); MAST–T (2.9e-02); IEC (self) (3.9e-02),IEC (self) (3.9e-02),IEC–MNP (1.5e-02); Fibroblast–Myofibroblast (1.6e-02); MAST–T (2.9e-02),True
13473_HS4_UC-Slice_1,Phosphate,6,"ATP7A, ATP7B, SLC20A2",True,0.0190798217573991,1,3,Endothelial_venous–IEC_ISC (4.0e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.0e-02); IEC_Colonocyte_NOS–IEC_Goblet (2.8e-02),,Endothelial_venous–IEC_ISC (4.0e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.0e-02); IEC_Colonocyte_NOS–IEC_Goblet (2.8e-02),True,1,IEC (self) (2.2e-03),IEC (self) (2.2e-03),,True
13473_HS4_UC-Slice_1,Potassium,1,ABCC8,False,0.1639719509962693,0,0,,,,False,0,,,,False
