gene,metabolite,cell_type,mean,std,n
CD3E,Estradiol,Pericyte,0.0,0.0,49
CD3E,Fatty acid,Pericyte,0.0,0.0,49
CD3E,Folic acid,Pericyte,0.0,0.0,49
CD3E,Folinic acid|Glutathione,Pericyte,0.0,0.0,49
CD3E,Glycyl-glycine|L-Dopa,Pericyte,0.0,0.0,49
CD3E,Iron,Pericyte,0.0,0.0,49
CD3E,L-Carnitine,Pericyte,0.0,0.0,49
CD3E,L-Cystine,Pericyte,0.0,0.0,49
CD3E,Nicotinate,Pericyte,0.0,0.0,49
CD3E,O-Desmethylverapamil (D-702),Pericyte,0.0,0.0,49
CD3E,Phosphate,Pericyte,0.0,0.0,49
CD3E,Sodium,Pericyte,0.0,0.0,49
CD3E,Sodium_hydrogen exchange,Pericyte,0.0,0.0,49
CD3E,Taurocholic acid,Pericyte,0.0,0.0,49
CD3E,Testosterone,Pericyte,0.0,0.0,49
CD3E,Water,Pericyte,0.0,0.0,49
CD3E,"17a-Ethynylestradiol|3',4'-Dihydrodiol|4-Hydroxycyclophosphamide|8-Hydroxycarvedilol|E-3179|Estriol|Glycerol|N-Desmethylcitalopram|N-Desmethyleletriptan|O-Deethylated candesartan|Progesterone",Plasma,0.0,0.0,823
CD3E,2-Hydroxychlorpropamide,Plasma,0.0,0.0,823
CD3E,25-Hydroxycholesterol,Plasma,0.0,0.0,823
CD3E,4'-Hydroxydiclofenac,Plasma,0.0,0.0,823
CD3E,4-ene-Valproic acid,Plasma,0.0,0.0,823
CD3E,5-Hydroxyomeprazole,Plasma,0.0,0.0,823
CD3E,Acetate,Plasma,0.0,0.0,823
CD3E,Acetyl-L-Carnitine|Choline|Creatine|Dopamine|Histamine|Norepinephrine,Plasma,0.0,0.0,823
CD3E,Adenosine triphosphate,Plasma,0.0,0.0,823
CD3E,Amiloride-sensitive sodium transport,Plasma,0.0,0.0,823
CD3E,Anion exchange,Plasma,0.0,0.0,823
CD3E,Butyrate|D-Lactate|Ketone bodies|L-Glutamate|L-Lactate|Pyruvate|alpha-Ketoisovaleric acid,Plasma,0.0,0.0,823
CD3E,Chloride,Plasma,0.0,0.0,823
CD3E,Chloride ion,Plasma,0.0,0.0,823
CD3E,Cholesterol,Plasma,0.0,0.0,823
CD3E,Cholic acid,Plasma,0.0,0.0,823
CD3E,Citric acid|Oxalic acid,Plasma,0.0,0.0,823
CD3E,Cortisol|Hydroxylansoprazole|N-Desmethyltamoxifen|N-desmethylimatinib,Plasma,0.0,0.0,823
CD3E,D-Galactose|D-Glucose|D-Mannose|Dehydroascorbic acid|Docosahexaenoic acid|Glucosamine,Plasma,0.0,0.0,823
CD3E,Estradiol,Plasma,0.0,0.0,823
CD3E,Fatty acid,Plasma,0.0,0.0,823
CD3E,Folic acid,Plasma,0.0,0.0,823
CD3E,Folinic acid|Glutathione,Plasma,0.0,0.0,823
CD3E,Glycyl-glycine|L-Dopa,Plasma,0.0,0.0,823
CD3E,Iron,Plasma,0.0,0.0,823
CD3E,L-Carnitine,Plasma,0.0,0.0,823
CD3E,L-Cystine,Plasma,0.0,0.0,823
CD3E,Nicotinate,Plasma,0.0,0.0,823
CD3E,O-Desmethylverapamil (D-702),Plasma,0.0,0.0,823
CD3E,Phosphate,Plasma,0.0,0.0,823
CD3E,Sodium,Plasma,0.0,0.0,823
CD3E,Sodium_hydrogen exchange,Plasma,0.0,0.0,823
CD3E,Taurocholic acid,Plasma,0.0,0.0,823
CD3E,Testosterone,Plasma,0.0,0.0,823
CD3E,Water,Plasma,0.0,0.0,823
CD3E,"17a-Ethynylestradiol|3',4'-Dihydrodiol|4-Hydroxycyclophosphamide|8-Hydroxycarvedilol|E-3179|Estriol|Glycerol|N-Desmethylcitalopram|N-Desmethyleletriptan|O-Deethylated candesartan|Progesterone",T,-2.162231e-05,1.6934656e-07,397
