,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
85,SLC40A1,SLC40A1,207572.4681346171,74.63965146426624,0.0,0.0,0.14623474983550333,523296.2834108376,0.000999001,0.0036945811779928745,0.17223838353059306,True
97,SLC22A4,SLC22A4,8043.52150465978,2.8923182686433186,0.0019120517180202525,0.010383166924439092,0.0035946965094335497,1653.045572604326,0.000999001,0.0036945811779928745,0.006013977078192753,True
102,SLC16A9,SLC16A9,24625.79481901607,8.85503149256699,4.1830094145163394e-19,6.408967995812534e-18,0.009105075813147656,4801.448770325887,0.000999001,0.0036945811779928745,0.01179596334031671,True
106,SLC1A5,SLC22A5,18517.275934607846,6.307284429823344,1.4198684430642772e-10,1.5228089051864372e-09,0.010288381735756408,69163.90737723891,0.000999001,0.0036945811779928745,0.017861592691249976,True
109,SLC12A2,SLC5A5,2745.2914609572763,0.9778429452405715,0.16407600360155294,0.41405062085333066,0.0013463399081578382,4539.19338942487,0.000999001,0.0036945811779928745,0.005527166969087557,True
110,SLC12A2,SLC29A1,5836.6713764417445,2.0380033124370427,0.020774800802732116,0.0840791466450196,0.002862407768596616,24941.887517863102,0.000999001,0.0036945811779928745,0.030370589003016066,True
115,SLC12A2,SLC5A1,-1113.2228991087068,-0.4008709856402382,0.6557424437050774,0.8422560130223898,-0.0005459443694996956,4284.53809273301,0.001998002,0.006968640921092251,0.00521708492947726,True
117,SLC22A5,SLC5A3,-2395.7181956426166,-0.81389401758224,0.792147165918442,0.9157577482385112,-0.0011709979122058482,13976.435482785777,0.000999001,0.0036945811779928745,0.03954968410743243,True
118,SLC12A2,SLC12A2,14952.687879196601,5.376741057168483,3.792306554099141e-08,3.6153322482411814e-07,0.007333064890301521,17465.658479351816,0.000999001,0.0036945811779928745,0.02126712883952907,True
122,SLC29A1,SLC5A3,6420.887317107308,2.181359136674896,0.01457843178358155,0.0606960016595284,0.0029426196447870905,34324.12796722437,0.000999001,0.0036945811779928745,0.03616662063684352,True
126,SLC12A2,SLC22A5,6019.142696017572,2.1674901470259678,0.01509875008906448,0.06168917893532059,0.002951894958985317,12372.987775850434,0.000999001,0.0036945811779928745,0.015066018007280706,True
130,SLC5A1,SLC5A5,15244.780574059303,5.4300249529375515,2.817308650747961e-08,2.746875934479262e-07,0.007689290964643856,2195.8575251353805,0.000999001,0.0036945811779928745,0.015055978635021783,True
132,SLC22A4,SLC29A1,4357.961448555586,1.5127998435477275,0.06516525429478333,0.22187217533700038,0.0019475982998607465,7328.431784828914,0.001998002,0.006968640921092251,0.02666170945524781,True
135,SLC5A1,SLC5A1,28753.19552313154,10.339177019076576,2.3427195172308283e-25,3.865487203430867e-24,0.014502779194924308,2469.7034395563032,0.000999001,0.0036945811779928745,0.016933613312870573,True
137,SLC22A4,SLC5A1,7302.479869847148,2.534944499859379,0.005623257138174031,0.027105363059288307,0.003263520695896818,1614.2256965672905,0.001998002,0.006968640921092251,0.005872745736157092,True
