,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
127,SLC10A1,SLC5A5,29172.741273102576,5.81454518369453,3.039948121051521e-09,7.144736826878151e-09,0.005319935132805157,2230.0316001552083,0.000999001,0.001998001942411065,0.16256450768573386,True
132,SLC6A2,SLC6A2,40347.95484671039,12.312006262453298,3.902916880571923e-35,1.1044989267468842e-34,0.003945620141154901,59.64979813659329,0.000999001,0.001998001942411065,0.004105492338306797,True
133,SLC1A5,SLC5A3,203821.1047328707,38.318904617407355,0.0,0.0,0.03683645216463861,12668801.413030384,0.000999001,0.001998001942411065,1.1145448289921152,True
134,SLC12A2,SLC29A1,90877.32886275159,14.978114599234361,5.1035878774521006e-51,1.5274047172806287e-50,0.012182040749338196,2030687.436196982,0.000999001,0.001998001942411065,0.43489433133823335,True
135,SLC10A1,SLC1A5,4334.656423946254,0.8283561326824239,0.20373442101166978,0.3531396630868943,0.0007904670590436686,14482.054685029296,0.000999001,0.001998001942411065,1.0557106410446417,True
136,SLC12A2,SLC5A3,-128009.11866184989,-21.09805903252122,1.0,1.0,-0.017159530537925936,5025619.158309174,0.000999001,0.001998001942411065,1.076292315821209,True
138,SLC22A5,SLC5A3,337547.10408719693,61.01708535324216,0.0,0.0,0.07108838656025117,8772260.422558794,0.000999001,0.001998001942411065,1.2280031001309337,True
139,SLC29A1,SLC5A3,129539.69028605231,23.795769240874364,1.847096777512363e-125,6.403268828709525e-125,0.021048434249248422,6742040.452522892,0.000999001,0.001998001942411065,1.1502333782336114,True
140,SLC5A1,SLC5A1,839774.5433566652,256.2536187060073,0.0,0.0,0.16094347787840924,317050.9681433366,0.000999001,0.001998001942411065,0.21184972720659662,True
141,SLC22A5,SLC5A1,-39759.636863517706,-7.080334946905541,0.999999999999281,1.0,-0.008373493360259481,926007.662518824,0.000999001,0.001998001942411065,0.12962910647224277,True
142,SLC5A1,SLC5A5,109259.88468711966,19.45683212602258,1.2753600151997677e-84,4.210712431135741e-84,0.020939746236949823,167113.85463800514,0.000999001,0.001998001942411065,0.1116635117843222,True
143,SLC10A1,SLC10A1,17547.97577135216,5.354689931895803,4.2851627503850325e-08,9.958813989721639e-08,0.003200045273143495,50.6391230048081,0.001998002,0.0039022009767277145,0.003691483161198702,True
145,SLC22A4,SLC29A1,82331.12796809163,15.12380119284991,5.6418391793108985e-52,1.70072833231401e-51,0.01587533285107954,1094081.969523756,0.000999001,0.001998001942411065,0.5480916503016456,True
147,SLC5A3,SLC5A3,613051.1264265786,187.0699354265653,0.0,0.0,0.11533783064681505,8854316.294536196,0.000999001,0.001998001942411065,0.5379897598596952,True
148,SLC1A5,SLC5A1,241217.398701426,42.955623153451725,0.0,0.0,0.043595059403633174,1498072.836397586,0.000999001,0.001998001942411065,0.13179378844340844,True
150,SLC12A2,SLC12A2,631683.3810330012,192.75548841851833,0.0,0.0,0.08467670413206675,1030930.734791678,0.000999001,0.001998001942411065,0.22078529889509282,True
151,SLC1A5,SLC5A5,-52880.749188632995,-10.105551307193611,1.0,1.0,-0.009557102491767538,937756.6266451906,0.000999001,0.001998001942411065,0.08249965920260496,True
158,SLC29A1,SLC5A1,-107112.2306090254,-19.074381192801212,1.0,1.0,-0.01740427770273243,689261.5903328813,0.000999001,0.001998001942411065,0.11759224720145206,True
159,SLC12A2,SLC5A5,6059.215218801505,0.9986607338085217,0.15897953414551913,0.2802351110361693,0.0008122334539115673,408286.90005870024,0.000999001,0.001998001942411065,0.08743918696208677,True
167,SLC22A4,SLC5A3,74199.1871404893,13.949642645946435,1.5809282206937687e-44,4.599063914745509e-44,0.014307307845840897,2681776.1756350915,0.000999001,0.001998001942411065,1.3434634431305814,True
172,SLC1A5,SLC22A5,228266.84300591453,41.26291493648547,0.0,0.0,0.04125451412002074,6547353.077201897,0.000999001,0.001998001942411065,0.5760070173864589,True
173,SLC10A1,SLC5A3,27960.87490641165,5.2567181399701965,7.332440301228698e-08,1.6852459476857117e-07,0.005098939429999257,20176.51903464205,0.000999001,0.001998001942411065,1.4708248454641355,True
174,SLC5A3,SLC5A5,77429.64312628008,14.556976881292112,2.6369499229080122e-48,7.77993736120378e-48,0.014567409928757023,1317177.924796957,0.000999001,0.001998001942411065,0.08003195412064573,True
176,SLC22A2,SLC22A2,162687.8238839987,49.643495292252695,0.0,0.0,0.02317365109001541,367.6702500075993,0.000999001,0.001998001942411065,0.02186501980413774,True
177,SLC22A1,SLC22A1,25954.175925556156,7.9198060408832625,1.1894068159664843e-15,2.9987468814670153e-15,0.003750461658564413,4707.212630065319,0.000999001,0.001998001942411065,0.01578939314437953,True
180,SLC16A4,SLCO2B1,282405.93125317263,32.33766971988211,1.0339842164649083e-229,4.1760915927126396e-229,0.023779366002727096,1352385.4931913048,0.000999001,0.001998001942411065,0.608632362153616,True
181,SLC3A2,SLC43A2,129615.71467834775,24.229750020238775,5.405695752653446e-130,1.8897222126922972e-129,0.024707539358184885,7412618.191481919,0.000999001,0.001998001942411065,0.386772679125155,True
185,CPT1A,CPT1A,378675.79813045333,115.55130404340089,0.0,0.0,0.0598903011809544,4913203.771075817,0.000999001,0.001998001942411065,0.4182186268668341,True
186,CD36,CD36,686751.4164735707,209.55926446568444,0.0,0.0,0.06757605538936853,27656.71109183078,0.000999001,0.001998001942411065,0.0779225964786451,True
187,MSR1,MSR1,1055198.1668201468,321.98921822373626,0.0,0.0,0.1684105851551823,3682040.7597231064,0.000999001,0.001998001942411065,0.36072350850325946,True
188,CD36,MSR1,385969.24075902684,56.64235533033043,0.0,0.0,0.037979213681211654,269402.134447922,0.000999001,0.001998001942411065,0.7590386920327585,True
189,SLC6A1,SLC6A1,175736.00579852134,53.62509232872133,0.0,0.0,0.01915354869251202,4116.093173783913,0.000999001,0.001998001942411065,0.025672668320785193,True
191,SLC6A12,SLC6A12,159302.12240463478,48.61036293213446,0.0,0.0,0.032869988796393024,74061.38218286994,0.000999001,0.001998001942411065,0.08497111614139206,True
192,SLC22A1,SLC22A5,11259.684206496251,2.035369594226637,0.020906849188863427,0.041024760672486726,0.0016270604786348098,181177.10894397806,0.000999001,0.001998001942411065,0.6077219846852032,True
197,SLCO1C1,SLCO1C1,65128.10837583305,19.873564378452507,3.4465116074428927e-88,1.1562490554001964e-87,0.00709514333678065,183.56515769224097,0.000999001,0.001998001942411065,0.007941298533602252,True
198,ABCA1,ABCA1,1076575.6261011478,328.5124587087366,0.0,0.0,0.1546679706858523,7341640.039708451,0.000999001,0.001998001942411065,0.4657397488515477,True
199,ABCB1,ABCG2,964140.7173988796,130.41936171609848,0.0,0.0,0.08652138388436792,46042.6847612032,0.000999001,0.001998001942411065,0.10389954382304138,True
200,ABCB1,ABCB1,616528.800044748,188.13113269240793,0.0,0.0,0.05532690822181258,27540.719240543338,0.000999001,0.001998001942411065,0.06214816057082017,True
201,ABCG2,CD36,346255.08096562896,46.837941636076174,0.0,0.0,0.03001725475760125,19005.09533664673,0.000999001,0.001998001942411065,0.0402231147913653,True
202,ABCG2,ABCG2,945719.046998265,288.58213194201903,0.0,0.0,0.08198548158107957,39362.003667286706,0.000999001,0.001998001942411065,0.08330725859998589,True
