,Metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
73,Folinic acid,929882.2177208317,80.89271277188236,0.0,0.0,4109122.8548536934,0.000999001,0.0010447068979927137,True
74,Fusidic Acid,38877.880134102015,11.863419236501866,9.166620025982919e-33,9.909859487549101e-33,7802.3541948434595,0.000999001,0.0010447068979927137,True
75,GABA,271480.6650094725,35.717923844377296,1.0416704164607998e-279,1.225494607600941e-279,86433.68550453927,0.000999001,0.0010447068979927137,True
76,Glucosamine,1955637.549025654,160.22373620927107,0.0,0.0,16915703.307223532,0.000999001,0.0010447068979927137,True
77,Glutathione,1299473.3530678025,84.91071022354392,0.0,0.0,21638448.687859524,0.000999001,0.0010447068979927137,True
78,Glycerol,616528.800044748,188.13113269240793,0.0,0.0,27540.719240543338,0.000999001,0.0010447068979927137,True
79,Glycochenodeoxycholate-3-sulfate,636348.8518256224,43.466607366475834,0.0,0.0,157829.51706200285,0.000999001,0.0010447068979927137,True
80,Glycyl-glycine,240732.9638613569,73.4586367487625,0.0,0.0,7290.705644450763,0.000999001,0.0010447068979927137,True
81,Guanosine,476694.8421666793,145.46139709764878,0.0,0.0,1626794.8879518933,0.000999001,0.0010447068979927137,True
82,Heme,4668575.856172129,396.6150126901719,0.0,0.0,10018299.635350568,0.000999001,0.0010447068979927137,True
83,Histamine,995110.6591757914,137.8880823933592,0.0,0.0,2922980.356626949,0.000999001,0.0010447068979927137,True
84,Hydroxycelecoxib,986609.7681233305,301.0597610184054,0.0,0.0,3108078.2527368823,0.000999001,0.0010447068979927137,True
85,Hydroxylansoprazole,2526388.5644418923,289.54931917797575,0.0,0.0,112945.40766903324,0.000999001,0.0010447068979927137,True
86,Hyodeoxycholic acid,636348.8518256224,43.466607366475834,0.0,0.0,157829.51706200285,0.000999001,0.0010447068979927137,True
87,Inosine,476694.8421666793,145.46139709764878,0.0,0.0,1626794.8879518933,0.000999001,0.0010447068979927137,True
88,Iron,4421378.112649512,175.31696646418828,0.0,0.0,52854105.05727778,0.000999001,0.0010447068979927137,True
89,Isoursodeoxycholic acid,636348.8518256224,43.466607366475834,0.0,0.0,157829.51706200285,0.000999001,0.0010447068979927137,True
90,Ketone bodies,231591.6035166769,70.6691896444759,0.0,0.0,744822.7830884114,0.000999001,0.0010447068979927137,True
91,L-Alanine,489917.1443854752,149.49612620201967,0.0,0.0,5093093.127179179,0.000999001,0.0010447068979927137,True
92,L-Arginine,416994.20196595014,57.793619029273714,0.0,0.0,421216.54352147237,0.000999001,0.0010447068979927137,True
93,L-Asparagine,489917.1443854752,149.49612620201967,0.0,0.0,5093093.127179179,0.000999001,0.0010447068979927137,True
94,L-Aspartate,209952.35776285004,28.347923215978835,4.439107220617268e-177,5.109763707185344e-177,168585.40842447788,0.000999001,0.0010447068979927137,True
95,L-Carnitine,2606114.3373172916,137.37961709722802,0.0,0.0,8515475.846089846,0.000999001,0.0010447068979927137,True
96,L-Cysteine,1249418.2954659474,115.59061688324003,0.0,0.0,12552614.27529718,0.000999001,0.0010447068979927137,True
97,L-Cystine,969790.2114729619,92.01246070624913,0.0,0.0,12032842.066180425,0.000999001,0.0010447068979927137,True
98,L-Dopa,240732.9638613569,73.4586367487625,0.0,0.0,7290.705644450763,0.000999001,0.0010447068979927137,True
99,L-Glutamate,2254667.0371664804,83.46572881110016,0.0,0.0,46502401.7183688,0.000999001,0.0010447068979927137,True
