gene,export,import,pair,cell_type,mean,std,n
CD4,SLC11A1,SLC11A1,SLC11A1@SLC11A1,Exhausted CD4,-9.498034e-06,4.482062e-06,14488
CD4,SLC11A2,SLC40A1,SLC11A2@SLC40A1,Exhausted CD4,0.012451005,0.0015001909,14488
CD4,SLC40A1,SLC11A2,SLC40A1@SLC11A2,Exhausted CD4,0.010284254,0.001343945,14488
CD4,SLC11A1,SLC11A2,SLC11A1@SLC11A2,Exhausted CD4,-7.40383e-05,2.4543735e-05,14488
CD4,SLC11A2,SLC11A1,SLC11A2@SLC11A1,Exhausted CD4,-8.302063e-06,3.2112277e-06,14488
CD4,SLC11A2,SLC11A2,SLC11A2@SLC11A2,Exhausted CD4,0.002472101,0.0004971097,14488
CD4,CUBN,SLC40A1,CUBN@SLC40A1,Exhausted CD4,0.00020938067,4.2120482e-05,14488
CD4,SLC11A1,SLC3A2,SLC11A1@SLC3A2,Exhausted CD4,-5.4000935e-07,1.973015e-07,14488
CD4,SLC3A2,SLC11A1,SLC3A2@SLC11A1,Exhausted CD4,-2.5820095e-06,1.1252991e-06,14488
CD4,SLC3A2,SLC3A2,SLC3A2@SLC3A2,Exhausted CD4,0.0013591828,0.00026273227,14488
CD4,SLC11A2,SLC3A2,SLC11A2@SLC3A2,Exhausted CD4,0.0027803027,0.00042123743,14488
CD4,SLC3A2,SLC11A2,SLC3A2@SLC11A2,Exhausted CD4,0.0012878046,0.00025572054,14488
CD4,SLC40A1,SLC40A1,SLC40A1@SLC40A1,Exhausted CD4,0.040158164,0.0047127563,14488
CD4,SLC1A5,SLC1A5,SLC1A5@SLC1A5,Exhausted CD4,0.00011081697,3.1736323e-05,14488
CD4,SLC7A5,SLC7A5,SLC7A5@SLC7A5,Exhausted CD4,6.677277e-12,2.8665437e-10,14488
CD4,SLC1A5,SLC43A2,SLC1A5@SLC43A2,Exhausted CD4,0.0006317244,0.00013895273,14488
CD4,SLC43A2,SLC1A5,SLC43A2@SLC1A5,Exhausted CD4,-7.071109e-09,5.003183e-09,14488
CD4,SLC43A2,SLC43A2,SLC43A2@SLC43A2,Exhausted CD4,4.673376e-08,1.6437411e-08,14488
CD4,SLC1A3,SLC3A2,SLC1A3@SLC3A2,Exhausted CD4,2.2467595e-06,7.9876605e-07,14488
CD4,SLC3A2,SLC1A3,SLC3A2@SLC1A3,Exhausted CD4,0.0011286102,0.00027887282,14488
CD4,SLC1A1,SLC3A2,SLC1A1@SLC3A2,Exhausted CD4,0.00011147925,4.3309024e-05,14488
CD4,SLC1A1,SLC1A5,SLC1A1@SLC1A5,Exhausted CD4,4.900768e-07,1.63391e-07,14488
CD4,SLC16A1,SLC1A3,SLC16A1@SLC1A3,Exhausted CD4,2.6751609e-08,1.3621336e-08,14488
CD4,SLC1A5,SLC3A2,SLC1A5@SLC3A2,Exhausted CD4,0.0020169534,0.00040397313,14488
CD4,SLC3A2,SLC1A5,SLC3A2@SLC1A5,Exhausted CD4,2.5300973e-05,6.02357e-06,14488
CD4,SLC7A7,SLC7A7,SLC7A7@SLC7A7,Exhausted CD4,0.001129736,0.00016062155,14488
CD4,SLC38A7,SLC3A2,SLC38A7@SLC3A2,Exhausted CD4,0.00022147852,7.355868e-05,14488
CD4,SLC3A2,SLC38A7,SLC3A2@SLC38A7,Exhausted CD4,0.00037462072,0.00013200851,14488
CD4,SLC38A7,SLC7A5,SLC38A7@SLC7A5,Exhausted CD4,1.7464877e-11,7.9188966e-10,14488
CD4,SLC7A5,SLC38A7,SLC7A5@SLC38A7,Exhausted CD4,2.90802e-05,1.867745e-05,14488
CD4,SLC1A5,SLC38A7,SLC1A5@SLC38A7,Exhausted CD4,0.0007370286,0.00013199485,14488
CD4,SLC38A7,SLC1A5,SLC38A7@SLC1A5,Exhausted CD4,1.024928e-07,3.4714624e-08,14488
CD4,SLC3A2,SLC7A5,SLC3A2@SLC7A5,Exhausted CD4,-2.7526937e-07,6.875968e-08,14488
CD4,SLC7A5,SLC3A2,SLC7A5@SLC3A2,Exhausted CD4,0.00026672025,8.627223e-05,14488
CD4,SLC7A5,SLC7A7,SLC7A5@SLC7A7,Exhausted CD4,0.0012861603,0.00035355077,14488
CD4,SLC7A7,SLC7A5,SLC7A7@SLC7A5,Exhausted CD4,-8.704827e-06,4.6686428e-06,14488
CD4,SLC38A7,SLC38A7,SLC38A7@SLC38A7,Exhausted CD4,6.251498e-05,2.0255255e-05,14488
CD4,SLC38A7,SLC7A7,SLC38A7@SLC7A7,Exhausted CD4,0.0011859798,0.00028227517,14488
CD4,SLC7A7,SLC38A7,SLC7A7@SLC38A7,Exhausted CD4,7.106802e-05,1.7808627e-05,14488
CD4,SLC3A2,SLC7A7,SLC3A2@SLC7A7,Exhausted CD4,0.0052041225,0.0008105582,14488
CD4,SLC7A7,SLC3A2,SLC7A7@SLC3A2,Exhausted CD4,6.3871565e-05,1.7581298e-05,14488
CD4,SLC1A5,SLC7A5,SLC1A5@SLC7A5,Exhausted CD4,-1.4318081e-06,1.4356704e-06,14488
CD4,SLC7A5,SLC1A5,SLC7A5@SLC1A5,Exhausted CD4,2.4199549e-06,7.7336074e-07,14488
CD4,SLC43A2,SLC7A5,SLC43A2@SLC7A5,Exhausted CD4,1.0267014e-10,4.3701385e-09,14488
CD4,SLC7A5,SLC43A2,SLC7A5@SLC43A2,Exhausted CD4,5.1073395e-05,2.2489708e-05,14488
CD4,SLC3A2,SLC43A2,SLC3A2@SLC43A2,Exhausted CD4,0.00024255256,7.396778e-05,14488
CD4,SLC43A2,SLC3A2,SLC43A2@SLC3A2,Exhausted CD4,0.00013910998,4.1949646e-05,14488
CD4,SLC22A5,ABCC1,SLC22A5@ABCC1,Exhausted CD4,0.00010551759,5.986491e-05,14488
CD4,ABCC3,SLC22A5,ABCC3@SLC22A5,Exhausted CD4,1.2588586e-05,3.4751586e-06,14488
CD4,SLC22A5,ABCC3,SLC22A5@ABCC3,Exhausted CD4,1.9782058e-06,8.745403e-07,14488
CD4,SLC20A2,ATP7A,SLC20A2@ATP7A,Exhausted CD4,1.7510833e-05,9.5972855e-06,14488
CD4,SLC12A2,SLC22A5,SLC12A2@SLC22A5,Exhausted CD4,1.07732785e-05,4.2470742e-06,14488
CD4,SLC22A5,SLC12A2,SLC22A5@SLC12A2,Exhausted CD4,5.602649e-08,1.3313229e-07,14488
CD4,SLC1A5,SLC22A5,SLC1A5@SLC22A5,Exhausted CD4,4.5059284e-07,2.4107376e-07,14488
CD4,SLC22A5,SLC1A5,SLC22A5@SLC1A5,Exhausted CD4,5.9622863e-07,1.8745067e-07,14488
CD4,SLC12A2,SLC5A3,SLC12A2@SLC5A3,Exhausted CD4,2.8450615e-06,1.5067617e-06,14488
CD4,SLC5A3,SLC12A2,SLC5A3@SLC12A2,Exhausted CD4,9.06004e-06,2.2296033e-06,14488
CD4,SLC22A4,SLC5A3,SLC22A4@SLC5A3,Exhausted CD4,-2.7670959e-07,1.0909017e-07,14488
CD4,SLC12A2,SLC1A5,SLC12A2@SLC1A5,Exhausted CD4,8.443124e-05,3.5544093e-05,14488
CD4,SLC1A5,SLC12A2,SLC1A5@SLC12A2,Exhausted CD4,8.325338e-06,5.676329e-06,14488
CD4,SLC1A5,SLC5A3,SLC1A5@SLC5A3,Exhausted CD4,-1.9015641e-06,5.4405626e-07,14488
CD4,SLC5A3,SLC1A5,SLC5A3@SLC1A5,Exhausted CD4,1.6418637e-05,6.66818e-06,14488
CD4,SLC5A3,SLC5A3,SLC5A3@SLC5A3,Exhausted CD4,-5.920067e-05,1.8983523e-05,14488
CD4,SLC1A5,SLC29A1,SLC1A5@SLC29A1,Exhausted CD4,0.0018756671,0.00036917068,14488
CD4,SLC29A1,SLC1A5,SLC29A1@SLC1A5,Exhausted CD4,7.1822733e-06,2.3424113e-06,14488
CD4,SLC22A5,SLC29A1,SLC22A5@SLC29A1,Exhausted CD4,0.0002274971,8.4688865e-05,14488
CD4,SLC12A2,SLC29A1,SLC12A2@SLC29A1,Exhausted CD4,0.0024253563,0.0005272889,14488
CD4,SLC29A1,SLC12A2,SLC29A1@SLC12A2,Exhausted CD4,-6.410095e-05,1.9603223e-05,14488
CD4,SLC22A4,SLC29A1,SLC22A4@SLC29A1,Exhausted CD4,-1.3762564e-06,4.889345e-07,14488
CD4,SLC29A1,SLC22A4,SLC29A1@SLC22A4,Exhausted CD4,-1.156508e-05,3.5287183e-06,14488
CD4,SLC29A1,SLC5A3,SLC29A1@SLC5A3,Exhausted CD4,-0.00036812623,0.000113139125,14488
CD4,SLC5A3,SLC29A1,SLC5A3@SLC29A1,Exhausted CD4,0.0010486158,0.00020625586,14488
CD4,SLC9A1,SLC9A1,SLC9A1@SLC9A1,Exhausted CD4,7.189859e-05,2.1355421e-05,14488
CD4,SLC9A3,SLC9A1,SLC9A3@SLC9A1,Exhausted CD4,2.9368666e-05,8.221144e-06,14488
CD4,AQP7,ATP7A,AQP7@ATP7A,Exhausted CD4,5.400917e-05,2.0555743e-05,14488
CD4,AQP9,AQP9,AQP9@AQP9,Exhausted CD4,-0.00070358475,0.00027844578,14488
CD4,SCARB1,SCARB1,SCARB1@SCARB1,Exhausted CD4,1.8977562e-07,7.1539574e-08,14488
CD4,ABCC3,ABCC3,ABCC3@ABCC3,Exhausted CD8,5.2663663e-06,3.7643895e-05,875
CD4,ABCA1,ABCA1,ABCA1@ABCA1,Exhausted CD8,6.6606175e-05,4.4309e-05,875
CD4,ABCC1,ABCC4,ABCC1@ABCC4,Exhausted CD8,6.3571136e-08,5.7179903e-07,875
CD4,ABCC4,ABCC1,ABCC4@ABCC1,Exhausted CD8,1.7564882e-06,1.5091022e-05,875
CD4,ABCC1,ABCC1,ABCC1@ABCC1,Exhausted CD8,1.5671121e-05,0.0001606966,875
CD4,FOLR1,FOLR1,FOLR1@FOLR1,Exhausted CD8,5.8426963e-06,8.69915e-05,875
CD4,ATP7A,ATP7A,ATP7A@ATP7A,Exhausted CD8,9.3505724e-07,7.913815e-06,875
CD4,SLC16A4,SLC16A4,SLC16A4@SLC16A4,Exhausted CD8,1.06433816e-07,7.339868e-08,875
CD4,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,Exhausted CD8,0.0019055415,0.0031214268,875
CD4,SLC16A1,SLCO2B1,SLC16A1@SLCO2B1,Exhausted CD8,9.612313e-06,7.864227e-05,875
CD4,SLCO2B1,SLC16A1,SLCO2B1@SLC16A1,Exhausted CD8,-7.990263e-09,3.839184e-07,875
CD4,SLC29A3,SLC29A3,SLC29A3@SLC29A3,Exhausted CD8,-3.3632452e-06,3.0896546e-05,875
CD4,SLC29A1,SLC29A1,SLC29A1@SLC29A1,Exhausted CD8,1.7904618e-05,0.00012244777,875
CD4,CD38,CD38,CD38@CD38,Exhausted CD8,1.5224269e-06,1.3360186e-05,875
CD4,ATP7A,TAP1,ATP7A@TAP1,Exhausted CD8,1.0458016e-05,8.78434e-05,875
CD4,TAP1,ATP7A,TAP1@ATP7A,Exhausted CD8,1.2689926e-05,0.00010470549,875
CD4,TAP1,TAP1,TAP1@TAP1,Exhausted CD8,-0.00017884895,0.00072300667,875
CD4,SCNN1A,SCNN1A,SCNN1A@SCNN1A,Exhausted CD8,-5.000551e-06,3.8581587e-05,875
CD4,SLC39A8,SLC39A8,SLC39A8@SLC39A8,Exhausted CD8,2.8896113e-06,9.690685e-06,875
CD4,ORAI2,ORAI3,ORAI2@ORAI3,Exhausted CD8,1.1468289e-06,9.50698e-06,875
CD4,ORAI3,ORAI2,ORAI3@ORAI2,Exhausted CD8,0.0,0.0,875
CD4,ORAI2,ORAI2,ORAI2@ORAI2,Exhausted CD8,4.1165142e-09,3.56209e-08,875
CD4,ORAI3,ORAI3,ORAI3@ORAI3,Exhausted CD8,7.5578305e-07,6.4373776e-06,875
CD4,CLCN3,CLCN5,CLCN3@CLCN5,Exhausted CD8,6.211332e-08,6.029141e-07,875
CD4,CLCN3,CLCN3,CLCN3@CLCN3,Exhausted CD8,2.3958146e-06,2.0292935e-05,875
CD4,CLCN3,CLCN4,CLCN3@CLCN4,Exhausted CD8,-1.55679e-09,1.4367288e-08,875
CD4,CLCN4,CLCN3,CLCN4@CLCN3,Exhausted CD8,5.2431055e-09,4.36563e-08,875
CD4,SLC12A2,SLC12A6,SLC12A2@SLC12A6,Exhausted CD8,2.4883288e-06,2.1124955e-05,875
CD4,SLC12A2,SLC12A2,SLC12A2@SLC12A2,Exhausted CD8,-7.395594e-07,2.389767e-06,875
CD4,ABCG2,CD36,ABCG2@CD36,Exhausted CD8,-2.0667053e-09,1.7330102e-08,875
CD4,CD36,ABCG2,CD36@ABCG2,Exhausted CD8,-1.8494856e-09,1.5520323e-08,875
CD4,CD36,CD36,CD36@CD36,Exhausted CD8,-5.7192306e-06,4.7514604e-05,875
CD4,ABCC3,ABCC4,ABCC3@ABCC4,Exhausted CD8,1.6979664e-08,1.4156375e-07,875
CD4,ABCC1,ABCC3,ABCC1@ABCC3,Exhausted CD8,1.6174896e-06,1.930444e-05,875
CD4,ABCC3,ABCC1,ABCC3@ABCC1,Exhausted CD8,2.6366657e-05,0.00021701388,875
CD4,SLC1A3,SLC1A3,SLC1A3@SLC1A3,Exhausted CD8,6.7272504e-07,5.6092804e-06,875
CD4,SLC2A1,SLC2A1,SLC2A1@SLC2A1,Exhausted CD8,-3.0523345e-06,2.5548214e-05,875
CD4,SLC2A3,SLC2A3,SLC2A3@SLC2A3,Exhausted CD8,0.00021339273,8.59673e-05,875
CD4,SLC2A3,SLC2A9,SLC2A3@SLC2A9,Exhausted CD8,5.697115e-06,2.160588e-05,875
CD4,SLC2A9,SLC2A3,SLC2A9@SLC2A3,Exhausted CD8,-2.3665027e-06,2.086418e-05,875
CD4,SLC2A1,SLC2A9,SLC2A1@SLC2A9,Exhausted CD8,-2.540155e-09,2.2237584e-08,875
CD4,SLC2A9,SLC2A1,SLC2A9@SLC2A1,Exhausted CD8,-4.6590702e-07,4.4450653e-06,875
CD4,ABCG2,SLCO2B1,ABCG2@SLCO2B1,Exhausted CD8,6.4138e-06,5.5306686e-05,875
CD4,SLCO2B1,ABCG2,SLCO2B1@ABCG2,Exhausted CD8,-5.7457885e-07,4.826533e-06,875
CD4,MSR1,MSR1,MSR1@MSR1,Exhausted CD8,0.000762003,0.0017397135,875
CD4,CPT1A,CPT1A,CPT1A@CPT1A,Exhausted CD8,-5.1909257e-07,1.9061889e-06,875
CD4,CD36,MSR1,CD36@MSR1,Exhausted CD8,3.1312517e-05,5.895157e-05,875
CD4,MSR1,CD36,MSR1@CD36,Exhausted CD8,-1.8306651e-05,0.00019859272,875
CD4,ABCC4,FOLR1,ABCC4@FOLR1,Exhausted CD8,-6.4080064e-07,2.7099787e-07,875
CD4,FOLR1,ABCC4,FOLR1@ABCC4,Exhausted CD8,1.5122448e-07,1.2652229e-06,875
CD4,ABCG2,FOLR2,ABCG2@FOLR2,Exhausted CD8,1.8265856e-06,1.574479e-05,875
CD4,FOLR2,FOLR2,FOLR2@FOLR2,Exhausted CD8,4.095577e-05,0.00022543783,875
CD4,ABCC3,FOLR1,ABCC3@FOLR1,Exhausted CD8,-7.5784137e-06,6.689713e-05,875
CD4,FOLR1,ABCC3,FOLR1@ABCC3,Exhausted CD8,9.502447e-06,7.0528964e-05,875
CD4,LRP1,LRP1,LRP1@LRP1,Exhausted CD8,0.00011374023,0.00046598195,875
CD4,SLC3A2,SLC40A1,SLC3A2@SLC40A1,Exhausted CD8,0.0007503196,0.00080476305,875
CD4,SLC40A1,SLC3A2,SLC40A1@SLC3A2,Exhausted CD8,0.00022670478,0.0011228926,875
CD4,SLC11A1,SLC11A1,SLC11A1@SLC11A1,Exhausted CD8,-1.5248551e-07,1.3271813e-06,875
CD4,SLC11A2,SLC40A1,SLC11A2@SLC40A1,Exhausted CD8,0.0014672633,0.0013770226,875
CD4,SLC40A1,SLC11A2,SLC40A1@SLC11A2,Exhausted CD8,0.00028120735,0.0012134744,875
CD4,SLC11A1,SLC11A2,SLC11A1@SLC11A2,Exhausted CD8,-1.0651133e-06,8.8239685e-06,875
CD4,SLC11A2,SLC11A1,SLC11A2@SLC11A1,Exhausted CD8,-1.4022174e-07,1.2096707e-06,875
CD4,SLC11A2,SLC11A2,SLC11A2@SLC11A2,Exhausted CD8,4.4496825e-05,0.00028328274,875
CD4,CUBN,SLC40A1,CUBN@SLC40A1,Exhausted CD8,2.8495788e-06,2.385102e-05,875
CD4,SLC11A1,SLC3A2,SLC11A1@SLC3A2,Exhausted CD8,-7.799974e-09,6.5347e-08,875
CD4,SLC3A2,SLC11A1,SLC3A2@SLC11A1,Exhausted CD8,-4.3727972e-08,3.722303e-07,875
CD4,SLC3A2,SLC3A2,SLC3A2@SLC3A2,Exhausted CD8,1.9062181e-05,0.00015720255,875
CD4,SLC11A2,SLC3A2,SLC11A2@SLC3A2,Exhausted CD8,4.0132447e-05,0.00032480486,875
CD4,SLC3A2,SLC11A2,SLC3A2@SLC11A2,Exhausted CD8,1.8024926e-05,0.00014639701,875
CD4,SLC40A1,SLC40A1,SLC40A1@SLC40A1,Exhausted CD8,0.0057488233,0.004311933,875
CD4,SLC1A5,SLC1A5,SLC1A5@SLC1A5,Exhausted CD8,1.6122564e-06,1.34863685e-05,875
CD4,SLC7A5,SLC7A5,SLC7A5@SLC7A5,Exhausted CD8,0.0,0.0,875
CD4,SLC1A5,SLC43A2,SLC1A5@SLC43A2,Exhausted CD8,8.546533e-06,7.075329e-05,875
CD4,SLC43A2,SLC1A5,SLC43A2@SLC1A5,Exhausted CD8,-1.3303796e-10,1.2659025e-09,875
CD4,SLC43A2,SLC43A2,SLC43A2@SLC43A2,Exhausted CD8,6.922388e-10,5.953295e-09,875
CD4,SLC1A3,SLC3A2,SLC1A3@SLC3A2,Exhausted CD8,3.2825994e-08,2.7414902e-07,875
CD4,SLC3A2,SLC1A3,SLC3A2@SLC1A3,Exhausted CD8,1.4992817e-05,0.00012481512,875
CD4,SLC1A1,SLC3A2,SLC1A1@SLC3A2,Exhausted CD8,1.6462444e-06,1.4151988e-05,875
CD4,SLC1A1,SLC1A5,SLC1A1@SLC1A5,Exhausted CD8,7.742365e-09,6.688698e-08,875
CD4,SLC16A1,SLC1A3,SLC16A1@SLC1A3,Exhausted CD8,4.3721257e-10,3.931826e-09,875
CD4,SLC1A5,SLC3A2,SLC1A5@SLC3A2,Exhausted CD8,2.7160844e-05,0.00022592866,875
CD4,SLC3A2,SLC1A5,SLC3A2@SLC1A5,Exhausted CD8,-8.7609055e-07,3.218151e-06,875
CD4,SLC7A7,SLC7A7,SLC7A7@SLC7A7,Exhausted CD8,7.0686685e-05,0.00012573249,875
CD4,SLC38A7,SLC3A2,SLC38A7@SLC3A2,Exhausted CD8,3.050932e-06,2.6386628e-05,875
CD4,SLC3A2,SLC38A7,SLC3A2@SLC38A7,Exhausted CD8,5.25121e-06,4.4857698e-05,875
CD4,SLC38A7,SLC7A5,SLC38A7@SLC7A5,Exhausted CD8,0.0,0.0,875
CD4,SLC7A5,SLC38A7,SLC7A5@SLC38A7,Exhausted CD8,5.252951e-07,4.8616052e-06,875
CD4,SLC1A5,SLC38A7,SLC1A5@SLC38A7,Exhausted CD8,9.84116e-06,8.16627e-05,875
CD4,SLC38A7,SLC1A5,SLC38A7@SLC1A5,Exhausted CD8,1.5654104e-09,1.3111435e-08,875
CD4,SLC3A2,SLC7A5,SLC3A2@SLC7A5,Exhausted CD8,-4.0380561e-07,1.1953006e-07,875
CD4,SLC7A5,SLC3A2,SLC7A5@SLC3A2,Exhausted CD8,3.3796312e-06,2.9722998e-05,875
CD4,SLC7A5,SLC7A7,SLC7A5@SLC7A7,Exhausted CD8,1.6256618e-05,0.0001386333,875
CD4,SLC7A7,SLC7A5,SLC7A7@SLC7A5,Exhausted CD8,-1.4440816e-07,1.2269422e-06,875
CD4,SLC38A7,SLC38A7,SLC38A7@SLC38A7,Exhausted CD8,8.350246e-07,7.1490385e-06,875
CD4,SLC38A7,SLC7A7,SLC38A7@SLC7A7,Exhausted CD8,1.5549705e-05,0.00013108463,875
CD4,SLC7A7,SLC38A7,SLC7A7@SLC38A7,Exhausted CD8,9.925224e-07,8.205587e-06,875
CD4,SLC3A2,SLC7A7,SLC3A2@SLC7A7,Exhausted CD8,0.000119815195,0.0005949587,875
CD4,SLC7A7,SLC3A2,SLC7A7@SLC3A2,Exhausted CD8,8.5042626e-07,7.2411094e-06,875
CD4,SLC1A5,SLC7A5,SLC1A5@SLC7A5,Exhausted CD8,-1.2449495e-05,4.015156e-06,875
CD4,SLC7A5,SLC1A5,SLC7A5@SLC1A5,Exhausted CD8,3.3810853e-08,2.861963e-07,875
CD4,SLC43A2,SLC7A5,SLC43A2@SLC7A5,Exhausted CD8,0.0,0.0,875
CD4,SLC7A5,SLC43A2,SLC7A5@SLC43A2,Exhausted CD8,7.6074093e-07,6.4916585e-06,875
CD4,SLC3A2,SLC43A2,SLC3A2@SLC43A2,Exhausted CD8,3.5732294e-06,2.9779088e-05,875
CD4,SLC43A2,SLC3A2,SLC43A2@SLC3A2,Exhausted CD8,2.1243106e-06,1.76201e-05,875
CD4,SLC22A5,ABCC1,SLC22A5@ABCC1,Exhausted CD8,1.7020731e-06,1.5851268e-05,875
CD4,ABCC3,SLC22A5,ABCC3@SLC22A5,Exhausted CD8,1.6578349e-07,1.4015362e-06,875
CD4,SLC22A5,ABCC3,SLC22A5@ABCC3,Exhausted CD8,2.9448964e-08,2.549018e-07,875
CD4,SLC20A2,ATP7A,SLC20A2@ATP7A,Exhausted CD8,2.624821e-07,2.486692e-06,875
CD4,SLC12A2,SLC22A5,SLC12A2@SLC22A5,Exhausted CD8,1.8953098e-07,1.597578e-06,875
CD4,SLC22A5,SLC12A2,SLC22A5@SLC12A2,Exhausted CD8,-9.862143e-07,3.164805e-07,875
CD4,SLC1A5,SLC22A5,SLC1A5@SLC22A5,Exhausted CD8,7.48137e-09,6.616613e-08,875
CD4,SLC22A5,SLC1A5,SLC22A5@SLC1A5,Exhausted CD8,3.8700374e-08,6.8163686e-08,875
CD4,SLC12A2,SLC5A3,SLC12A2@SLC5A3,Exhausted CD8,-4.9585475e-07,5.33014e-07,875
CD4,SLC5A3,SLC12A2,SLC5A3@SLC12A2,Exhausted CD8,3.1990075e-07,1.071043e-06,875
CD4,SLC22A4,SLC5A3,SLC22A4@SLC5A3,Exhausted CD8,-1.7298042e-08,3.7452e-08,875
CD4,SLC12A2,SLC1A5,SLC12A2@SLC1A5,Exhausted CD8,1.4634146e-06,1.095268e-05,875
CD4,SLC1A5,SLC12A2,SLC1A5@SLC12A2,Exhausted CD8,4.685166e-07,1.2475368e-06,875
CD4,SLC1A5,SLC5A3,SLC1A5@SLC5A3,Exhausted CD8,3.563415e-07,3.0892997e-07,875
CD4,SLC5A3,SLC1A5,SLC5A3@SLC1A5,Exhausted CD8,7.1795846e-08,2.4241535e-06,875
CD4,SLC5A3,SLC5A3,SLC5A3@SLC5A3,Exhausted CD8,-2.7321516e-06,6.464319e-06,875
CD4,SLC1A5,SLC29A1,SLC1A5@SLC29A1,Exhausted CD8,2.5048172e-05,0.00020954807,875
CD4,SLC29A1,SLC1A5,SLC29A1@SLC1A5,Exhausted CD8,-8.721846e-07,1.0912604e-06,875
CD4,SLC22A5,SLC29A1,SLC22A5@SLC29A1,Exhausted CD8,3.4630868e-06,2.9227502e-05,875
CD4,SLC12A2,SLC29A1,SLC12A2@SLC29A1,Exhausted CD8,3.537812e-05,0.0002798449,875
CD4,SLC29A1,SLC12A2,SLC29A1@SLC12A2,Exhausted CD8,-3.1337512e-07,7.8563835e-06,875
CD4,SLC22A4,SLC29A1,SLC22A4@SLC29A1,Exhausted CD8,-1.8007018e-08,1.5706247e-07,875
CD4,SLC29A1,SLC22A4,SLC29A1@SLC22A4,Exhausted CD8,-1.824158e-07,1.5345826e-06,875
CD4,SLC29A1,SLC5A3,SLC29A1@SLC5A3,Exhausted CD8,-5.7003003e-06,4.6081623e-05,875
CD4,SLC5A3,SLC29A1,SLC5A3@SLC29A1,Exhausted CD8,1.5117424e-05,0.00012051136,875
CD4,SLC9A1,SLC9A1,SLC9A1@SLC9A1,Exhausted CD8,1.1433773e-06,9.570206e-06,875
CD4,SLC9A3,SLC9A1,SLC9A3@SLC9A1,Exhausted CD8,4.3750563e-07,3.690618e-06,875
CD4,AQP7,ATP7A,AQP7@ATP7A,Exhausted CD8,8.666786e-07,7.3775254e-06,875
CD4,AQP9,AQP9,AQP9@AQP9,Exhausted CD8,-1.0515474e-05,9.122018e-05,875
CD4,SCARB1,SCARB1,SCARB1@SCARB1,Exhausted CD8,2.9202132e-09,2.4770435e-08,875
CD4,ABCC3,ABCC3,ABCC3@ABCC3,Treg,9.438512e-07,8.023214e-06,8915
CD4,ABCA1,ABCA1,ABCA1@ABCA1,Treg,6.395419e-05,1.9592218e-05,8915
CD4,ABCC1,ABCC4,ABCC1@ABCC4,Treg,2.4580045e-09,9.1291376e-08,8915
CD4,ABCC4,ABCC1,ABCC4@ABCC1,Treg,8.0514155e-08,3.1788438e-06,8915
CD4,ABCC1,ABCC1,ABCC1@ABCC1,Treg,-1.8623637e-06,4.7348723e-05,8915
CD4,FOLR1,FOLR1,FOLR1@FOLR1,Treg,1.5027566e-05,2.5347856e-05,8915
CD4,ATP7A,ATP7A,ATP7A@ATP7A,Treg,4.7978386e-08,1.8269398e-06,8915
CD4,SLC16A4,SLC16A4,SLC16A4@SLC16A4,Treg,1.1513354e-07,3.6765478e-08,8915
CD4,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,Treg,0.0015494117,0.00076545833,8915
CD4,SLC16A1,SLCO2B1,SLC16A1@SLCO2B1,Treg,7.8236997e-07,2.0900929e-05,8915
CD4,SLCO2B1,SLC16A1,SLCO2B1@SLC16A1,Treg,3.4077242e-08,5.1393574e-08,8915
CD4,SLC29A3,SLC29A3,SLC29A3@SLC29A3,Treg,-1.2397129e-07,5.032646e-06,8915
CD4,SLC29A1,SLC29A1,SLC29A1@SLC29A1,Treg,3.972923e-06,3.245397e-05,8915
CD4,CD38,CD38,CD38@CD38,Treg,6.108666e-08,2.2900674e-06,8915
CD4,ATP7A,TAP1,ATP7A@TAP1,Treg,3.981676e-07,2.150753e-05,8915
CD4,TAP1,ATP7A,TAP1@ATP7A,Treg,7.917096e-07,2.8276017e-05,8915
CD4,TAP1,TAP1,TAP1@TAP1,Treg,-0.00026461057,0.00018542036,8915
CD4,SCNN1A,SCNN1A,SCNN1A@SCNN1A,Treg,-7.7334784e-07,1.0325684e-05,8915
CD4,SLC39A8,SLC39A8,SLC39A8@SLC39A8,Treg,1.8253057e-06,2.4161775e-06,8915
CD4,ORAI2,ORAI3,ORAI2@ORAI3,Treg,6.49172e-08,2.3519601e-06,8915
CD4,ORAI3,ORAI2,ORAI3@ORAI2,Treg,5.1565925e-11,1.6339393e-09,8915
CD4,ORAI2,ORAI2,ORAI2@ORAI2,Treg,-3.6220665e-11,8.978525e-09,8915
CD4,ORAI3,ORAI3,ORAI3@ORAI3,Treg,3.1187216e-08,1.1829726e-06,8915
CD4,CLCN3,CLCN5,CLCN3@CLCN5,Treg,1.1183895e-09,4.488249e-08,8915
CD4,CLCN3,CLCN3,CLCN3@CLCN3,Treg,1.11459904e-07,4.366847e-06,8915
CD4,CLCN3,CLCN4,CLCN3@CLCN4,Treg,-5.6868413e-11,2.378468e-09,8915
CD4,CLCN4,CLCN3,CLCN4@CLCN3,Treg,2.562059e-10,9.980616e-09,8915
CD4,SLC12A2,SLC12A6,SLC12A2@SLC12A6,Treg,1.3625149e-07,5.0496697e-06,8915
CD4,SLC12A2,SLC12A2,SLC12A2@SLC12A2,Treg,-4.898073e-07,6.686844e-07,8915
