gene,export,import,pair,cell_type,mean,std,n
CD4,SLC7A5,SLC7A7,SLC7A5@SLC7A7,T Cell,0.00065115426,0.00068103854,46723
CD4,SLC7A7,SLC7A5,SLC7A7@SLC7A5,T Cell,-5.08244e-06,5.9468016e-06,46723
CD4,SLC38A7,SLC38A7,SLC38A7@SLC38A7,T Cell,3.2861124e-05,3.4707962e-05,46723
CD4,SLC38A7,SLC7A7,SLC38A7@SLC7A7,T Cell,0.0006017693,0.0006163804,46723
CD4,SLC7A7,SLC38A7,SLC7A7@SLC38A7,T Cell,3.7261343e-05,3.8252387e-05,46723
CD4,SLC3A2,SLC7A7,SLC3A2@SLC7A7,T Cell,0.0026949553,0.0026062923,46723
CD4,SLC7A7,SLC3A2,SLC7A7@SLC3A2,T Cell,3.2908734e-05,3.4317385e-05,46723
CD4,SLC1A5,SLC7A5,SLC1A5@SLC7A5,T Cell,-6.2063996e-06,5.907841e-06,46723
CD4,SLC7A5,SLC1A5,SLC7A5@SLC1A5,T Cell,1.2898523e-06,1.356622e-06,46723
CD4,SLC43A2,SLC7A5,SLC43A2@SLC7A5,T Cell,1.9372475e-09,2.2163697e-08,46723
CD4,SLC7A5,SLC43A2,SLC7A5@SLC43A2,T Cell,2.5059824e-05,2.9050203e-05,46723
CD4,SLC3A2,SLC43A2,SLC3A2@SLC43A2,T Cell,0.00012647233,0.00013256905,46723
CD4,SLC43A2,SLC3A2,SLC43A2@SLC3A2,T Cell,7.653536e-05,7.905477e-05,46723
CD4,SLC22A5,ABCC1,SLC22A5@ABCC1,T Cell,5.214242e-05,6.67088e-05,46723
CD4,ABCC3,SLC22A5,ABCC3@SLC22A5,T Cell,6.6121247e-06,6.8683944e-06,46723
CD4,SLC22A5,ABCC3,SLC22A5@ABCC3,T Cell,1.0716284e-06,1.1904306e-06,46723
CD4,SLC20A2,ATP7A,SLC20A2@ATP7A,T Cell,8.471564e-06,1.0499139e-05,46723
CD4,SLC12A2,SLC22A5,SLC12A2@SLC22A5,T Cell,5.8940227e-06,6.434809e-06,46723
CD4,SLC22A5,SLC12A2,SLC22A5@SLC12A2,T Cell,-4.1860108e-07,5.54893e-07,46723
CD4,SLC1A5,SLC22A5,SLC1A5@SLC22A5,T Cell,2.2979023e-07,2.8747579e-07,46723
CD4,SLC22A5,SLC1A5,SLC22A5@SLC1A5,T Cell,3.3324653e-07,3.2147e-07,46723
CD4,SLC12A2,SLC5A3,SLC12A2@SLC5A3,T Cell,1.0530123e-06,1.9385648e-06,46723
CD4,SLC5A3,SLC12A2,SLC5A3@SLC12A2,T Cell,4.977164e-06,4.8338547e-06,46723
CD4,SLC22A4,SLC5A3,SLC22A4@SLC5A3,T Cell,-1.3936763e-07,1.4660262e-07,46723
CD4,SLC12A2,SLC1A5,SLC12A2@SLC1A5,T Cell,4.058065e-05,4.6647117e-05,46723
CD4,SLC1A5,SLC12A2,SLC1A5@SLC12A2,T Cell,3.935747e-06,5.191217e-06,46723
CD4,SLC1A5,SLC5A3,SLC1A5@SLC5A3,T Cell,-8.013997e-07,1.1815387e-06,46723
CD4,SLC5A3,SLC1A5,SLC5A3@SLC1A5,T Cell,8.151486e-06,9.371215e-06,46723
CD4,SLC5A3,SLC5A3,SLC5A3@SLC5A3,T Cell,-3.164468e-05,3.2045824e-05,46723
CD4,SLC1A5,SLC29A1,SLC1A5@SLC29A1,T Cell,0.0009640312,0.0009634327,46723
CD4,SLC29A1,SLC1A5,SLC29A1@SLC1A5,T Cell,3.2614842e-06,4.4096378e-06,46723
CD4,SLC22A5,SLC29A1,SLC22A5@SLC29A1,T Cell,0.00012634443,0.0001355365,46723
CD4,SLC12A2,SLC29A1,SLC12A2@SLC29A1,T Cell,0.0012383574,0.0012491734,46723
CD4,SLC29A1,SLC12A2,SLC29A1@SLC12A2,T Cell,-3.222177e-05,3.4777306e-05,46723
CD4,SLC22A4,SLC29A1,SLC22A4@SLC29A1,T Cell,-6.96796e-07,7.639036e-07,46723
CD4,SLC29A1,SLC22A4,SLC29A1@SLC22A4,T Cell,-5.6544127e-06,6.010081e-06,46723
CD4,SLC29A1,SLC5A3,SLC29A1@SLC5A3,T Cell,-0.00018924137,0.0001998835,46723
CD4,SLC5A3,SLC29A1,SLC5A3@SLC29A1,T Cell,0.000548237,0.00054476684,46723
CD4,SLC9A1,SLC9A1,SLC9A1@SLC9A1,T Cell,3.8297258e-05,3.9703966e-05,46723
CD4,SLC9A3,SLC9A1,SLC9A3@SLC9A1,T Cell,1.4773007e-05,1.5512882e-05,46723
CD4,AQP7,ATP7A,AQP7@ATP7A,T Cell,2.9496865e-05,3.1893516e-05,46723
CD4,AQP9,AQP9,AQP9@AQP9,T Cell,-0.0003867686,0.0004219328,46723
CD4,SCARB1,SCARB1,SCARB1@SCARB1,T Cell,9.756284e-08,1.0611792e-07,46723
CD4,ABCC3,ABCC3,ABCC3@ABCC3,other,3.1705981e-06,3.2786345e-05,231605
CD4,ABCA1,ABCA1,ABCA1@ABCA1,other,1.172894e-05,4.564585e-05,231605
CD4,ABCC1,ABCC4,ABCC1@ABCC4,other,3.601393e-08,4.0692998e-07,231605
CD4,ABCC4,ABCC1,ABCC4@ABCC1,other,1.1829453e-06,1.2634625e-05,231605
CD4,ABCC1,ABCC1,ABCC1@ABCC1,other,1.3421771e-05,0.00014440462,231605
CD4,FOLR1,FOLR1,FOLR1@FOLR1,other,-5.360571e-06,7.392131e-05,231605
CD4,ATP7A,ATP7A,ATP7A@ATP7A,other,5.585643e-07,6.075851e-06,231605
CD4,SLC16A4,SLC16A4,SLC16A4@SLC16A4,other,8.894607e-09,5.9855346e-08,231605
CD4,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,other,0.00042625147,0.0026962596,231605
CD4,SLC16A1,SLCO2B1,SLC16A1@SLCO2B1,other,6.510551e-06,6.736278e-05,231605
CD4,SLCO2B1,SLC16A1,SLCO2B1@SLC16A1,other,-1.3122277e-08,2.1838837e-07,231605
CD4,SLC29A3,SLC29A3,SLC29A3@SLC29A3,other,-1.6330125e-06,2.0029222e-05,231605
CD4,SLC29A1,SLC29A1,SLC29A1@SLC29A1,other,1.0575673e-05,0.00010567304,231605
CD4,CD38,CD38,CD38@CD38,other,1.0028193e-06,1.0236778e-05,231605
CD4,ATP7A,TAP1,ATP7A@TAP1,other,7.2527373e-06,7.458714e-05,231605
CD4,TAP1,ATP7A,TAP1@ATP7A,other,9.043543e-06,9.257251e-05,231605
CD4,TAP1,TAP1,TAP1@TAP1,other,2.8868966e-05,0.0005812153,231605
CD4,SCNN1A,SCNN1A,SCNN1A@SCNN1A,other,-3.3372703e-06,3.195102e-05,231605
CD4,SLC39A8,SLC39A8,SLC39A8@SLC39A8,other,8.976995e-07,7.765163e-06,231605
CD4,ORAI2,ORAI3,ORAI2@ORAI3,other,7.9462365e-07,8.306113e-06,231605
CD4,ORAI3,ORAI2,ORAI3@ORAI2,other,1.9731312e-09,9.75195e-09,231605
CD4,ORAI2,ORAI2,ORAI2@ORAI2,other,-5.6685585e-09,5.0256407e-08,231605
CD4,ORAI3,ORAI3,ORAI3@ORAI3,other,4.329719e-07,4.6456494e-06,231605
CD4,CLCN3,CLCN5,CLCN3@CLCN5,other,2.7075814e-08,3.7280248e-07,231605
CD4,CLCN3,CLCN3,CLCN3@CLCN3,other,1.5311545e-06,1.6722499e-05,231605
CD4,CLCN3,CLCN4,CLCN3@CLCN4,other,-8.343768e-10,1.0013787e-08,231605
CD4,CLCN4,CLCN3,CLCN4@CLCN3,other,3.7820653e-09,3.9843336e-08,231605
CD4,SLC12A2,SLC12A6,SLC12A2@SLC12A6,other,1.4691252e-06,1.5872663e-05,231605
CD4,SLC12A2,SLC12A2,SLC12A2@SLC12A2,other,-4.0284172e-07,2.268817e-06,231605
CD4,ABCG2,CD36,ABCG2@CD36,other,-1.5109451e-09,1.597202e-08,231605
CD4,CD36,ABCG2,CD36@ABCG2,other,-1.1876055e-09,1.26698865e-08,231605
CD4,CD36,CD36,CD36@CD36,other,-3.7830118e-06,3.9422404e-05,231605
CD4,ABCC3,ABCC4,ABCC3@ABCC4,other,1.2464709e-08,1.296188e-07,231605
CD4,ABCC1,ABCC3,ABCC1@ABCC3,other,1.1398427e-06,1.3964766e-05,231605
CD4,ABCC3,ABCC1,ABCC3@ABCC1,other,1.87074e-05,0.00019033863,231605
CD4,SLC1A3,SLC1A3,SLC1A3@SLC1A3,other,4.273189e-07,4.515969e-06,231605
CD4,SLC2A1,SLC2A1,SLC2A1@SLC2A1,other,-1.7625216e-06,1.9757312e-05,231605
CD4,SLC2A3,SLC2A3,SLC2A3@SLC2A3,other,2.1431715e-05,7.5307435e-05,231605
CD4,SLC2A3,SLC2A9,SLC2A3@SLC2A9,other,2.1863216e-06,1.9303792e-05,231605
CD4,SLC2A9,SLC2A3,SLC2A9@SLC2A3,other,-1.3870722e-06,1.6020067e-05,231605
CD4,SLC2A1,SLC2A9,SLC2A1@SLC2A9,other,-1.3939193e-09,1.5537088e-08,231605
CD4,SLC2A9,SLC2A1,SLC2A9@SLC2A1,other,-1.9688942e-07,2.59012e-06,231605
CD4,ABCG2,SLCO2B1,ABCG2@SLCO2B1,other,4.689899e-06,4.9903774e-05,231605
CD4,SLCO2B1,ABCG2,SLCO2B1@ABCG2,other,-3.3371774e-07,3.6017436e-06,231605
CD4,MSR1,MSR1,MSR1@MSR1,other,0.00020089812,0.0014639591,231605
CD4,CPT1A,CPT1A,CPT1A@CPT1A,other,9.1348554e-08,1.7842312e-06,231605
CD4,CD36,MSR1,CD36@MSR1,other,7.881507e-06,5.3369735e-05,231605
CD4,MSR1,CD36,MSR1@CD36,other,-7.5207436e-06,0.00012446623,231605
CD4,ABCC4,FOLR1,ABCC4@FOLR1,other,-9.63785e-08,3.217922e-07,231605
CD4,FOLR1,ABCC4,FOLR1@ABCC4,other,9.964291e-08,1.0372153e-06,231605
CD4,ABCG2,FOLR2,ABCG2@FOLR2,other,1.3325866e-06,1.4357887e-05,231605
CD4,FOLR2,FOLR2,FOLR2@FOLR2,other,2.0641051e-05,0.00019056573,231605
CD4,ABCC3,FOLR1,ABCC3@FOLR1,other,-6.145579e-06,6.138211e-05,231605
CD4,FOLR1,ABCC3,FOLR1@ABCC3,other,6.2679737e-06,6.444795e-05,231605
CD4,LRP1,LRP1,LRP1@LRP1,other,4.4586617e-05,0.00039068755,231605
CD4,SLC3A2,SLC40A1,SLC3A2@SLC40A1,other,0.00014485816,0.0007428966,231605
CD4,SLC40A1,SLC3A2,SLC40A1@SLC3A2,other,0.000101491554,0.0009309296,231605
CD4,SLC11A1,SLC11A1,SLC11A1@SLC11A1,other,-8.349355e-08,9.707676e-07,231605
CD4,SLC11A2,SLC40A1,SLC11A2@SLC40A1,other,0.00026527676,0.001277315,231605
CD4,SLC40A1,SLC11A2,SLC40A1@SLC11A2,other,0.00011605013,0.0010150507,231605
CD4,SLC11A1,SLC11A2,SLC11A1@SLC11A2,other,-6.546191e-07,7.0143283e-06,231605
CD4,SLC11A2,SLC11A1,SLC11A2@SLC11A1,other,-8.192807e-08,8.9743367e-07,231605
CD4,SLC11A2,SLC11A2,SLC11A2@SLC11A2,other,2.5140766e-05,0.00024418978,231605
CD4,CUBN,SLC40A1,CUBN@SLC40A1,other,1.9912743e-06,2.051621e-05,231605
CD4,SLC11A1,SLC3A2,SLC11A1@SLC3A2,other,-4.5999973e-09,4.913856e-08,231605
CD4,SLC3A2,SLC11A1,SLC3A2@SLC11A1,other,-2.574013e-08,2.831749e-07,231605
CD4,SLC3A2,SLC3A2,SLC3A2@SLC3A2,other,1.3139608e-05,0.00013481289,231605
CD4,SLC11A2,SLC3A2,SLC11A2@SLC3A2,other,2.6944555e-05,0.00027436105,231605
CD4,SLC3A2,SLC11A2,SLC3A2@SLC11A2,other,1.2459387e-05,0.00012763278,231605
CD4,SLC40A1,SLC40A1,SLC40A1@SLC40A1,other,0.0010153793,0.004230796,231605
CD4,SLC1A5,SLC1A5,SLC1A5@SLC1A5,other,1.1798717e-06,1.1620663e-05,231605
CD4,SLC7A5,SLC7A5,SLC7A5@SLC7A5,other,4.4602158e-10,2.2767719e-09,231605
CD4,SLC1A5,SLC43A2,SLC1A5@SLC43A2,other,6.0540315e-06,6.2534185e-05,231605
CD4,SLC43A2,SLC1A5,SLC43A2@SLC1A5,other,-7.111614e-11,8.991352e-10,231605
CD4,SLC43A2,SLC43A2,SLC43A2@SLC43A2,other,4.796253e-10,5.1567577e-09,231605
CD4,SLC1A3,SLC3A2,SLC1A3@SLC3A2,other,1.9300947e-08,2.1158642e-07,231605
CD4,SLC3A2,SLC1A3,SLC3A2@SLC1A3,other,1.0869763e-05,0.000113170245,231605
CD4,SLC1A1,SLC3A2,SLC1A1@SLC3A2,other,1.0843422e-06,1.1855221e-05,231605
CD4,SLC1A1,SLC1A5,SLC1A1@SLC1A5,other,5.094607e-09,5.4223033e-08,231605
CD4,SLC16A1,SLC1A3,SLC16A1@SLC1A3,other,2.4663185e-10,2.853906e-09,231605
CD4,SLC1A5,SLC3A2,SLC1A5@SLC3A2,other,1.9292676e-05,0.00019890802,231605
CD4,SLC3A2,SLC1A5,SLC3A2@SLC1A5,other,1.1839567e-07,2.6287476e-06,231605
CD4,SLC7A7,SLC7A7,SLC7A7@SLC7A7,other,1.6775019e-05,0.00011216512,231605
CD4,SLC38A7,SLC3A2,SLC38A7@SLC3A2,other,2.2536774e-06,2.3935794e-05,231605
CD4,SLC3A2,SLC38A7,SLC3A2@SLC38A7,other,3.7791524e-06,4.0528226e-05,231605
CD4,SLC38A7,SLC7A5,SLC38A7@SLC7A5,other,1.35346e-09,7.492581e-09,231605
CD4,SLC7A5,SLC38A7,SLC7A5@SLC38A7,other,3.013526e-07,3.5993141e-06,231605
CD4,SLC1A5,SLC38A7,SLC1A5@SLC38A7,other,7.1738473e-06,7.3584866e-05,231605
CD4,SLC38A7,SLC1A5,SLC38A7@SLC1A5,other,9.917747e-10,1.05573745e-08,231605
CD4,SLC3A2,SLC7A5,SLC3A2@SLC7A5,other,-4.5251326e-08,1.2776653e-07,231605
CD4,SLC7A5,SLC3A2,SLC7A5@SLC3A2,other,2.516185e-06,2.6810421e-05,231605
CD4,SLC7A5,SLC7A7,SLC7A5@SLC7A7,other,1.2309311e-05,0.00012931117,231605
CD4,SLC7A7,SLC7A5,SLC7A7@SLC7A5,other,-9.700118e-08,1.0874576e-06,231605
CD4,SLC38A7,SLC38A7,SLC38A7@SLC38A7,other,6.3714845e-07,6.726517e-06,231605
CD4,SLC38A7,SLC7A7,SLC38A7@SLC7A7,other,1.1357984e-05,0.0001182853,231605
CD4,SLC7A7,SLC38A7,SLC7A7@SLC38A7,other,7.0977177e-07,7.3920355e-06,231605
CD4,SLC3A2,SLC7A7,SLC3A2@SLC7A7,other,5.5185355e-05,0.0005105085,231605
CD4,SLC7A7,SLC3A2,SLC7A7@SLC3A2,other,6.1247295e-07,6.4420124e-06,231605
CD4,SLC1A5,SLC7A5,SLC1A5@SLC7A5,other,-1.221028e-06,3.8120331e-06,231605
CD4,SLC7A5,SLC1A5,SLC7A5@SLC1A5,other,2.3251545e-08,2.4793852e-07,231605
CD4,SLC43A2,SLC7A5,SLC43A2@SLC7A5,other,7.830625e-09,3.890678e-08,231605
CD4,SLC7A5,SLC43A2,SLC7A5@SLC43A2,other,4.4359126e-07,4.978673e-06,231605
CD4,SLC3A2,SLC43A2,SLC3A2@SLC43A2,other,2.2873526e-06,2.4205912e-05,231605
CD4,SLC43A2,SLC3A2,SLC43A2@SLC3A2,other,1.4968612e-06,1.5565127e-05,231605
CD4,SLC22A5,ABCC1,SLC22A5@ABCC1,other,9.105429e-07,1.0948287e-05,231605
CD4,ABCC3,SLC22A5,ABCC3@SLC22A5,other,1.2496182e-07,1.3119388e-06,231605
CD4,SLC22A5,ABCC3,SLC22A5@ABCC3,other,2.1096277e-08,2.2548855e-07,231605
CD4,SLC20A2,ATP7A,SLC20A2@ATP7A,other,1.420224e-07,1.6487e-06,231605
CD4,SLC12A2,SLC22A5,SLC12A2@SLC22A5,other,1.1127561e-07,1.200639e-06,231605
CD4,SLC22A5,SLC12A2,SLC22A5@SLC12A2,other,-1.0362674e-07,3.1235766e-07,231605
CD4,SLC1A5,SLC22A5,SLC1A5@SLC22A5,other,4.2383497e-09,4.9638093e-08,231605
CD4,SLC22A5,SLC1A5,SLC22A5@SLC1A5,other,9.288072e-09,6.3714985e-08,231605
CD4,SLC12A2,SLC5A3,SLC12A2@SLC5A3,other,-2.2075808e-08,3.6330738e-07,231605
CD4,SLC5A3,SLC12A2,SLC5A3@SLC12A2,other,1.5516426e-07,9.601081e-07,231605
CD4,SLC22A4,SLC5A3,SLC22A4@SLC5A3,other,-3.8654666e-09,2.679422e-08,231605
CD4,SLC12A2,SLC1A5,SLC12A2@SLC1A5,other,8.116543e-07,8.088421e-06,231605
CD4,SLC1A5,SLC12A2,SLC1A5@SLC12A2,other,1.1373738e-07,7.6550214e-07,231605
CD4,SLC1A5,SLC5A3,SLC1A5@SLC5A3,other,3.4432354e-08,2.2297974e-07,231605
CD4,SLC5A3,SLC1A5,SLC5A3@SLC1A5,other,1.3604195e-07,1.7056752e-06,231605
CD4,SLC5A3,SLC5A3,SLC5A3@SLC5A3,other,-8.053009e-07,6.2885265e-06,231605
CD4,SLC1A5,SLC29A1,SLC1A5@SLC29A1,other,1.8003358e-05,0.00018531425,231605
CD4,SLC29A1,SLC1A5,SLC29A1@SLC1A5,other,2.077572e-08,8.055138e-07,231605
CD4,SLC22A5,SLC29A1,SLC22A5@SLC29A1,other,2.3946036e-06,2.551698e-05,231605
CD4,SLC12A2,SLC29A1,SLC12A2@SLC29A1,other,2.3567609e-05,0.00024104994,231605
CD4,SLC29A1,SLC12A2,SLC29A1@SLC12A2,other,-5.581028e-07,6.407025e-06,231605
CD4,SLC22A4,SLC29A1,SLC22A4@SLC29A1,other,-1.307917e-08,1.4110414e-07,231605
CD4,SLC29A1,SLC22A4,SLC29A1@SLC22A4,other,-1.0196089e-07,1.0856245e-06,231605
CD4,SLC29A1,SLC5A3,SLC29A1@SLC5A3,other,-3.5891949e-06,3.7582857e-05,231605
CD4,SLC5A3,SLC29A1,SLC5A3@SLC29A1,other,1.04591045e-05,0.0001065064,231605
CD4,SLC9A1,SLC9A1,SLC9A1@SLC9A1,other,7.2057395e-07,7.5579824e-06,231605
CD4,SLC9A3,SLC9A1,SLC9A3@SLC9A1,other,2.7872483e-07,2.954442e-06,231605
CD4,AQP7,ATP7A,AQP7@ATP7A,other,5.7481225e-07,6.1102373e-06,231605
CD4,AQP9,AQP9,AQP9@AQP9,other,-7.460742e-06,8.000201e-05,231605
CD4,SCARB1,SCARB1,SCARB1@SCARB1,other,1.8247401e-09,1.9601147e-08,231605
CTLA4,ABCC3,ABCC3,ABCC3@ABCC3,T Cell,-1.287274e-06,3.799915e-06,46723
CTLA4,ABCA1,ABCA1,ABCA1@ABCA1,T Cell,-0.0024456496,0.0030861145,46723
CTLA4,ABCC1,ABCC4,ABCC1@ABCC4,T Cell,2.4352512e-05,2.8267941e-05,46723
CTLA4,ABCC4,ABCC1,ABCC4@ABCC1,T Cell,8.5705315e-06,9.261012e-06,46723
CTLA4,ABCC1,ABCC1,ABCC1@ABCC1,T Cell,0.00023104834,0.00017520259,46723
CTLA4,FOLR1,FOLR1,FOLR1@FOLR1,T Cell,-0.00029190176,0.00033638894,46723
CTLA4,SLC16A4,SLC16A4,SLC16A4@SLC16A4,T Cell,-1.7487903e-07,9.359032e-07,46723
CTLA4,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,T Cell,0.00043066446,0.00042779368,46723
CTLA4,SLC16A1,SLCO2B1,SLC16A1@SLCO2B1,T Cell,4.6891484e-05,5.3060725e-05,46723
CTLA4,SLCO2B1,SLC16A1,SLCO2B1@SLC16A1,T Cell,1.7759621e-05,2.0280706e-05,46723
CTLA4,SLC29A3,SLC29A3,SLC29A3@SLC29A3,T Cell,-9.97043e-05,0.00010773049,46723
CTLA4,SLC29A1,SLC29A1,SLC29A1@SLC29A1,T Cell,-0.0003825604,0.00038436035,46723
CTLA4,CD38,CD38,CD38@CD38,T Cell,7.935781e-05,8.6179476e-05,46723
CTLA4,ATP7A,TAP1,ATP7A@TAP1,T Cell,0.00037005008,0.0003272563,46723
CTLA4,TAP1,ATP7A,TAP1@ATP7A,T Cell,7.07084e-07,7.362273e-07,46723
CTLA4,TAP1,TAP1,TAP1@TAP1,T Cell,0.0032308907,0.0030292459,46723
CTLA4,SCNN1A,SCNN1A,SCNN1A@SCNN1A,T Cell,-4.8880018e-05,5.536115e-05,46723
CTLA4,SLC39A8,SLC39A8,SLC39A8@SLC39A8,T Cell,-7.543915e-05,4.0450373e-05,46723
CTLA4,ORAI2,ORAI2,ORAI2@ORAI2,T Cell,2.8133961e-06,3.0787317e-06,46723
CTLA4,CLCN3,CLCN3,CLCN3@CLCN3,T Cell,2.1515154e-06,2.0849918e-06,46723
CTLA4,SLC12A2,SLC12A6,SLC12A2@SLC12A6,T Cell,5.8275047e-05,4.5514447e-05,46723
CTLA4,SLC12A6,SLC12A2,SLC12A6@SLC12A2,T Cell,2.7518563e-08,2.9990353e-08,46723
CTLA4,SLC12A2,SLC12A2,SLC12A2@SLC12A2,T Cell,-4.963362e-05,6.564551e-05,46723
CTLA4,CD36,CD36,CD36@CD36,T Cell,-5.8652822e-05,6.300718e-05,46723
CTLA4,ABCC3,ABCC4,ABCC3@ABCC4,T Cell,5.6732795e-05,6.114488e-05,46723
CTLA4,ABCC1,ABCC3,ABCC1@ABCC3,T Cell,4.557574e-07,1.8393825e-07,46723
CTLA4,ABCC3,ABCC1,ABCC3@ABCC1,T Cell,0.00023590265,0.00015943243,46723
CTLA4,SLC2A1,SLC2A1,SLC2A1@SLC2A1,T Cell,-6.6656858e-06,8.321208e-06,46723
CTLA4,SLC2A3,SLC2A3,SLC2A3@SLC2A3,T Cell,-0.0009149628,0.00072330626,46723
CTLA4,SLC2A3,SLC2A9,SLC2A3@SLC2A9,T Cell,-6.9079106e-05,7.6508506e-05,46723
CTLA4,SLC2A9,SLC2A3,SLC2A9@SLC2A3,T Cell,-4.815683e-05,5.4891047e-05,46723
CTLA4,ABCG2,SLCO2B1,ABCG2@SLCO2B1,T Cell,2.372818e-05,2.6296695e-05,46723
CTLA4,SLCO2B1,ABCG2,SLCO2B1@ABCG2,T Cell,-2.200172e-05,2.2337923e-05,46723
CTLA4,MSR1,MSR1,MSR1@MSR1,T Cell,-0.0056254826,0.006420763,46723
CTLA4,CPT1A,CPT1A,CPT1A@CPT1A,T Cell,-3.7094254e-05,4.2336473e-05,46723
CTLA4,CD36,MSR1,CD36@MSR1,T Cell,-0.00065133534,0.0006718921,46723
CTLA4,MSR1,CD36,MSR1@CD36,T Cell,-0.0007385081,0.00076753204,46723
CTLA4,ABCC4,FOLR1,ABCC4@FOLR1,T Cell,-9.590715e-07,1.089344e-06,46723
CTLA4,FOLR1,ABCC4,FOLR1@ABCC4,T Cell,0.00012301467,0.00012790143,46723
CTLA4,FOLR1,SLC19A1,FOLR1@SLC19A1,T Cell,1.1331329e-09,1.1943943e-09,46723
CTLA4,SLC19A1,FOLR1,SLC19A1@FOLR1,T Cell,-1.2456677e-07,1.3475209e-07,46723
CTLA4,FOLR2,FOLR2,FOLR2@FOLR2,T Cell,-0.00012280996,0.00012845089,46723
CTLA4,ABCC3,FOLR1,ABCC3@FOLR1,T Cell,-0.000116248026,0.0001817325,46723
CTLA4,FOLR1,ABCC3,FOLR1@ABCC3,T Cell,-2.3682247e-05,2.6727477e-05,46723
CTLA4,LRP1,LRP1,LRP1@LRP1,T Cell,-0.00026086895,0.00044678547,46723
CTLA4,SLC3A2,SLC40A1,SLC3A2@SLC40A1,T Cell,0.0008358423,0.00094332144,46723
CTLA4,SLC40A1,SLC3A2,SLC40A1@SLC3A2,T Cell,7.592852e-05,0.00026617546,46723
CTLA4,SLC11A2,SLC40A1,SLC11A2@SLC40A1,T Cell,0.0019210121,0.0021109325,46723
CTLA4,SLC40A1,SLC11A2,SLC40A1@SLC11A2,T Cell,0.0026874624,0.0019985521,46723
CTLA4,SLC11A1,SLC11A2,SLC11A1@SLC11A2,T Cell,-3.5569683e-05,3.8791743e-05,46723
CTLA4,SLC11A2,SLC11A1,SLC11A2@SLC11A1,T Cell,-0.00010284962,0.0001075145,46723
CTLA4,SLC11A2,SLC11A2,SLC11A2@SLC11A2,T Cell,0.00041605547,0.00028773176,46723
CTLA4,CUBN,SLC40A1,CUBN@SLC40A1,T Cell,2.0030337e-05,2.241658e-05,46723
CTLA4,SLC11A1,SLC3A2,SLC11A1@SLC3A2,T Cell,-9.3429235e-06,1.1258237e-05,46723
CTLA4,SLC3A2,SLC11A1,SLC3A2@SLC11A1,T Cell,-4.3522527e-05,4.7020003e-05,46723
CTLA4,SLC3A2,SLC3A2,SLC3A2@SLC3A2,T Cell,-9.6793054e-05,0.00011648302,46723
CTLA4,SLC11A2,SLC3A2,SLC11A2@SLC3A2,T Cell,-0.00010789112,0.00016494923,46723
CTLA4,SLC3A2,SLC11A2,SLC3A2@SLC11A2,T Cell,0.00012299343,5.3899996e-05,46723
CTLA4,SLC40A1,SLC40A1,SLC40A1@SLC40A1,T Cell,0.0073779267,0.008896477,46723
CTLA4,SLC1A5,SLC1A5,SLC1A5@SLC1A5,T Cell,0.00016009896,0.00013717847,46723
CTLA4,SLC7A5,SLC7A5,SLC7A5@SLC7A5,T Cell,2.1959293e-07,2.3809473e-07,46723
CTLA4,SLC1A5,SLC43A2,SLC1A5@SLC43A2,T Cell,0.00029141316,0.00029470137,46723
CTLA4,SLC1A3,SLC3A2,SLC1A3@SLC3A2,T Cell,-2.5535863e-05,2.6273896e-05,46723
CTLA4,SLC3A2,SLC1A3,SLC3A2@SLC1A3,T Cell,4.2742737e-05,4.398894e-05,46723
CTLA4,SLC1A5,SLC3A2,SLC1A5@SLC3A2,T Cell,2.4666908e-05,2.7351352e-05,46723
CTLA4,SLC3A2,SLC1A5,SLC3A2@SLC1A5,T Cell,5.733071e-05,5.785332e-05,46723
CTLA4,SLC7A7,SLC7A7,SLC7A7@SLC7A7,T Cell,-0.0006185149,0.00076611544,46723
CTLA4,SLC38A7,SLC3A2,SLC38A7@SLC3A2,T Cell,-2.2051057e-05,2.2310367e-05,46723
CTLA4,SLC3A2,SLC38A7,SLC3A2@SLC38A7,T Cell,-1.3120083e-05,1.3571999e-05,46723
CTLA4,SLC38A7,SLC7A5,SLC38A7@SLC7A5,T Cell,5.1336434e-07,5.858061e-07,46723
CTLA4,SLC38A7,SLC1A5,SLC38A7@SLC1A5,T Cell,1.8650123e-06,1.9079864e-06,46723
CTLA4,SLC3A2,SLC7A5,SLC3A2@SLC7A5,T Cell,1.5868976e-05,5.5404435e-06,46723
CTLA4,SLC7A5,SLC7A7,SLC7A5@SLC7A7,T Cell,4.8692e-05,5.5892484e-05,46723
CTLA4,SLC7A7,SLC7A5,SLC7A7@SLC7A5,T Cell,2.265155e-06,2.4793876e-06,46723
CTLA4,SLC38A7,SLC7A7,SLC38A7@SLC7A7,T Cell,-1.4739155e-05,1.5522652e-05,46723
CTLA4,SLC7A7,SLC38A7,SLC7A7@SLC38A7,T Cell,-9.5423726e-05,0.00010053782,46723
CTLA4,SLC3A2,SLC7A7,SLC3A2@SLC7A7,T Cell,-3.2619857e-05,3.840806e-05,46723
CTLA4,SLC7A7,SLC3A2,SLC7A7@SLC3A2,T Cell,-0.00035803893,0.00036750795,46723
CTLA4,SLC1A5,SLC7A5,SLC1A5@SLC7A5,T Cell,5.0511815e-05,2.536403e-05,46723
