sample_id,metabolite,n_gene_pairs,transporter_genes,global_significant,global_FDR_np,n_sig_gene_pairs_global,Tier1_n_sig_pairs,Tier1_interactions,Tier1_within_Tcell,Tier1_Tcell_interfaces,Tier1_tcell_involved,Tier2_n_sig_pairs,Tier2_interactions,Tier2_within_Tcell,Tier2_Tcell_interfaces,Tier2_tcell_involved,Tier3_n_sig_pairs,Tier3_interactions,Tier3_within_Tcell,Tier3_Tcell_interfaces,Tier3_tcell_involved
Human_Breast,L-Dopa,1,SLC15A1,False,0.1378234586408061,0,0,,,,False,0,,,,False,0,,,,False
Human_Breast,L-Glutamate,28,"SLC16A1, SLC1A1, SLC1A2, SLC1A3, SLC1A5, SLC3A2, SLC7A11",True,0.0013051464301233,14,2,T Cell (self) (3.2e-02); other (self) (2.4e-03),T Cell (self) (3.2e-02),,True,2,CD8 T Cell (self) (3.2e-02); other (self) (2.4e-03),CD8 T Cell (self) (3.2e-02),,True,1,other (self) (2.7e-03),,,False
Human_Breast,L-Glutamine,15,"SLC1A5, SLC38A7, SLC3A2, SLC7A5, SLC7A7",True,0.0013051464301233,12,1,other (self) (2.4e-03),,,False,1,other (self) (2.4e-03),,,False,1,other (self) (2.7e-03),,,False
Human_Breast,L-Histidine,1,SLC7A5,True,0.0013051464301233,1,1,other (self) (2.4e-03),,,False,1,other (self) (2.4e-03),,,False,1,other (self) (2.7e-03),,,False
Human_Breast,L-Isoleucine,1,SLC43A2,True,0.0013051464301233,1,3,T Cell–other (2.4e-03); T Cell (self) (9.2e-03); other (self) (2.4e-03),T Cell (self) (9.2e-03),T Cell–other (2.4e-03),True,3,CD8 T Cell–other (2.4e-03); CD8 T Cell (self) (9.2e-03); other (self) (2.4e-03),CD8 T Cell (self) (9.2e-03),CD8 T Cell–other (2.4e-03),True,3,Exhausted CD8 T cell–other (2.7e-03); Exhausted CD8 T cell (self) (9.9e-03); other (self) (2.7e-03),Exhausted CD8 T cell (self) (9.9e-03),Exhausted CD8 T cell–other (2.7e-03),True
Human_Breast,L-Lactate,3,"SLC16A1, SLC16A4",True,0.0013051464301233,2,1,other (self) (2.4e-03),,,False,1,other (self) (2.4e-03),,,False,1,other (self) (2.7e-03),,,False
Human_Breast,L-Leucine,10,"SLC1A5, SLC3A2, SLC43A2, SLC7A5",True,0.0013051464301233,9,1,other (self) (2.4e-03),,,False,1,other (self) (2.4e-03),,,False,1,other (self) (2.7e-03),,,False
Human_Breast,L-Lysine,1,SLC3A1,True,0.0025091187183766,1,1,other (self) (7.0e-03),,,False,1,other (self) (7.0e-03),,,False,1,other (self) (2.7e-03),,,False
Human_Breast,L-Methionine,3,"SLC43A2, SLC7A5",True,0.0013051464301233,3,2,T Cell–other (2.8e-02); other (self) (2.4e-03),,T Cell–other (2.8e-02),True,2,CD8 T Cell–other (2.8e-02); other (self) (2.4e-03),,CD8 T Cell–other (2.8e-02),True,2,Exhausted CD8 T cell–other (1.5e-02); other (self) (2.7e-03),,Exhausted CD8 T cell–other (1.5e-02),True
Human_Breast,L-Ornithine,1,SLC3A1,True,0.0025091187183766,1,1,other (self) (7.0e-03),,,False,1,other (self) (7.0e-03),,,False,1,other (self) (2.7e-03),,,False
Human_Breast,L-Phenylalanine,3,"SLC43A2, SLC7A5",True,0.0013051464301233,3,2,T Cell–other (2.8e-02); other (self) (2.4e-03),,T Cell–other (2.8e-02),True,2,CD8 T Cell–other (2.8e-02); other (self) (2.4e-03),,CD8 T Cell–other (2.8e-02),True,2,Exhausted CD8 T cell–other (1.5e-02); other (self) (2.7e-03),,Exhausted CD8 T cell–other (1.5e-02),True
Human_Breast,L-Serine,3,"SLC1A5, SLC3A2",True,0.0013051464301233,3,1,other (self) (2.4e-03),,,False,1,other (self) (2.4e-03),,,False,1,other (self) (2.7e-03),,,False
Human_Breast,L-Threonine,1,SLC1A5,True,0.0013051464301233,1,1,other (self) (2.4e-03),,,False,1,other (self) (2.4e-03),,,False,1,other (self) (2.7e-03),,,False
