sample_id,metabolite,n_gene_pairs,transporter_genes,global_significant,global_FDR_np,n_sig_gene_pairs_global,24_11_12_ICI_5K_Fine_annotations_n_sig_pairs,24_11_12_ICI_5K_Fine_annotations_interactions,24_11_12_ICI_5K_Fine_annotations_within_Tcell,24_11_12_ICI_5K_Fine_annotations_Tcell_interfaces,24_11_12_ICI_5K_Fine_annotations_tcell_involved,25_06_11_ICI_5K_Coarse_annotations_n_sig_pairs,25_06_11_ICI_5K_Coarse_annotations_interactions,25_06_11_ICI_5K_Coarse_annotations_within_Tcell,25_06_11_ICI_5K_Coarse_annotations_Tcell_interfaces,25_06_11_ICI_5K_Coarse_annotations_tcell_involved
13473_HS4_UC-Slice_3,L-Cysteine,3,"SLC1A5, SLC7A11",False,0.2859271933309367,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,L-Cystine,6,"SLC3A1, SLC3A2, SLC7A11",True,0.0028698573354631,1,2,IEC_CT_absorptive_colonocyte (self) (2.6e-02); IEC_Colonocyte_NOS–IEC_Goblet (3.5e-02),IEC_CT_absorptive_colonocyte (self) (2.6e-02),IEC_Colonocyte_NOS–IEC_Goblet (3.5e-02),True,1,IEC (self) (2.7e-03),IEC (self) (2.7e-03),,True
13473_HS4_UC-Slice_3,L-Dopa,1,SLC15A1,True,0.0209188407219677,0,0,,,,False,2,IEC (self) (9.0e-03); T (self) (1.8e-02),IEC (self) (9.0e-03); T (self) (1.8e-02),,True
13473_HS4_UC-Slice_3,L-Glutamate,28,"SLC16A1, SLC1A1, SLC1A2, SLC1A3, SLC1A5, SLC3A2, SLC7A11",False,0.0634623093088877,2,3,Fibroblast_CTF_S2–IEC_Goblet (2.2e-02); IEC_ISC–T_CD8 (2.4e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.5e-02),,Fibroblast_CTF_S2–IEC_Goblet (2.2e-02); IEC_ISC–T_CD8 (2.4e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.5e-02),True,0,,,,False
13473_HS4_UC-Slice_3,L-Glutamine,15,"SLC1A5, SLC38A7, SLC3A2, SLC7A5, SLC7A7",False,0.4421901584548108,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,L-Histidine,1,SLC7A5,False,0.472414901978533,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,L-Lactate,3,"SLC16A1, SLC16A4",True,0.0052614051150158,1,4,Fibroblast_CTF_S2–IEC_Goblet (2.1e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.3e-02); IEC_ISC–T_CD8 (2.4e-02); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (3.4e-02),,Fibroblast_CTF_S2–IEC_Goblet (2.1e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.3e-02); IEC_ISC–T_CD8 (2.4e-02); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (3.4e-02),True,0,,,,False
13473_HS4_UC-Slice_3,L-Leucine,6,"SLC1A5, SLC3A2, SLC7A5",False,0.2564935001234213,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,L-Lysine,1,SLC3A1,True,0.0028698573354631,1,2,IEC_CT_absorptive_colonocyte (self) (2.6e-02); IEC_Colonocyte_NOS–IEC_Goblet (3.5e-02),IEC_CT_absorptive_colonocyte (self) (2.6e-02),IEC_Colonocyte_NOS–IEC_Goblet (3.5e-02),True,1,IEC (self) (2.7e-03),IEC (self) (2.7e-03),,True
13473_HS4_UC-Slice_3,L-Methionine,1,SLC7A5,False,0.472414901978533,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,L-Ornithine,1,SLC3A1,True,0.0028698573354631,1,2,IEC_CT_absorptive_colonocyte (self) (2.6e-02); IEC_Colonocyte_NOS–IEC_Goblet (3.5e-02),IEC_CT_absorptive_colonocyte (self) (2.6e-02),IEC_Colonocyte_NOS–IEC_Goblet (3.5e-02),True,1,IEC (self) (2.7e-03),IEC (self) (2.7e-03),,True
13473_HS4_UC-Slice_3,L-Phenylalanine,1,SLC7A5,False,0.472414901978533,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,L-Serine,3,"SLC1A5, SLC3A2",False,0.1716879621932381,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,L-Threonine,1,SLC1A5,False,0.1262737248625074,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,L-Tyrosine,1,SLC7A5,False,0.472414901978533,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Leukotriene C4,1,ABCC1,False,0.1432271416264551,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Lithocholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0175380168229709,1,5,Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03),Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),True,1,Enteric_glia–IEC (4.1e-02),,Enteric_glia–IEC (4.1e-02),True
13473_HS4_UC-Slice_3,Malic acid,1,SLC1A3,False,0.1386650779815477,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Manganese,3,"SLC11A1, SLC39A8",False,0.2954805121421814,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,N-Desmethylcitalopram,3,"ABCB1, SLC6A4",True,0.0028698573354631,1,3,IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_Colonocyte_NOS (self) (6.8e-03); Plasma–T_CD4 (4.1e-02),IEC_Colonocyte_NOS (self) (6.8e-03),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); Plasma–T_CD4 (4.1e-02),True,1,IEC (self) (2.7e-03),IEC (self) (2.7e-03),,True
13473_HS4_UC-Slice_3,N-Desmethyleletriptan,1,ABCB1,True,0.0028698573354631,1,3,IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_Colonocyte_NOS (self) (6.8e-03); Plasma–T_CD4 (4.1e-02),IEC_Colonocyte_NOS (self) (6.8e-03),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); Plasma–T_CD4 (4.1e-02),True,1,IEC (self) (2.7e-03),IEC (self) (2.7e-03),,True
13473_HS4_UC-Slice_3,N-Desmethyltamoxifen,3,"ABCB1, ABCG2",True,0.0028698573354631,3,4,IEC_CT_absorptive_colonocyte (self) (2.1e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_Colonocyte_NOS (self) (3.9e-03); Plasma–T_CD4 (4.1e-02),IEC_CT_absorptive_colonocyte (self) (2.1e-03); IEC_Colonocyte_NOS (self) (3.9e-03),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); Plasma–T_CD4 (4.1e-02),True,1,IEC (self) (2.7e-03),IEC (self) (2.7e-03),,True
13473_HS4_UC-Slice_3,N-desmethylimatinib,10,"ABCB1, ABCG2, SLC22A1, SLC22A2",True,0.0028698573354631,3,4,IEC_CT_absorptive_colonocyte (self) (2.1e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_Colonocyte_NOS (self) (3.9e-03); Plasma–T_CD4 (4.1e-02),IEC_CT_absorptive_colonocyte (self) (2.1e-03); IEC_Colonocyte_NOS (self) (3.9e-03),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); Plasma–T_CD4 (4.1e-02),True,1,IEC (self) (2.7e-03),IEC (self) (2.7e-03),,True
13473_HS4_UC-Slice_3,Neurotransmitter,3,"SLC6A5, SLC6A9",True,0.0077627291597548,1,6,IEC_BEST4_OTOP2 (self) (2.1e-03); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.1e-03); Myofibroblast (self) (9.4e-03); IEC_CT_absorptive_colonocyte–Plasma (1.4e-02); IEC_CT_absorptive_colonocyte–T_CD8 (1.8e-02); IEC_Colonocyte_NOS (self) (2.3e-02),IEC_BEST4_OTOP2 (self) (2.1e-03); Myofibroblast (self) (9.4e-03); IEC_Colonocyte_NOS (self) (2.3e-02),IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.1e-03); IEC_CT_absorptive_colonocyte–Plasma (1.4e-02); IEC_CT_absorptive_colonocyte–T_CD8 (1.8e-02),True,2,IEC (self) (2.7e-03); Myofibroblast (self) (1.4e-02),IEC (self) (2.7e-03); Myofibroblast (self) (1.4e-02),,True
13473_HS4_UC-Slice_3,Nicotinate,6,"SLC16A1, SLC22A5, SLCO2B1",True,0.0028698573354631,4,10,Enteric_glia–T_gd_and_ambiguous (2.1e-03); Fibroblast_CTF_S2–IEC_Goblet_2 (3.9e-03); Fibroblast_CTF_S2 (self) (8.1e-03); IEC_BEST4_OTOP2 (self) (9.4e-03); Enteric_glia–Fibroblast_cCF_S1 (1.3e-02); Fibroblast_CTF_S2–IEC_Goblet (1.6e-02); IEC_Colonocyte_NOS (self) (1.6e-02); IEC_ISC–Plasma (2.0e-02); IEC_ISC–T_CD8 (2.8e-02); Fibroblast_cCF_S1–Fibroblast_submucosal_S3 (4.9e-02),Fibroblast_CTF_S2 (self) (8.1e-03); IEC_BEST4_OTOP2 (self) (9.4e-03); IEC_Colonocyte_NOS (self) (1.6e-02),Enteric_glia–T_gd_and_ambiguous (2.1e-03); Fibroblast_CTF_S2–IEC_Goblet_2 (3.9e-03); Enteric_glia–Fibroblast_cCF_S1 (1.3e-02); Fibroblast_CTF_S2–IEC_Goblet (1.6e-02); IEC_ISC–Plasma (2.0e-02); IEC_ISC–T_CD8 (2.8e-02); Fibroblast_cCF_S1–Fibroblast_submucosal_S3 (4.9e-02),True,4,IEC (self) (2.7e-03); Enteric_glia–Fibroblast (2.2e-02); Enteric_glia–T (2.2e-02); Fibroblast (self) (4.4e-02),IEC (self) (2.7e-03); Fibroblast (self) (4.4e-02),Enteric_glia–Fibroblast (2.2e-02); Enteric_glia–T (2.2e-02),True
13473_HS4_UC-Slice_3,Norepinephrine,10,"SLC22A1, SLC22A2, SLC22A5, SLC6A2",True,0.0028698573354631,1,2,Enteric_glia–T_gd_and_ambiguous (2.1e-03); Fibroblast_CTF_S2 (self) (8.1e-03),Fibroblast_CTF_S2 (self) (8.1e-03),Enteric_glia–T_gd_and_ambiguous (2.1e-03),True,3,Enteric_glia–T (5.1e-03); Fibroblast (self) (7.2e-03); IEC (self) (3.6e-02),Fibroblast (self) (7.2e-03); IEC (self) (3.6e-02),Enteric_glia–T (5.1e-03),True
13473_HS4_UC-Slice_3,O-Deethylated candesartan,1,ABCB1,True,0.0028698573354631,1,3,IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_Colonocyte_NOS (self) (6.8e-03); Plasma–T_CD4 (4.1e-02),IEC_Colonocyte_NOS (self) (6.8e-03),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); Plasma–T_CD4 (4.1e-02),True,1,IEC (self) (2.7e-03),IEC (self) (2.7e-03),,True
13473_HS4_UC-Slice_3,O-Desmethylverapamil (D-702),66,"ABCB1, ABCC1, ABCC2, ABCC3, ABCC4, ABCG2, SLC22A1, SLC22A4, SLC22A5, SLC6A4, SLCO1B1",True,0.0028698573354631,10,10,IEC_CT_absorptive_colonocyte (self) (2.1e-03); IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (8.1e-03); IEC_Colonocyte_NOS (self) (9.4e-03); IEC_Goblet_2–IEC_Tuft (1.3e-02); Enteric_glia–IEC_Goblet_2 (1.4e-02); Enteric_glia–T_gd_and_ambiguous (1.5e-02); Fibroblast_CTF_S2 (self) (1.6e-02); IEC_BEST4_OTOP2–IEC_Goblet_2 (1.8e-02); IEC_ISC–T_CD8 (4.3e-02),IEC_CT_absorptive_colonocyte (self) (2.1e-03); IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_Colonocyte_NOS (self) (9.4e-03); Fibroblast_CTF_S2 (self) (1.6e-02),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (8.1e-03); IEC_Goblet_2–IEC_Tuft (1.3e-02); Enteric_glia–IEC_Goblet_2 (1.4e-02); Enteric_glia–T_gd_and_ambiguous (1.5e-02); IEC_BEST4_OTOP2–IEC_Goblet_2 (1.8e-02); IEC_ISC–T_CD8 (4.3e-02),True,2,IEC (self) (2.7e-03); Fibroblast (self) (2.6e-02),IEC (self) (2.7e-03); Fibroblast (self) (2.6e-02),,True
13473_HS4_UC-Slice_3,Oxalic acid,1,SLCO2B1,True,0.0052614051150158,1,6,IEC_BEST4_OTOP2 (self) (5.4e-03); Enteric_glia–Fibroblast_cCF_S1 (1.3e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.5e-02); IEC_Colonocyte_NOS (self) (1.6e-02); Fibroblast_CTF_S2 (self) (4.2e-02); Fibroblast_cCF_S1–Fibroblast_submucosal_S3 (4.9e-02),IEC_BEST4_OTOP2 (self) (5.4e-03); IEC_Colonocyte_NOS (self) (1.6e-02); Fibroblast_CTF_S2 (self) (4.2e-02),Enteric_glia–Fibroblast_cCF_S1 (1.3e-02); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.5e-02); Fibroblast_cCF_S1–Fibroblast_submucosal_S3 (4.9e-02),True,2,IEC (self) (1.9e-02); Enteric_glia–Fibroblast (2.2e-02),IEC (self) (1.9e-02),Enteric_glia–Fibroblast (2.2e-02),True
13473_HS4_UC-Slice_3,Phosphate,6,"ATP7A, ATP7B, SLC20A2",True,0.0480389170672582,1,1,IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03),,IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03),True,1,IEC (self) (2.7e-03),IEC (self) (2.7e-03),,True
13473_HS4_UC-Slice_3,Potassium,1,ABCC8,False,0.2493640898155565,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Progesterone,15,"ABCB1, ABCC1, SLC10A1, SLC22A1, SLC22A2",True,0.0028698573354631,1,3,IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_Colonocyte_NOS (self) (6.8e-03); Plasma–T_CD4 (4.1e-02),IEC_Colonocyte_NOS (self) (6.8e-03),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); Plasma–T_CD4 (4.1e-02),True,1,IEC (self) (2.7e-03),IEC (self) (2.7e-03),,True
13473_HS4_UC-Slice_3,Propionyl-L-Carnitine,1,SLC22A8,True,0.0334253967684858,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Prostaglandins,6,"SLC22A1, SLC22A2, SLCO1B1",False,0.8879894156609812,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Putrescine,1,SLC22A4,False,0.0624791876568148,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Pyruvate,1,SLC16A1,True,0.0028698573354631,1,4,Fibroblast_CTF_S2–IEC_Goblet (2.1e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.3e-02); IEC_ISC–T_CD8 (2.4e-02); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (3.4e-02),,Fibroblast_CTF_S2–IEC_Goblet (2.1e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.3e-02); IEC_ISC–T_CD8 (2.4e-02); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (3.4e-02),True,0,,,,False
13473_HS4_UC-Slice_3,Serotonin,6,"SLC22A1, SLC22A2, SLC6A4",False,0.9870129823684692,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Sodium,78,"SLC10A1, SLC12A2, SLC1A5, SLC22A4, SLC22A5, SLC29A1, SLC5A1, SLC5A3, SLC5A5, SLC5A7, SLC6A2, SLC6A4",True,0.0028698573354631,3,19,IEC_ISC (self) (2.1e-03); IEC_Goblet–IEC_ISC (3.9e-03); Fibroblast_CTF_S2–IEC_Goblet_2 (8.1e-03); Fibroblast_cCF_S1–MNP_macrophage (1.2e-02); Fibroblast_CTF_S2 (self) (1.3e-02); IEC_Goblet (self) (1.4e-02); Endothelial_lymphatic–Fibroblast_cCF_S1 (1.6e-02); IEC_Colonocyte_NOS–IEC_Goblet_2 (1.6e-02); IEC_ISC–MAST (2.0e-02); Enteric_glia–T_gd_and_ambiguous (2.2e-02); Endothelial_arterial–IEC_Goblet (2.5e-02); Fibroblast_CTF_S2–IEC_ISC (2.6e-02); Muscularis_mucosa–Plasma (3.2e-02); IEC_Goblet_2–IEC_ISC (3.8e-02); IEC_ISC–Muscularis_mucosa (3.9e-02); IEC_Colonocyte_NOS–IEC_ISC (4.1e-02); IEC_ISC–Pericyte (4.1e-02); IEC_Goblet_2–Muscularis_mucosa (4.7e-02); IEC_ISC–T_CD4 (4.8e-02),IEC_ISC (self) (2.1e-03); Fibroblast_CTF_S2 (self) (1.3e-02); IEC_Goblet (self) (1.4e-02),IEC_Goblet–IEC_ISC (3.9e-03); Fibroblast_CTF_S2–IEC_Goblet_2 (8.1e-03); Fibroblast_cCF_S1–MNP_macrophage (1.2e-02); Endothelial_lymphatic–Fibroblast_cCF_S1 (1.6e-02); IEC_Colonocyte_NOS–IEC_Goblet_2 (1.6e-02); IEC_ISC–MAST (2.0e-02); Enteric_glia–T_gd_and_ambiguous (2.2e-02); Endothelial_arterial–IEC_Goblet (2.5e-02); Fibroblast_CTF_S2–IEC_ISC (2.6e-02); Muscularis_mucosa–Plasma (3.2e-02); IEC_Goblet_2–IEC_ISC (3.8e-02); IEC_ISC–Muscularis_mucosa (3.9e-02); IEC_Colonocyte_NOS–IEC_ISC (4.1e-02); IEC_ISC–Pericyte (4.1e-02); IEC_Goblet_2–Muscularis_mucosa (4.7e-02); IEC_ISC–T_CD4 (4.8e-02),True,6,IEC (self) (2.7e-03); IEC–T (9.0e-03); Fibroblast (self) (3.7e-02); IEC–Muscularis_mucosa (4.0e-02); Enteric_glia–T (4.3e-02); Muscularis_mucosa–Plasma (4.3e-02),IEC (self) (2.7e-03); Fibroblast (self) (3.7e-02),IEC–T (9.0e-03); IEC–Muscularis_mucosa (4.0e-02); Enteric_glia–T (4.3e-02); Muscularis_mucosa–Plasma (4.3e-02),True
13473_HS4_UC-Slice_3,Sodium_D-Glucose cotransport,1,SLC5A2,False,0.0319442468739691,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Sodium_calcium_potassium exchange,1,SLC24A1,False,0.6850564633907915,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Sodium_hydrogen exchange,3,"SLC9A1, SLC9A3",True,0.0028698573354631,3,11,IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_Colonocyte_NOS (self) (2.1e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (8.1e-03); IEC_Goblet_2–T_CD4 (1.5e-02); Enteric_glia–IEC_ISC (1.6e-02); IEC_Goblet_2 (self) (1.6e-02); Fibroblast_cCF_S1–Pericyte (2.8e-02); IEC_Colonocyte_NOS–T_CD4 (3.0e-02); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (3.1e-02); IEC_Colonocyte_NOS–T_CD8 (3.5e-02); IEC_BEST4_OTOP2 (self) (5.0e-02),IEC_Colonocyte_NOS (self) (2.1e-03); IEC_Goblet_2 (self) (1.6e-02); IEC_BEST4_OTOP2 (self) (5.0e-02),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (8.1e-03); IEC_Goblet_2–T_CD4 (1.5e-02); Enteric_glia–IEC_ISC (1.6e-02); Fibroblast_cCF_S1–Pericyte (2.8e-02); IEC_Colonocyte_NOS–T_CD4 (3.0e-02); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (3.1e-02); IEC_Colonocyte_NOS–T_CD8 (3.5e-02),True,2,IEC (self) (2.7e-03); Fibroblast–Pericyte (4.4e-02),IEC (self) (2.7e-03),Fibroblast–Pericyte (4.4e-02),True
13473_HS4_UC-Slice_3,Spermine,3,"SLC22A1, SLC22A4",False,0.0931268729269504,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Sulfolithocholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0175380168229709,1,5,Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03),Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),True,1,Enteric_glia–IEC (4.1e-02),,Enteric_glia–IEC (4.1e-02),True
13473_HS4_UC-Slice_3,Taurocholic acid,78,"ABCB1, ABCC1, ABCC2, ABCC3, ABCC4, ABCG2, SLC10A1, SLC16A1, SLC22A1, SLCO1B1, SLCO1B3, SLCO2B1",True,0.0028698573354631,9,10,IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_Colonocyte_NOS (self) (2.1e-03); IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_CT_absorptive_colonocyte (self) (6.8e-03); Enteric_glia–IEC_Goblet_2 (1.2e-02); Enteric_glia–Fibroblast_cCF_S1 (1.3e-02); IEC_Goblet_2–IEC_Tuft (1.5e-02); Enteric_glia–IEC_Colonocyte_NOS (4.0e-02); IEC_BEST4_OTOP2 (self) (4.3e-02); Fibroblast_cCF_S1–Fibroblast_submucosal_S3 (4.9e-02),IEC_Colonocyte_NOS (self) (2.1e-03); IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_CT_absorptive_colonocyte (self) (6.8e-03); IEC_BEST4_OTOP2 (self) (4.3e-02),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); Enteric_glia–IEC_Goblet_2 (1.2e-02); Enteric_glia–Fibroblast_cCF_S1 (1.3e-02); IEC_Goblet_2–IEC_Tuft (1.5e-02); Enteric_glia–IEC_Colonocyte_NOS (4.0e-02); Fibroblast_cCF_S1–Fibroblast_submucosal_S3 (4.9e-02),True,3,IEC (self) (2.7e-03); Enteric_glia–IEC (1.9e-02); Enteric_glia–Fibroblast (3.0e-02),IEC (self) (2.7e-03),Enteric_glia–IEC (1.9e-02); Enteric_glia–Fibroblast (3.0e-02),True
13473_HS4_UC-Slice_3,Testosterone,15,"ABCB1, ABCG2, SLC10A1, SLC22A1, SLC22A4",True,0.0028698573354631,4,6,IEC_CT_absorptive_colonocyte (self) (2.1e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_Colonocyte_NOS (self) (3.9e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (1.6e-02); Endothelial_arterial–Plasma (2.5e-02); Plasma–T_CD4 (4.1e-02),IEC_CT_absorptive_colonocyte (self) (2.1e-03); IEC_Colonocyte_NOS (self) (3.9e-03),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.1e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (1.6e-02); Endothelial_arterial–Plasma (2.5e-02); Plasma–T_CD4 (4.1e-02),True,2,IEC (self) (2.7e-03); Endothelial–Plasma (4.7e-02),IEC (self) (2.7e-03),Endothelial–Plasma (4.7e-02),True
13473_HS4_UC-Slice_3,Thiamine,1,SLC19A1,False,0.7758864605581606,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Thymidine,3,"SLC22A1, SLC29A1",False,0.1386650779815477,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Thyroxine,1,SLCO1B1,False,0.6874441614276484,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Trihydroxycoprostanoic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0175380168229709,1,5,Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03),Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),True,1,Enteric_glia–IEC (4.1e-02),,Enteric_glia–IEC (4.1e-02),True
13473_HS4_UC-Slice_3,Urate,1,SLC22A12,False,0.0367074801131736,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Urea,3,"SLC5A1, SLC5A5",False,0.1207028235874924,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Uridine,1,SLC29A1,True,0.0468322899151634,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_3,Ursocholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0175380168229709,1,5,Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03),Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),True,1,Enteric_glia–IEC (4.1e-02),,Enteric_glia–IEC (4.1e-02),True
13473_HS4_UC-Slice_3,Ursodeoxycholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0175380168229709,1,5,Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),IEC_NOS2_DUOX2_colonocyte (self) (2.1e-03),Enteric_glia–IEC_Goblet_2 (2.1e-03); IEC_Goblet_2–IEC_Tuft (3.9e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (8.1e-03); IEC_Colonocyte_NOS–Myofibroblast (3.1e-02),True,1,Enteric_glia–IEC (4.1e-02),,Enteric_glia–IEC (4.1e-02),True
