cell_type,gene_pair,n_cells,frac_sig,mean_cs,mean_cs_sig,mean_neg_log10_pval,log2_enrichment
Enteric_glia,ABCG2_SLC22A4,92,0.0,0.0,,2.9406555,-inf
Enteric_glia,TAP1_TAP1,92,0.0,0.0,,1.4047409,-inf
Enteric_glia,AQP8_AQP8,92,0.0,0.0,,1.5827831,-inf
Enteric_glia,AQP5_AQP9,92,0.0,0.0,,3.0004308,-inf
Enteric_glia,AQP7_AQP8,92,0.0,0.0,,2.831522,-inf
Enteric_glia,AQP7_AQP7,92,0.021739130434782608,0.6548961410891573,30.125222490101237,2.3927813,1.2892689996302726
Enteric_glia,ABCB1_SLC22A5,92,0.0,0.0,,2.6013114,-inf
Enteric_glia,ABCC3_SLC22A4,92,0.0,0.0,,2.8857965,-inf
Enteric_glia,ABCG2_SLC22A5,92,0.0,0.0,,2.643809,-inf
Enteric_glia,ABCC3_SLC22A5,92,0.0,0.343451483545916,,2.512729,-inf
Enteric_glia,ABCB1_SLC15A1,92,0.0,0.0,,3.0004308,-inf
Enteric_glia,CLCN3_CLCN3,92,0.021739130434782608,0.19973247049639112,9.187693642833992,1.517407,-0.7502593645563648
Enteric_glia,SLC9A3_SLC9A3,92,0.0,0.0,,1.3287522,-inf
Enteric_glia,SLC9A1_SLC9A3,92,0.0,0.0,,2.8462887,-inf
Enteric_glia,SLC9A1_SLC9A1,92,0.0,0.0,,1.7913742,-inf
Enteric_glia,SLC6A9_SLC6A9,92,0.0,0.0,,2.6923513,-inf
Enteric_glia,SLC26A2_SLC26A3,92,0.0,0.0,,2.8539143,-inf
Enteric_glia,SLC26A2_SLC26A2,92,0.0,0.0,,0.9550362,-inf
Enteric_glia,SLC26A3_SLC26A3,92,0.0,0.0,,1.3034974,-inf
Enteric_glia,SCNN1A_SCNN1A,92,0.0,0.0,,1.4610374,-inf
Fibroblast,SLC16A1_SLC16A1,944,0.00211864406779661,0.02552224060148354,12.046497563900232,2.0567517,-2.8384865475681
Fibroblast,SLCO2B1_SLCO2B1,944,0.048728813559322036,0.9377251160896167,19.243750208447786,1.7409672,1.0188128056659087
Fibroblast,SLC16A1_SLC22A5,944,0.001059322033898305,0.05448446441529525,51.43333440803872,2.6482484,-2.524377957140037
Fibroblast,SLC22A5_SLC22A5,944,0.005296610169491525,0.10783508406164721,20.359263870838994,1.5902724,-2.8322002847206686
Fibroblast,SLC3A1_SLC3A1,944,0.001059322033898305,0.009605433290950196,9.067529026656985,2.5599155,-2.6003268103733355
Fibroblast,SLC39A8_SLC39A8,944,0.0031779661016949155,0.06553574609249059,20.62191477043704,1.8896679,-2.352013910246307
Fibroblast,SLC3A2_SLC40A1,944,0.001059322033898305,0.22220469711882243,72.30136652769943,2.2682505,-1.5628521049546726
Fibroblast,SLC40A1_SLC40A1,944,0.05084745762711865,1.0963396523082893,21.561346495396354,1.4332315,0.10011290776775665
Fibroblast,SLC22A4_SLC22A5,944,0.0,0.0,,2.7837973,-inf
Fibroblast,SLC16A9_SLC22A5,944,0.0,0.01181906462140651,,2.7297487,-inf
Fibroblast,SLC16A9_SLC16A9,944,0.0,0.0,,2.636033,-inf
Fibroblast,SLC12A2_SLC12A2,944,0.011652542372881356,0.7809601959472001,42.25983147457499,0.87578124,-2.983487293850184
Fibroblast,SLC12A2_SLC5A3,944,0.001059322033898305,0.7295853779006474,48.51600869625122,2.2075655,-0.7743562101483844
Fibroblast,SLC12A2_SLC1A5,944,0.0031779661016949155,0.9497968122784566,81.72778760319336,2.1861212,0.5151504070466004
Fibroblast,SLC12A2_SLC5A1,944,0.001059322033898305,0.23420874462377356,59.26373734692652,2.6264186,-1.0153643096521794
Fibroblast,SLC1A5_SLC5A3,944,0.001059322033898305,0.7155441618011308,64.25027732698072,2.3012116,-0.7743562101483844
Fibroblast,SLC5A1_SLC5A1,944,0.001059322033898305,0.015611136642032198,14.736912990078395,2.1058245,-3.454475943909881
Fibroblast,CPT1A_CPT1A,944,0.015889830508474576,1.977875673883214,50.55953751807669,0.68022764,-2.120560996342392
Fibroblast,FABP5_FABP5,944,0.020127118644067795,0.46054392485567464,20.672259618035167,1.2404203,-1.138459440624126
Fibroblast,CD36_MSR1,944,0.001059322033898305,0.01804032656497253,17.030068277334067,2.8648503,-0.8384865475681
Fibroblast,CD36_CD36,944,0.00423728813559322,0.06503183089543901,15.347512091323608,2.791267,0.7308790981020377
Fibroblast,MSR1_MSR1,944,0.001059322033898305,0.018751771220549773,17.701672032198985,2.8197534,-0.7072420142898475
Fibroblast,ABCA1_ABCA1,944,0.024364406779661018,0.4802703444724714,19.71196544269622,2.0725691,1.1752143630084755
Fibroblast,ABCG2_ABCG2,944,0.0,0.0,,2.4618194,-inf
Fibroblast,ABCB1_ABCB1,944,0.00211864406779661,0.012430852239080404,5.867362256845951,2.149862,-3.1604146424554624
Fibroblast,ABCB1_ABCG2,944,0.0,0.0,,2.9157522,-inf
Fibroblast,SLC20A2_SLC20A2,944,0.001059322033898305,0.0190291621743946,17.963529092628505,2.6135232,-2.464671711015769
Fibroblast,ABCC3_ABCG2,944,0.0,0.0,,2.9213083,-inf
Fibroblast,ABCC3_ABCC3,944,0.0,0.0,,1.8217994,-inf
Fibroblast,SLC15A1_SLC15A1,944,0.0,0.0,,2.9465678,-inf
Fibroblast,CD38_CD38,944,0.001059322033898305,0.02189032031393731,20.664462376356823,2.4816506,-2.6003268103733355
Fibroblast,ABCB1_SLC22A1,944,0.001059322033898305,0.04946693065767695,46.69678254084704,2.9478414,-0.8998870922322434
Fibroblast,ABCC3_SLC16A1,944,0.0,0.03162614375708788,,2.739021,-inf
Fibroblast,ABCB1_ABCC3,944,0.0,0.06520344905922257,,2.6407297,-inf
Fibroblast,ABCG2_SLC16A1,944,0.0,0.017942063197542848,,2.7805073,-inf
Fibroblast,ABCB1_SLC16A1,944,0.0,0.05300055172018563,,2.7529395,-inf
Fibroblast,ABCB1_SLC22A4,944,0.0,0.0,,2.9150262,-inf
Fibroblast,ABCG2_SLC22A4,944,0.0,0.0,,2.9274232,-inf
Fibroblast,TAP1_TAP1,944,0.01694915254237288,0.27810393226694496,16.408132003749753,1.4303844,-1.2691209018979623
Fibroblast,AQP8_AQP8,944,0.005296610169491525,0.15276544404468348,28.842115835636243,1.5879153,-3.6951691819892725
Fibroblast,AQP5_AQP9,944,0.0,0.0,,2.9990044,-inf
Fibroblast,AQP7_AQP8,944,0.0,0.0,,2.7874842,-inf
Fibroblast,AQP7_AQP7,944,0.00211864406779661,0.03459107807849699,16.32698885305058,2.3792708,-2.069812093674556
Fibroblast,ABCB1_SLC22A5,944,0.001059322033898305,0.10831644307243171,74.00440622018323,2.6516864,-3.269120901897962
Fibroblast,ABCC3_SLC22A4,944,0.0,0.022327196908381145,,2.9196858,-inf
Fibroblast,ABCG2_SLC22A5,944,0.0,0.0,,2.6894526,-inf
Fibroblast,ABCC3_SLC22A5,944,0.0,0.0,,2.6213996,-inf
Fibroblast,ABCB1_SLC15A1,944,0.0,0.0,,2.9764352,-inf
Fibroblast,CLCN3_CLCN3,944,0.01694915254237288,0.24416884429650104,14.405961813493562,1.5348943,-1.1093404578611932
Fibroblast,SLC9A3_SLC9A3,944,0.006355932203389831,0.21813321854394951,34.31962638424806,1.334866,-3.8014244533465553
Fibroblast,SLC9A1_SLC9A3,944,0.00211864406779661,0.24382778932783955,75.74615393569132,2.5898812,-2.423449048289256
Fibroblast,SLC9A1_SLC9A1,944,0.00211864406779661,0.04479224357811265,21.14193896886917,1.8036815,-3.3092780283699454
Fibroblast,SLC6A9_SLC6A9,944,0.0,0.0,,2.640626,-inf
Fibroblast,SLC26A2_SLC26A3,944,0.0031779661016949155,0.8286315895708278,129.54112324237477,2.4956603,-3.265237467410734
Fibroblast,SLC26A2_SLC26A2,944,0.01059322033898305,0.565106817698406,50.18420594824585,0.9688662,-3.3593187108695406
Fibroblast,SLC26A3_SLC26A3,944,0.011652542372881356,0.5577495385756597,46.86777359744155,1.3174593,-2.9924840849540195
Fibroblast,SCNN1A_SCNN1A,944,0.00423728813559322,0.04850757923708842,10.200626948046732,1.4615592,-3.588720190725352
IEC,SLC16A1_SLC16A1,7778,0.022370789406016972,0.315674687650559,14.111021382448552,2.0650973,0.5619164782082612
IEC,SLCO2B1_SLCO2B1,7778,0.017099511442530215,0.2378080493775341,13.907300812469627,1.711952,-0.49200718496228174
IEC,SLC16A1_SLC22A5,7778,0.009256878374903575,1.0909427157321558,62.60617400969516,2.2976193,0.6030065742299083
IEC,SLC22A5_SLC22A5,7778,0.05618410902545642,1.0776210635639916,19.165938017008166,1.6162251,0.5748206198202004
IEC,SLC3A1_SLC3A1,7778,0.009642581640524556,0.17440415742501122,18.086873819356498,2.5572698,0.5859514100501781
IEC,SLC39A8_SLC39A8,7778,0.022756492671637953,0.3261520560952907,14.332263798356898,1.8884209,0.4880886690431668
