gene,metabolite,cell_type,mean,std,n
CD3E,L-Lactate,IEC,3.152096e-06,3.242501e-07,4522
CD3E,Pyruvate|Ketone bodies|Butyrate|D-Lactate|alpha-Ketoisovaleric acid,IEC,-6.892958e-08,1.9169752e-09,4522
CD3E,Nicotinate,IEC,0.0005970735,3.13404e-05,4522
CD3E,L-Glutamate,IEC,0.0001277176,4.154351e-06,4522
CD3E,L-Cystine,IEC,0.0,0.0,4522
CD3E,Zinc,IEC,0.0,0.0,4522
CD3E,Iron,IEC,2.84194e-06,1.01859854e-07,4522
CD3E,Cadmium,IEC,0.0,0.0,4522
CD3E,Manganese,IEC,0.0,0.0,4522
CD3E,Acetyl-L-Carnitine,IEC,2.8952345e-06,3.9399552e-07,4522
CD3E,L-Carnitine,IEC,-9.923137e-07,5.451996e-08,4522
CD3E,Sodium,IEC,9.59419e-05,8.603898e-06,4522
CD3E,Acetate,IEC,8.813307e-05,1.2734864e-05,4522
CD3E,L-Leucine,IEC,0.0,0.0,4522
CD3E,L-Arginine,IEC,0.0,0.0,4522
CD3E,Fatty acid,IEC,0.002580153,0.00011175224,4522
CD3E,Creatine,IEC,3.675105e-06,1.712537e-07,4522
CD3E,Choline,IEC,1.3742974e-06,3.1895692e-07,4522
CD3E,25-Hydroxycholesterol,IEC,0.0,0.0,4522
CD3E,Cholesterol,IEC,-0.000107061525,1.5657522e-05,4522
CD3E,Dopamine,IEC,-6.3143284e-07,4.2666347e-08,4522
CD3E,Folic acid,IEC,-3.092738e-05,1.3486441e-06,4522
CD3E,Heme,IEC,0.0,0.0,4522
CD3E,Citric acid|Oxalic acid,IEC,0.0,0.0,4522
CD3E,Norepinephrine,IEC,1.0774456e-06,8.4940964e-08,4522
CD3E,Histamine,IEC,5.253478e-06,4.4052263e-07,4522
CD3E,Urea,IEC,0.0,0.0,4522
CD3E,Adenosine diphosphate ribose,IEC,0.0,0.0,4522
CD3E,Chloride ion,IEC,-6.658684e-05,6.3913103e-06,4522
CD3E,Taurocholic acid,IEC,0.0016644363,0.00013028938,4522
CD3E,Cyclic AMP|Hydroxycelecoxib,IEC,0.0,0.0,4522
CD3E,Cortisol|N-Desmethyltamoxifen|Hydroxylansoprazole,IEC,-0.00016137159,1.2241382e-05,4522
CD3E,Glutathione,IEC,3.0495298e-06,1.854169e-07,4522
CD3E,Glycerol|Estriol|O-Deethylated candesartan|E-3179|4-Hydroxycyclophosphamide|N-Desmethyleletriptan|8-Hydroxycarvedilol,IEC,4.7742567e-05,2.2889e-06,4522
CD3E,Estradiol,IEC,2.2495642e-05,6.595085e-06,4522
CD3E,Testosterone,IEC,-9.1694026e-05,1.3859678e-05,4522
CD3E,"3b-Hydroxy-5-cholenoic acid|1b,3a,12a-Trihydroxy-5b-cholanoic acid|3alpha,7alpha-Dihydroxycoprostanic acid|Chenodeoxycholic acid|Coprocholic acid|Deoxycholic acid|Isoursodeoxycholic acid|Hyodeoxycholic acid|Lithocholic acid|Sulfolithocholic acid|Ursocholic acid|Ursodeoxycholic acid|Trihydroxycoprostanoic acid|Varanic acid|(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid|Glycochenodeoxycholate-3-sulfate|3-Sulfodeoxycholic acid|Chenodeoxycholic acid 3-sulfate|Ursodeoxycholic acid 3-sulfate",IEC,9.0083994e-08,5.1416826e-09,4522
CD3E,Adenosine triphosphate,IEC,4.5418117e-05,1.909851e-06,4522
CD3E,Cholic acid,IEC,0.0004266986,6.042598e-05,4522
CD3E,Leukotriene C4,IEC,0.0,0.0,4522
CD3E,ADP,IEC,0.0,0.0,4522
CD3E,Folinic acid,IEC,2.1072341e-07,3.4316763e-08,4522
CD3E,Progesterone,IEC,9.754826e-05,9.6442545e-06,4522
CD3E,17a-Ethynylestradiol,IEC,3.987812e-05,1.8323574e-06,4522
CD3E,Water,IEC,-0.00028168017,9.2166774e-05,4522
CD3E,N-desmethylimatinib,IEC,-0.00015786618,1.0504384e-05,4522
CD3E,"3',4'-Dihydrodiol",IEC,2.178478e-05,5.1986603e-06,4522
CD3E,4-ene-Valproic acid,IEC,0.00016896662,9.509508e-06,4522
CD3E,O-Desmethylverapamil (D-702),IEC,0.000658887,4.4708315e-05,4522
CD3E,4'-Hydroxydiclofenac,IEC,0.0001381794,4.5333363e-06,4522
CD3E,5-Hydroxyomeprazole,IEC,8.1594524e-05,3.0370322e-06,4522
CD3E,N-Desmethylcitalopram,IEC,7.7469835e-05,8.42001e-06,4522
CD3E,2-Hydroxychlorpropamide,IEC,1.3618837e-05,1.6341216e-06,4522
CD3E,Chloride,IEC,7.451244e-05,9.375157e-06,4522
CD3E,Sodium_hydrogen exchange,IEC,0.004127338,0.00023746931,4522
CD3E,Anion exchange,IEC,0.030654034,0.00025090383,4522
CD3E,Calcium release-activated calcium transport,IEC,0.0,0.0,4522
CD3E,Amiloride-sensitive sodium transport,IEC,-9.270632e-06,2.2479179e-07,4522
CD3E,D-Glucose,MAST,0.0,0.0,76
CD3E,D-Galactose|D-Mannose,MAST,0.0,0.0,76
CD3E,Glucosamine,MAST,0.0,0.0,76
CD3E,Docosahexaenoic acid|Dehydroascorbic acid,MAST,0.0,0.0,76
CD3E,L-Glutamine,MAST,0.0,0.0,76
CD3E,L-Alanine|L-Asparagine|L-Threonine,MAST,0.0,0.0,76
CD3E,L-Cysteine,MAST,0.0,0.0,76
CD3E,L-Serine,MAST,0.0,0.0,76
CD3E,L-Lactate,MAST,0.0,0.0,76
CD3E,Pyruvate|Ketone bodies|Butyrate|D-Lactate|alpha-Ketoisovaleric acid,MAST,0.0,0.0,76
CD3E,Nicotinate,MAST,0.0,0.0,76
CD3E,L-Glutamate,MAST,0.0,0.0,76
CD3E,L-Cystine,MAST,0.0,0.0,76
CD3E,Zinc,MAST,0.0,0.0,76
CD3E,Iron,MAST,0.0,0.0,76
CD3E,Cadmium,MAST,0.0,0.0,76
CD3E,Manganese,MAST,0.0,0.0,76
CD3E,Acetyl-L-Carnitine,MAST,0.0,0.0,76
CD3E,L-Carnitine,MAST,0.0,0.0,76
CD3E,Sodium,MAST,0.0,0.0,76
CD3E,Acetate,MAST,0.0,0.0,76
CD3E,L-Leucine,MAST,0.0,0.0,76
CD3E,L-Arginine,MAST,0.0,0.0,76
CD3E,Fatty acid,MAST,0.0,0.0,76
CD3E,Creatine,MAST,0.0,0.0,76
CD3E,Choline,MAST,0.0,0.0,76
CD3E,25-Hydroxycholesterol,MAST,0.0,0.0,76
CD3E,Cholesterol,MAST,0.0,0.0,76
CD3E,Dopamine,MAST,0.0,0.0,76
CD3E,Folic acid,MAST,0.0,0.0,76
CD3E,Heme,MAST,0.0,0.0,76
CD3E,Citric acid|Oxalic acid,MAST,0.0,0.0,76
CD3E,Norepinephrine,MAST,0.0,0.0,76
CD3E,Histamine,MAST,0.0,0.0,76
CD3E,Urea,MAST,0.0,0.0,76
CD3E,Adenosine diphosphate ribose,MAST,0.0,0.0,76
CD3E,Chloride ion,MAST,0.0,0.0,76
CD3E,Taurocholic acid,MAST,0.0,0.0,76
CD3E,Cyclic AMP|Hydroxycelecoxib,MAST,0.0,0.0,76
CD3E,Cortisol|N-Desmethyltamoxifen|Hydroxylansoprazole,MAST,0.0,0.0,76
CD3E,Glutathione,MAST,0.0,0.0,76
CD3E,Glycerol|Estriol|O-Deethylated candesartan|E-3179|4-Hydroxycyclophosphamide|N-Desmethyleletriptan|8-Hydroxycarvedilol,MAST,0.0,0.0,76
CD3E,Estradiol,MAST,0.0,0.0,76
CD3E,Testosterone,MAST,0.0,0.0,76
CD3E,"3b-Hydroxy-5-cholenoic acid|1b,3a,12a-Trihydroxy-5b-cholanoic acid|3alpha,7alpha-Dihydroxycoprostanic acid|Chenodeoxycholic acid|Coprocholic acid|Deoxycholic acid|Isoursodeoxycholic acid|Hyodeoxycholic acid|Lithocholic acid|Sulfolithocholic acid|Ursocholic acid|Ursodeoxycholic acid|Trihydroxycoprostanoic acid|Varanic acid|(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid|Glycochenodeoxycholate-3-sulfate|3-Sulfodeoxycholic acid|Chenodeoxycholic acid 3-sulfate|Ursodeoxycholic acid 3-sulfate",MAST,0.0,0.0,76
CD3E,Adenosine triphosphate,MAST,0.0,0.0,76
CD3E,Cholic acid,MAST,0.0,0.0,76
CD3E,Leukotriene C4,MAST,0.0,0.0,76
CD3E,ADP,MAST,0.0,0.0,76
CD3E,Folinic acid,MAST,0.0,0.0,76
CD3E,Progesterone,MAST,0.0,0.0,76
CD3E,17a-Ethynylestradiol,MAST,0.0,0.0,76
CD3E,Water,MAST,0.0,0.0,76
CD3E,N-desmethylimatinib,MAST,0.0,0.0,76
CD3E,"3',4'-Dihydrodiol",MAST,0.0,0.0,76
CD3E,4-ene-Valproic acid,MAST,0.0,0.0,76
CD3E,O-Desmethylverapamil (D-702),MAST,0.0,0.0,76
CD3E,4'-Hydroxydiclofenac,MAST,0.0,0.0,76
CD3E,5-Hydroxyomeprazole,MAST,0.0,0.0,76
CD3E,N-Desmethylcitalopram,MAST,0.0,0.0,76
CD3E,2-Hydroxychlorpropamide,MAST,0.0,0.0,76
CD3E,Chloride,MAST,0.0,0.0,76
CD3E,Sodium_hydrogen exchange,MAST,0.0,0.0,76
CD3E,Anion exchange,MAST,0.0,0.0,76
CD3E,Calcium release-activated calcium transport,MAST,0.0,0.0,76
CD3E,Amiloride-sensitive sodium transport,MAST,0.0,0.0,76
CD3E,D-Glucose,MNP,0.0,0.0,310
CD3E,D-Galactose|D-Mannose,MNP,0.0,0.0,310
CD3E,Glucosamine,MNP,0.0,0.0,310
CD3E,Docosahexaenoic acid|Dehydroascorbic acid,MNP,0.0,0.0,310
CD3E,L-Glutamine,MNP,0.0,0.0,310
CD3E,L-Alanine|L-Asparagine|L-Threonine,MNP,0.0,0.0,310
CD3E,L-Cysteine,MNP,0.0,0.0,310
CD3E,L-Serine,MNP,0.0,0.0,310
CD3E,L-Lactate,MNP,0.0,0.0,310
CD3E,Pyruvate|Ketone bodies|Butyrate|D-Lactate|alpha-Ketoisovaleric acid,MNP,0.0,0.0,310
CD3E,Nicotinate,MNP,0.0,0.0,310
CD3E,L-Glutamate,MNP,0.0,0.0,310
CD3E,L-Cystine,MNP,0.0,0.0,310
CD3E,Zinc,MNP,0.0,0.0,310
CD3E,Iron,MNP,0.0,0.0,310
CD3E,Cadmium,MNP,0.0,0.0,310
CD3E,Manganese,MNP,0.0,0.0,310
CD3E,Acetyl-L-Carnitine,MNP,0.0,0.0,310
CD3E,L-Carnitine,MNP,0.0,0.0,310
CD3E,Sodium,MNP,0.0,0.0,310
CD3E,Acetate,MNP,0.0,0.0,310
CD3E,L-Leucine,MNP,0.0,0.0,310
CD3E,L-Arginine,MNP,0.0,0.0,310
CD3E,Fatty acid,MNP,0.0,0.0,310
CD3E,Creatine,MNP,0.0,0.0,310
CD3E,Choline,MNP,0.0,0.0,310
CD3E,25-Hydroxycholesterol,MNP,0.0,0.0,310
CD3E,Cholesterol,MNP,0.0,0.0,310
CD3E,Dopamine,MNP,0.0,0.0,310
CD3E,Folic acid,MNP,0.0,0.0,310
CD3E,Heme,MNP,0.0,0.0,310
CD3E,Citric acid|Oxalic acid,MNP,0.0,0.0,310
CD3E,Norepinephrine,MNP,0.0,0.0,310
CD3E,Histamine,MNP,0.0,0.0,310
CD3E,Urea,MNP,0.0,0.0,310
CD3E,Adenosine diphosphate ribose,MNP,0.0,0.0,310
CD3E,Chloride ion,MNP,0.0,0.0,310
CD3E,Taurocholic acid,MNP,0.0,0.0,310
CD3E,Cyclic AMP|Hydroxycelecoxib,MNP,0.0,0.0,310
CD3E,Cortisol|N-Desmethyltamoxifen|Hydroxylansoprazole,MNP,0.0,0.0,310
CD3E,Glutathione,MNP,0.0,0.0,310
CD3E,Glycerol|Estriol|O-Deethylated candesartan|E-3179|4-Hydroxycyclophosphamide|N-Desmethyleletriptan|8-Hydroxycarvedilol,MNP,0.0,0.0,310
CD3E,Estradiol,MNP,0.0,0.0,310
CD3E,Testosterone,MNP,0.0,0.0,310
