gene,metabolite,cell_type,mean,std,n
ATP1A1,Progesterone,Endothelial_venous,0.0,0.0,120
ATP1A1,Sodium,Endothelial_venous,0.0,0.0,120
ATP1A1,Sodium_hydrogen exchange,Endothelial_venous,0.0,0.0,120
ATP1A1,Taurocholic acid,Endothelial_venous,0.0,0.0,120
ATP1A1,Testosterone,Endothelial_venous,0.0,0.0,120
ATP1A1,Urea,Endothelial_venous,0.0,0.0,120
ATP1A1,Vitamin D3,Endothelial_venous,0.0,0.0,120
ATP1A1,Water,Endothelial_venous,0.0,0.0,120
ATP1A1,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid|1b,3a,12a-Trihydroxy-5b-cholanoic acid|3-Sulfodeoxycholic acid|3alpha,7alpha-Dihydroxycoprostanic acid|3b-Hydroxy-5-cholenoic acid|Chenodeoxycholic acid|Chenodeoxycholic acid 3-sulfate|Coprocholic acid|Deoxycholic acid|Folinic acid|Glutathione|Glycochenodeoxycholate-3-sulfate|Hyodeoxycholic acid|Isoursodeoxycholic acid|Lithocholic acid|Sulfolithocholic acid|Trihydroxycoprostanoic acid|Ursocholic acid|Ursodeoxycholic acid|Ursodeoxycholic acid 3-sulfate|Varanic acid",Enteric_glia,0.0,0.0,92
ATP1A1,"17a-Ethynylestradiol|3',4'-Dihydrodiol|4'-Hydroxydiclofenac|4-Hydroxycyclophosphamide|8-Hydroxycarvedilol|E-3179|Estriol|Glycerol|N-Desmethylcitalopram|N-Desmethyleletriptan|O-Deethylated candesartan",Enteric_glia,0.0,0.0,92
ATP1A1,2-Hydroxychlorpropamide,Enteric_glia,0.0,0.0,92
ATP1A1,25-Hydroxycholesterol,Enteric_glia,0.0,0.0,92
ATP1A1,4-ene-Valproic acid,Enteric_glia,0.0,0.0,92
ATP1A1,5-Hydroxyomeprazole,Enteric_glia,0.0,0.0,92
ATP1A1,Acetate,Enteric_glia,0.0,0.0,92
ATP1A1,Acetyl-L-Carnitine|Choline|Creatine|Dopamine|Histamine|Norepinephrine,Enteric_glia,0.0,0.0,92
ATP1A1,Adenosine triphosphate,Enteric_glia,0.0,0.0,92
ATP1A1,Amiloride-sensitive sodium transport,Enteric_glia,0.0,0.0,92
ATP1A1,Anion exchange,Enteric_glia,0.0,0.0,92
ATP1A1,Butyrate|D-Lactate|Ketone bodies|L-Lactate|Pyruvate|alpha-Ketoisovaleric acid,Enteric_glia,0.0,0.0,92
ATP1A1,Cadmium|Manganese|Zinc,Enteric_glia,0.0,0.0,92
ATP1A1,Chloride,Enteric_glia,0.0,0.0,92
ATP1A1,Chloride ion,Enteric_glia,0.0,0.0,92
ATP1A1,Cholesterol,Enteric_glia,0.0,0.0,92
ATP1A1,Cholic acid,Enteric_glia,0.0,0.0,92
ATP1A1,Citric acid|Oxalic acid,Enteric_glia,0.0,0.0,92
